variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",2,1024,512,289,206.601028,208.215527,204.986530,208.215527,499802175,503707914,495896436,503707914,953.296995,2.537683,2.200172,125263718.500000,4626951.000000,0.036938,17033391.500000,1935.000000,78340481.500000,60115.000000,0.000767,15807690.000000,327.000000,0.000021,480100.000000,168833.000000,0.351662,7147.500000,5539.000000,0.774956,2.500000,0.000000,1378.000000,25069700.000000,229352.500000,0.009149,331816488.000000,0.663896
gen_256x256_1,generated 256*256,1,"6.7",2,256,256,289,18.864906,18.948212,18.781599,18.948212,45637994,45839528,45436460,45839528,696.380524,3.473964,3.011927,5883354.000000,163254.000000,0.027748,3515934.500000,323.500000,12052313.000000,499.000000,0.000041,3529205.000000,22.500000,0.000006,6742.500000,1385.000000,0.205413,2743.500000,2609.500000,0.951157,9.500000,0.000000,139.000000,2082871.000000,20496.500000,0.009841,37776213.500000,0.827736
gen_512x512_1,generated 512*512,1,"6.7",2,512,512,289,82.403731,83.175961,81.631501,83.175961,199352300,201220490,197484110,201220490,760.468674,3.181215,2.758114,56298516.000000,1984167.500000,0.035244,9408339.000000,811.000000,40159860.000000,6713.000000,0.000167,9391386.000000,72.000000,0.000008,83902.500000,29922.000000,0.356628,9100.000000,8288.000000,0.910769,9.000000,0.000000,596.000000,12153780.000000,106940.000000,0.008799,167157068.500000,0.838501
gen_768x768_1,generated 768*768,1,"6.7",2,768,768,289,205.506309,206.480709,204.531909,206.480709,497161757,499519031,494804484,499519031,842.898487,2.870102,2.488378,142024797.500000,5126324.500000,0.036095,18927589.500000,2412.500000,89797094.000000,32022.500000,0.000357,17732842.000000,215.000000,0.000012,422251.500000,108182.000000,0.256203,28977.500000,26828.000000,0.925822,3.000000,0.000000,845.000000,28594984.500000,248561.500000,0.008692,378578650.000000,0.761480
gen_1024x1024_1,generated 1024*1024,1,"6.7",2,1024,1024,289,404.885420,406.257214,403.513626,406.257214,979500031,982818679,976181383,982818679,934.124022,2.589809,2.245365,253712258.000000,9026026.500000,0.035576,33347376.500000,2750.500000,155069766.500000,47454.000000,0.000306,32782552.000000,468.000000,0.000014,719989.500000,247234.000000,0.343386,41243.000000,49673.000000,1.204398,15.000000,0.000000,1399.000000,51894425.000000,458990.000000,0.008845,693058848.000000,0.707564
gen_1536x1536_1,generated 1536*1536,1,"6.7",2,1536,1536,289,843.289312,845.211080,841.367545,845.211080,2040128743,2044777981,2035479506,2044777981,864.719282,2.797730,2.425632,587561176.500000,20704660.500000,0.035238,72781657.500000,5783.500000,344747324.000000,126914.000000,0.000368,70928448.000000,418.000000,0.000006,1609411.500000,508543.500000,0.315981,24199.000000,19369.500000,0.800426,10.000000,0.000000,868.000000,118775547.000000,1023525.500000,0.008617,1574982186.000000,0.772001
gen_2048x2048_1,generated 2048*2048,1,"6.7",2,2048,2048,289,1528.160508,1530.355611,1525.965405,1530.355611,3696902385,3702212744,3691592026,3702212744,881.410214,2.744675,2.379633,1040932386.500000,38576030.500000,0.037059,130017169.000000,9110.500000,607095300.500000,210008.000000,0.000346,128691276.500000,918.000000,0.000007,2740660.000000,1262842.000000,0.460780,39911.000000,12209.500000,0.305918,38.000000,0.000000,1287.500000,211703216.000000,1845171.000000,0.008716,2834459191.000000,0.766712
gen_2560x2560_1,generated 2560*2560,1,"6.7",2,2560,2560,289,2372.694106,2375.474262,2369.913950,2375.474262,5740050632,5746776420,5733324845,5746776420,875.862218,2.762092,2.394734,1667595978.500000,59431580.500000,0.035639,198723513.000000,13677.000000,922136770.500000,214077.000000,0.000232,196290252.500000,178689.000000,0.000910,4509108.000000,1208841.000000,0.268089,29842.000000,17219.000000,0.577006,1819.500000,0.000000,15192.000000,337550733.000000,2859301.000000,0.008471,4429394372.500000,0.771665
gen_3072x3072_1,generated 3072*3072,1,"6.7",2,3072,3072,289,59451.937365,68306.748322,50597.126408,68306.748322,143829304757,165251336741,122407272774,165251336741,15240.701544,0.158736,0.137624,2272475227.500000,154265365.000000,0.067884,297969520.000000,3514692.000000,1404384499.500000,5607883.000000,0.003993,282419453.000000,24214.500000,0.000086,10106310.000000,4854456.500000,0.480339,151338.000000,110613.500000,0.730904,245537.000000,890004.500000,164723.500000,458989107.000000,4280495.500000,0.009326,5958141091.500000,0.041425
