variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",2,1024,512,289,202.494960,204.303648,200.686273,204.303648,489875852,494251429,485500276,494251429,934.364037,2.589141,2.244785,127504715.000000,4782619.500000,0.037509,16393154.000000,2799.000000,75409310.000000,56366.500000,0.000747,14546238.500000,262.000000,0.000018,509936.000000,187987.500000,0.368649,38773.000000,11606.000000,0.299332,27.500000,0.000000,366.000000,13913059.000000,226161.500000,0.016255,286001984.000000,0.583825
gen_256x256_1,generated 256*256,1,"6.7",2,256,256,289,18.128354,18.149820,18.106888,18.149820,43857023,43908955,43805091,43908955,669.205063,3.615110,3.134301,5401170.000000,213034.000000,0.039442,3219644.500000,472.500000,12778079.000000,678.500000,0.000053,3041346.500000,13.000000,0.000004,9719.500000,2141.500000,0.220330,2807.500000,2625.500000,0.935174,9.500000,0.000000,139.000000,756684.000000,12998.000000,0.017178,20800991.000000,0.474291
gen_512x512_1,generated 512*512,1,"6.7",2,512,512,289,82.699508,83.135655,82.263360,83.135655,200069699,201124844,199014555,201124844,763.205334,3.169837,2.748249,56431571.500000,1940987.000000,0.034395,8822609.000000,1582.500000,40796467.000000,7644.000000,0.000187,8935942.000000,71.500000,0.000008,84817.500000,31786.000000,0.374758,9083.500000,8402.500000,0.925029,31.500000,0.000000,596.000000,6760251.500000,107374.500000,0.015883,143788545.000000,0.718692
gen_768x768_1,generated 768*768,1,"6.7",2,768,768,289,206.288360,207.173734,205.402987,207.173734,499062809,501204748,496920871,501204748,846.121570,2.859221,2.478945,140361561.000000,4958302.500000,0.035325,18462089.000000,2127.000000,88768445.500000,33196.000000,0.000374,17604265.500000,278.000000,0.000016,423603.000000,126062.500000,0.297596,20655.000000,18891.500000,0.914621,11.500000,0.000000,1356.000000,15646060.500000,245807.000000,0.015710,322210797.000000,0.645632
gen_1024x1024_1,generated 1024*1024,1,"6.7",2,1024,1024,289,386.229262,386.773455,385.685070,386.773455,934380040,935696571,933063510,935696571,891.094246,2.714906,2.353823,261938343.500000,9180965.500000,0.035050,31085682.000000,3276.500000,152573533.500000,45482.000000,0.000298,30567445.500000,154.500000,0.000005,746084.500000,250089.000000,0.335202,10639.000000,2980.500000,0.280149,4.000000,0.000000,1143.500000,28794048.000000,455164.500000,0.015808,597542303.000000,0.639507
gen_1536x1536_1,generated 1536*1536,1,"6.7",2,1536,1536,289,804.516194,807.606009,801.426379,807.606009,1946315466,1953790461,1938840472,1953790461,824.956032,2.932565,2.542534,584288987.500000,20486608.500000,0.035062,71004381.000000,6040.000000,338308099.500000,127205.500000,0.000376,68388250.000000,10440.000000,0.000153,1666853.000000,528723.500000,0.317199,11210.500000,5678.500000,0.506534,227.000000,0.000000,1118.500000,64837417.500000,1006310.500000,0.015521,1329329811.500000,0.682998
gen_2048x2048_1,generated 2048*2048,1,"6.7",2,2048,2048,289,1466.390435,1466.689919,1466.090951,1466.689919,3547686132,3548410683,3546961581,3548410683,845.834287,2.860291,2.479873,1041528683.000000,38597648.000000,0.037059,126311094.000000,10786.500000,597157237.000000,197483.500000,0.000331,121540364.000000,720.500000,0.000006,2836615.000000,1290162.000000,0.454825,42481.500000,13797.500000,0.324788,212.000000,0.000000,1287.500000,115294358.000000,1803965.500000,0.015647,2360554239.000000,0.665379
gen_2560x2560_1,generated 2560*2560,1,"6.7",2,2560,2560,289,2283.052534,2290.272162,2275.832906,2290.272162,5523290525,5540756660,5505824390,5540756660,842.787251,2.870543,2.488761,1640968679.500000,58045389.500000,0.035373,192610977.500000,14845.000000,937633405.000000,516329.500000,0.000551,190597687.500000,92231.500000,0.000484,5161162.500000,1348706.500000,0.261318,68401.000000,53528.000000,0.782562,1865.500000,0.000000,15192.000000,180564513.500000,2818693.000000,0.015610,3727416734.500000,0.674854
gen_3072x3072_1,generated 3072*3072,1,"6.7",2,3072,3072,289,104047.314654,114995.460097,93099.169211,114995.460097,251723025431,278210016499,225236034364,278210016499,26673.531578,0.090701,0.078638,2234892797.000000,199708415.500000,0.089359,278388396.000000,6253375.000000,1448382220.000000,5689907.000000,0.003928,290504338.500000,36190.000000,0.000125,10407994.500000,6212144.000000,0.596863,187717.000000,82304.000000,0.438447,398420.000000,1611845.000000,227242.500000,248939701.000000,4040267.500000,0.016230,5102899741.500000,0.020272
