variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_157x157_1,generated 157*157,6.700000,10,157,157,9,7.691969,7.693961,7.676322,7.705355,18610068,18614890,18572213,18642456,755.002962,3.204511,0.086522,3615321.100000,5749.000000,0.001590,1146689.100000,93.400000,1877540.500000,0.000000,0.000000,680532.400000,0.000000,0.000000,18.800000,1.700000,0.090426,0.700000,0.000000,0.000000,1.200000,0.000000,0.000000,1659596.500000,284.500000,0.000171,14191220.100000,0.762556
gen_160x160_1,generated 160*160,6.700000,10,160,160,9,8.000347,7.999528,7.985852,8.016298,19356137,19354157,19321068,19394729,756.099102,3.199861,0.086396,3494593.200000,5497.700000,0.001573,1320718.900000,95.200000,1875963.100000,0.000000,0.000000,679876.500000,0.800000,0.000001,29.800000,1.300000,0.043624,1.600000,0.200000,0.125000,1.100000,0.000000,0.000000,1662189.900000,295.400000,0.000178,14269743.600000,0.737221
gen_163x163_1,generated 163*163,6.700000,10,163,163,9,8.335854,8.335400,8.286971,8.407686,20167906,20166808,20049638,20341696,759.076593,3.187316,0.086058,3700210.000000,5791.900000,0.001565,1357537.700000,118.700000,1935683.000000,0.000000,0.000000,675663.400000,0.000000,0.000000,36.200000,8.100000,0.223757,6.900000,0.100000,0.014493,1.200000,0.000000,0.000000,1659816.600000,343.700000,0.000207,14228366.200000,0.705495
gen_166x166_1,generated 166*166,6.700000,10,166,166,9,8.620333,8.617552,8.614210,8.631374,20856234,20849505,20841420,20882947,756.867252,3.196628,0.086309,3708967.500000,5197.700000,0.001401,1358864.100000,99.800000,2294785.600000,0.000000,0.000000,852420.800000,0.000000,0.000000,26.000000,2.500000,0.096154,2.800000,0.200000,0.071429,1.300000,0.000000,0.000000,1662205.000000,298.300000,0.000179,5725118.500000,0.274504
gen_169x169_1,generated 169*169,6.700000,10,169,169,9,8.976288,8.977137,8.933869,9.042060,21717449,21719504,21614822,21876581,760.388257,3.181828,0.085909,3301801.200000,5332.700000,0.001615,1364395.900000,119.900000,3082829.500000,0.000000,0.000000,775301.300000,0.000000,0.000000,46.800000,4.300000,0.091880,13.600000,0.000000,0.000000,1.200000,0.000000,0.000000,1652115.900000,329.800000,0.000200,14217990.700000,0.654681
gen_172x172_1,generated 172*172,6.700000,10,172,172,9,9.268891,9.273065,9.244561,9.287937,22425365,22435465,22366502,22471448,758.023425,3.191752,0.086177,3409266.000000,5442.300000,0.001596,1365145.300000,124.300000,3344326.300000,0.000000,0.000000,871226.900000,0.000000,0.000000,27.100000,3.100000,0.114391,11.100000,1.500000,0.135135,1.100000,0.000000,0.000000,1659971.900000,338.600000,0.000204,14241399.200000,0.635058
gen_175x175_1,generated 175*175,6.700000,10,175,175,9,9.631261,9.633597,9.581869,9.710914,23302131,23307782,23182631,23494846,760.885910,3.179750,0.085853,3722689.400000,5884.500000,0.001581,1353932.800000,130.700000,3465975.800000,0.000000,0.000000,907725.200000,0.000000,0.000000,56.000000,7.200000,0.128571,29.300000,5.300000,0.180887,4.000000,0.000000,0.000000,1651577.800000,339.500000,0.000206,14138274.100000,0.606737
gen_178x178_1,generated 178*178,6.700000,10,178,178,9,9.974415,9.974284,9.907606,10.057778,24132370,24132053,23970729,24334059,761.657935,3.176527,0.085766,3450016.500000,5418.800000,0.001571,1358234.000000,119.000000,3750077.500000,0.000000,0.000000,1149814.900000,0.000000,0.000000,68.900000,4.800000,0.069666,15.600000,2.900000,0.185897,1.000000,0.000000,0.000000,1839068.400000,414.400000,0.000225,16418384.000000,0.680347
gen_181x181_1,generated 181*181,6.700000,10,181,181,9,10.476591,10.476334,10.419346,10.530055,25347276,25346654,25208775,25476627,773.702756,3.127067,0.084431,3866406.100000,5662.500000,0.001465,1342579.300000,123.700000,3693035.700000,0.000000,0.000000,1266093.700000,0.000000,0.000000,64.200000,10.800000,0.168224,14.200000,2.600000,0.183099,0.300000,0.000000,0.000000,1999189.900000,413.500000,0.000207,18376287.300000,0.724981
gen_184x184_1,generated 184*184,6.700000,10,184,184,9,10.627279,10.630781,10.600107,10.661471,25711913,25720384,25646172,25794637,759.449226,3.185764,0.086016,4131374.000000,5752.300000,0.001392,1369229.500000,107.400000,3748539.100000,0.000000,0.000000,1340660.200000,0.000000,0.000000,56.500000,10.400000,0.184071,9.700000,0.200000,0.020619,0.900000,0.000000,0.000000,2113872.600000,475.100000,0.000225,19640868.800000,0.763882
gen_187x187_1,generated 187*187,6.700000,10,187,187,9,10.995815,10.992924,10.957965,11.088515,26603484,26596489,26511908,26827765,760.773371,3.180210,0.085866,4087383.800000,5951.700000,0.001456,1366424.400000,103.700000,4226171.900000,0.000000,0.000000,1495333.700000,0.000000,0.000000,45.300000,13.700000,0.302428,31.300000,0.000000,0.000000,4.200000,0.000000,0.000000,2081751.500000,421.500000,0.000202,19247090.100000,0.723480
gen_190x190_1,generated 190*190,6.700000,10,190,190,9,11.497795,11.491370,11.458142,11.593363,27817994,27802451,27722057,28049214,770.581551,3.139732,0.084773,5089372.900000,7111.800000,0.001397,1345114.400000,86.500000,3729209.900000,0.000000,0.000000,1346677.400000,0.000000,0.000000,51.700000,4.500000,0.087041,71.900000,26.800000,0.372740,9.800000,0.000000,0.000000,2682655.100000,598.100000,0.000223,26619304.400000,0.956910
gen_193x193_1,generated 193*193,6.700000,10,193,193,9,11.708251,11.700147,11.684674,11.747402,28327152,28307546,28270110,28421875,760.480872,3.181432,0.085899,5419681.500000,7349.900000,0.001356,1367816.900000,87.900000,3759590.200000,0.000000,0.000000,1360592.700000,0.000000,0.000000,61.800000,6.900000,0.111650,73.000000,12.700000,0.173973,1.600000,0.000000,0.000000,2824708.600000,637.600000,0.000226,28210006.700000,0.995865
gen_196x196_1,generated 196*196,6.700000,10,196,196,9,12.118207,12.108543,12.065027,12.209236,29319045,29295666,29190381,29539284,763.198797,3.170106,0.085593,5883639.700000,8217.100000,0.001397,1363949.200000,95.600000,3767037.800000,0.000000,0.000000,1364447.300000,0.000000,0.000000,75.200000,8.200000,0.109043,71.200000,4.200000,0.058989,13.200000,0.000000,0.000000,3134210.600000,724.000000,0.000231,28403713.900000,0.968780
gen_199x199_1,generated 199*199,6.700000,10,199,199,9,12.454571,12.456664,12.430821,12.492855,30132727,30137791,30075265,30225352,760.908235,3.179636,0.085850,6301548.800000,8748.000000,0.001388,1368479.000000,96.600000,3778031.700000,0.000000,0.000000,1367710.500000,0.000000,0.000000,81.900000,14.700000,0.179487,153.100000,13.700000,0.089484,5.200000,0.000000,0.000000,3205103.700000,644.300000,0.000201,28463046.600000,0.944589
gen_202x202_1,generated 202*202,6.700000,10,202,202,9,12.838140,12.830339,12.820086,12.919129,31060818,31041945,31017139,31256765,761.219929,3.178342,0.085815,6724674.900000,9245.700000,0.001375,1369806.100000,78.700000,3779789.400000,0.000000,0.000000,1359162.500000,0.000000,0.000000,78.000000,26.400000,0.338462,46.900000,2.300000,0.049041,0.800000,0.000000,0.000000,3326488.500000,623.200000,0.000187,28503007.200000,0.917652
gen_205x205_1,generated 205*205,6.700000,10,205,205,9,13.265910,13.260987,13.218834,13.332061,32095745,32083836,31981850,32255793,763.729804,3.167894,0.085533,6938328.000000,9896.000000,0.001426,1462474.000000,106.100000,3772392.600000,0.000000,0.000000,1361388.000000,0.000000,0.000000,77.100000,15.900000,0.206226,139.600000,18.500000,0.132521,9.500000,0.000000,0.000000,3316573.100000,703.300000,0.000212,28444832.300000,0.886249
gen_208x208_1,generated 208*208,6.700000,10,208,208,9,14.408320,14.398800,14.375215,14.540572,34859666,34836633,34779571,35179637,805.743020,3.002709,0.081073,6637998.100000,9737.700000,0.001467,1836694.500000,128.600000,3573387.500000,0.000000,0.000000,1290718.800000,0.000000,0.000000,52.300000,7.400000,0.141491,89.800000,33.100000,0.368597,8.100000,0.000000,0.000000,3143988.700000,632.300000,0.000201,26933718.500000,0.772633
gen_211x211_1,generated 211*211,6.700000,10,211,211,9,14.036578,14.032980,14.008314,14.092421,33960421,33951716,33892039,34095529,762.795557,3.171784,0.085638,7194705.000000,10631.200000,0.001478,1718071.900000,138.500000,3769323.400000,0.000000,0.000000,1367048.400000,0.000000,0.000000,102.600000,9.000000,0.087719,63.800000,7.300000,0.114420,1.500000,0.000000,3.300000,3565638.300000,714.200000,0.000200,31434721.900000,0.925628
gen_214x214_1,generated 214*214,6.700000,10,214,214,9,14.449610,14.444309,14.385131,14.548331,34959692,34946866,34803690,35198539,763.378723,3.169359,0.085573,6756449.300000,10152.900000,0.001503,2046458.400000,124.600000,3768113.000000,0.000000,0.000000,1366388.100000,0.000000,0.000000,88.200000,11.100000,0.125850,124.600000,27.800000,0.223114,2.600000,0.000000,3.400000,3329779.600000,656.500000,0.000197,28520510.000000,0.815811
gen_217x217_1,generated 217*217,6.700000,10,217,217,9,14.898811,14.948225,14.813820,14.990514,36046439,36165992,35840810,36268306,765.495954,3.160588,0.085336,6662441.800000,9860.400000,0.001480,2052781.400000,126.800000,4335734.900000,0.000000,0.000000,1360889.400000,0.100000,0.000000,78.000000,15.800000,0.202564,116.500000,9.000000,0.077253,8.600000,0.000000,3.400000,3305526.600000,697.500000,0.000211,28372162.600000,0.787100
gen_220x220_1,generated 220*220,6.700000,10,220,220,9,15.271298,15.270823,15.240501,15.336517,36947719,36946569,36873209,37105512,763.382624,3.169344,0.085572,6631737.000000,9934.400000,0.001498,2049668.400000,118.100000,4869393.100000,0.000000,0.000000,1421790.400000,0.000000,0.000000,80.400000,15.400000,0.191542,115.800000,50.300000,0.434370,0.700000,0.000000,3.500000,3333665.500000,720.900000,0.000216,28634581.900000,0.775003
gen_223x223_1,generated 223*223,6.700000,10,223,223,9,15.774404,15.765331,15.700844,15.911956,38165054,38143102,37987081,38497853,767.460717,3.152512,0.085118,7404095.900000,10798.400000,0.001458,2049760.100000,140.300000,4626759.400000,0.000000,0.000000,1357790.900000,0.000000,0.000000,92.200000,23.600000,0.255965,150.200000,32.600000,0.217044,3.300000,0.000000,3.600000,3529790.000000,689.800000,0.000195,28312072.300000,0.741832
gen_226x226_1,generated 226*226,6.700000,10,226,226,9,16.113480,16.110804,16.082573,16.188801,38985530,38979055,38910753,39167765,763.284713,3.169768,0.085584,6703572.700000,10055.000000,0.001500,2051293.600000,122.000000,5668842.100000,0.000000,0.000000,1769521.000000,0.000000,0.000000,77.100000,13.500000,0.175097,199.500000,67.300000,0.337343,1.400000,0.000000,3.700000,3413982.900000,699.900000,0.000205,29525019.200000,0.757333
gen_229x229_1,generated 229*229,6.700000,10,229,229,9,16.601927,16.595342,16.555157,16.693546,40167151,40151219,40053996,40388818,765.949372,3.158730,0.085286,6943604.300000,10814.700000,0.001558,2043700.300000,138.100000,5648249.500000,0.000000,0.000000,1899236.100000,0.000000,0.000000,62.300000,12.400000,0.199037,254.700000,38.300000,0.150373,1.200000,0.000000,3.800000,3590418.600000,741.800000,0.000207,31690666.000000,0.788970
gen_232x232_1,generated 232*232,6.700000,10,232,232,9,17.190884,17.185446,17.116924,17.286642,41591894,41578738,41412955,41823572,772.738815,3.130962,0.084536,7557642.700000,10397.400000,0.001376,1691524.900000,127.400000,5620157.800000,0.000000,0.000000,2024668.900000,0.000000,0.000000,79.300000,23.400000,0.295082,210.300000,81.000000,0.385164,22.700000,0.000000,3.900000,3908686.300000,866.900000,0.000222,35622241.400000,0.856471
gen_235x235_1,generated 235*235,6.700000,10,235,235,9,17.477757,17.465933,17.381611,17.560042,42286172,42257563,42053552,42485253,765.707053,3.159730,0.085313,7502729.400000,10257.800000,0.001367,2046411.800000,152.600000,6128427.100000,0.000000,0.000000,2042808.100000,0.000000,0.000000,59.900000,10.700000,0.178631,349.400000,136.000000,0.389239,7.200000,0.000000,4.000000,3789400.000000,790.600000,0.000209,34063970.900000,0.805558
gen_238x238_1,generated 238*238,6.700000,10,238,238,9,17.951205,17.939003,17.891493,18.093346,43431418,43401897,43286950,43775318,766.743486,3.155443,0.085197,8536386.000000,11522.600000,0.001350,2044291.300000,125.000000,5654437.700000,0.200000,0.000000,2047367.700000,0.000000,0.000000,56.000000,7.700000,0.137500,331.800000,125.800000,0.379144,1.500000,0.000000,4.100000,4394831.900000,957.200000,0.000218,41366618.000000,0.952458
gen_241x241_1,generated 241*241,6.700000,10,241,241,9,18.515808,18.520108,18.448019,18.643487,44797745,44808148,44633734,45106656,771.297757,3.136833,0.084694,9110387.900000,12319.100000,0.001352,2041637.000000,135.100000,5641007.900000,0.000000,0.000000,2035053.400000,0.000000,0.000000,75.200000,12.200000,0.162234,227.600000,138.800000,0.609842,2.900000,0.000000,4.300000,4625596.600000,1022.800000,0.000221,42549304.700000,0.949809
gen_244x244_1,generated 244*244,6.700000,10,244,244,9,18.884988,18.867655,18.795037,19.034389,45690682,45648747,45473052,46052145,767.446285,3.152557,0.085119,9162100.500000,12941.300000,0.001412,2220665.100000,129.500000,5651577.400000,0.100000,0.000000,2049442.900000,0.000000,0.000000,59.100000,17.200000,0.291032,413.100000,217.200000,0.525781,9.100000,0.000000,4.400000,4654867.700000,1032.200000,0.000222,42823684.800000,0.937252
gen_247x247_1,generated 247*247,6.700000,10,247,247,9,19.322532,19.318268,19.283462,19.428523,46749285,46738969,46654759,47005723,766.268665,3.157402,0.085250,10152802.700000,13588.400000,0.001338,2051807.500000,130.400000,5647610.000000,0.000000,0.000000,2049749.200000,0.000000,0.000000,70.300000,24.900000,0.354196,265.300000,109.200000,0.411609,1.100000,0.000000,4.500000,4994478.100000,1094.300000,0.000219,42881509.900000,0.917266
gen_250x250_1,generated 250*250,6.700000,10,250,250,9,19.757580,19.742650,19.720433,19.823857,47801926,47765806,47712052,47962280,764.830816,3.163343,0.085410,9948672.800000,13992.000000,0.001406,2322221.300000,126.000000,5682105.900000,0.200000,0.000000,2053168.800000,0.200000,0.000000,65.700000,19.800000,0.301370,341.300000,78.100000,0.228831,2.400000,0.000000,4.600000,4996321.600000,1067.600000,0.000214,42917126.000000,0.897812
gen_253x253_1,generated 253*253,6.700000,10,253,253,9,20.293089,20.282582,20.230399,20.420982,49097671,49072252,48945998,49407100,767.043244,3.154227,0.085164,10332321.500000,14514.800000,0.001405,2399943.200000,159.600000,5660312.100000,0.000000,0.000000,2046835.900000,0.000000,0.000000,70.000000,22.700000,0.324286,410.400000,63.200000,0.153996,9.900000,0.000000,4.700000,4985153.800000,1125.000000,0.000226,42868731.700000,0.873132
gen_256x256_1,generated 256*256,6.700000,10,256,256,9,20.759962,20.753262,20.713068,20.825393,50226979,50210770,50113525,50385286,766.402878,3.156846,0.085235,10668267.400000,14910.700000,0.001398,2484098.600000,136.500000,5678884.200000,0.000000,0.000000,2047943.500000,0.000000,0.000000,70.700000,18.500000,0.261669,438.900000,117.400000,0.267487,2.000000,0.000000,4.800000,5219534.700000,1111.500000,0.000213,45705333.800000,0.909976
gen_512x512_1,generated 512*512,6.700000,10,512,512,9,83.959362,83.938985,83.826522,84.290025,203133301,203084002,202811905,203933317,774.892048,3.122272,0.084301,43236836.200000,59641.100000,0.001379,9212025.800000,231.800000,24621800.100000,7.600000,0.000000,8918400.600000,7.600000,0.000001,219.600000,177.100000,0.806466,3457.200000,2116.800000,0.612287,2.000000,0.000000,19.200000,21634918.600000,3039.800000,0.000141,186377259.600000,0.917512
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,9,341.314381,341.218134,341.025175,342.543825,825785709,825552848,825085997,828760263,787.530622,3.072171,0.082949,174003838.400000,517639.000000,0.002975,36732301.900000,902.100000,99661879.500000,89.900000,0.000001,37928052.100000,75.000000,0.000002,1082.600000,896.300000,0.827914,14961.500000,14702.700000,0.982702,29.500000,0.000000,25.700000,87203662.400000,8256.700000,0.000095,743863722.400000,0.900795
gen_1536x1536_1,generated 1536*1536,6.700000,10,1536,1536,9,758.793693,757.309771,757.200264,769.874273,1835842877,1832252641,1831987697,1862651486,778.131645,3.109272,0.083950,392691113.400000,780955.100000,0.001989,82193667.600000,1322.400000,225443016.900000,26.300000,0.000000,81472596.000000,40.700000,0.000000,1774.600000,1586.700000,0.894117,448.700000,443.800000,0.989080,9.200000,0.000000,19.500000,196963370.200000,15929.400000,0.000081,1697191623.500000,0.924475
gen_2048x2048_1,generated 2048*2048,6.700000,10,2048,2048,9,1353.088409,1352.920370,1352.382008,1355.081343,3273692598,3273286043,3271983518,3278514350,780.509138,3.099800,0.083695,700877856.500000,2402725.100000,0.003428,145559008.200000,3136.000000,400829197.300000,134.300000,0.000000,145173827.000000,124.700000,0.000001,3797.400000,3403.500000,0.896271,833.300000,803.800000,0.964599,20.000000,0.000000,51.700000,351231400.600000,26173.700000,0.000075,3031266034.000000,0.925947
