variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_37x37_1,generated 37*37,6.700000,10,37,37,289,1.717783,1.720008,1.711633,1.723099,4155784,4161169,4140907,4168647,3035.634770,0.796958,0.690962,3596692.400000,19138.100000,0.005321,121.400000,3.900000,0.032125,372749.400000,10377.200000,0.027840,16118750.400000,3.878630
gen_40x40_1,generated 40*40,6.700000,10,40,40,289,2.124625,2.104807,2.012560,2.306226,5140047,5092103,4868933,5579391,3212.529375,0.753074,0.652915,4235662.300000,22809.700000,0.005385,134.800000,4.200000,0.031157,438471.300000,11242.800000,0.025641,18988874.300000,3.694300
gen_43x43_1,generated 43*43,6.700000,10,43,43,289,2.348638,2.347098,2.327261,2.382430,5682003,5678278,5630288,5763756,3073.014062,0.787265,0.682559,4926828.600000,25949.800000,0.005267,141.600000,0.000000,0.000000,509515.600000,12108.600000,0.023765,22094162.600000,3.888446
gen_46x46_1,generated 46*46,6.700000,10,46,46,289,5.308920,6.135274,2.675920,11.117840,12843718,14842894,6473777,26897072,6069.810019,0.398574,0.345564,5670260.200000,31019.300000,0.005471,158.500000,99.600000,0.628391,585912.200000,13012.400000,0.022209,25434793.200000,1.980329
gen_49x49_1,generated 49*49,6.700000,10,49,49,289,3.291391,3.077316,3.047690,5.038283,7962799,7444890,7373217,12189020,3316.451062,0.729479,0.632458,6465952.900000,35402.700000,0.005475,157.600000,79.600000,0.505076,667656.900000,13851.500000,0.020746,29010761.900000,3.643287
gen_52x52_1,generated 52*52,6.700000,10,52,52,289,3.602843,3.503821,3.461532,4.194601,8716296,8476735,8374426,10147928,3223.482249,0.750519,0.650700,7313890.400000,41794.500000,0.005714,182.400000,102.900000,0.564145,754743.400000,14720.400000,0.019504,32822018.400000,3.765592
gen_55x55_1,generated 55*55,6.700000,10,55,55,289,5.566342,4.754171,3.868188,8.720202,13466547,11501678,9358236,21096621,4451.751074,0.543445,0.471167,8214082.600000,107044.100000,0.013032,93.900000,75.300000,0.801917,847176.600000,15607.400000,0.018423,36868589.600000,2.737791
gen_58x58_1,generated 58*58,6.700000,10,58,58,289,5.407307,5.814496,4.336175,6.741110,13081926,14067042,10490531,16308804,3888.800832,0.622121,0.539379,9166529.500000,225698.000000,0.024622,101.100000,73.800000,0.729970,944956.500000,16474.800000,0.017434,41150475.500000,3.145598
gen_61x61_1,generated 61*61,6.700000,10,61,61,289,4.807682,4.809888,4.787415,4.821465,11631113,11636451,11582081,11664458,3125.803010,0.773970,0.671032,10171219.300000,278572.800000,0.027388,54.800000,1.700000,0.031022,1048077.300000,17308.800000,0.016515,45667652.300000,3.926336
gen_64x64_1,generated 64*64,6.700000,10,64,64,289,5.296970,5.295336,5.269802,5.322471,12814825,12810872,12749099,12876519,3128.619385,0.773272,0.670427,11228182.300000,309056.900000,0.027525,48.000000,1.700000,0.035417,1156553.300000,18181.100000,0.015720,50420196.300000,3.934521
gen_67x67_1,generated 67*67,6.700000,10,67,67,289,5.802001,5.796476,5.780006,5.831935,14036670,14023302,13983456,14109088,3126.903542,0.773699,0.670797,12337381.600000,339562.600000,0.027523,59.000000,16.600000,0.281356,1270366.600000,19043.900000,0.014991,55407997.600000,3.947375
gen_70x70_1,generated 70*70,6.700000,10,70,70,289,6.350580,6.349886,6.331874,6.381315,15363809,15362132,15318555,15438166,3135.471224,0.771583,0.668963,13498843.700000,370695.900000,0.027461,64.900000,13.400000,0.206471,1389529.700000,19910.900000,0.014329,60631138.700000,3.946361
gen_73x73_1,generated 73*73,6.700000,10,73,73,289,6.933785,6.936242,6.877556,6.975487,16774737,16780680,16638702,16875625,3147.820792,0.768556,0.666338,14712569.600000,403543.800000,0.027429,83.900000,16.400000,0.195471,1514043.600000,20782.300000,0.013726,66089620.600000,3.939831
gen_76x76_1,generated 76*76,6.700000,10,76,76,289,7.534252,7.542007,7.485518,7.585931,18227477,18246239,18109576,18352504,3155.726627,0.766632,0.664670,15978539.200000,437509.600000,0.027381,82.300000,21.000000,0.255164,1643899.200000,21649.800000,0.013170,71783394.200000,3.938197
gen_79x79_1,generated 79*79,6.700000,10,79,79,289,8.143693,8.148358,8.098320,8.236089,19701859,19713145,19592091,19925392,3156.843294,0.766360,0.664434,17296755.400000,473111.000000,0.027353,86.800000,31.800000,0.366359,1779097.400000,22516.000000,0.012656,77712452.400000,3.944422
gen_82x82_1,generated 82*82,6.700000,10,82,82,289,8.790639,8.804119,8.743097,8.851326,21267036,21299647,21152018,21413855,3162.854848,0.764905,0.663172,18667241.300000,510033.000000,0.027322,93.500000,33.200000,0.355080,1919647.300000,23383.600000,0.012181,83876874.300000,3.943985
gen_85x85_1,generated 85*85,6.700000,10,85,85,289,9.447745,9.449333,9.413560,9.496511,22856726,22860566,22774021,22974704,3163.560692,0.764733,0.663023,20089974.200000,548339.300000,0.027294,121.300000,41.600000,0.342951,2065541.200000,24250.800000,0.011741,90276586.200000,3.949673
gen_88x88_1,generated 88*88,6.700000,10,88,88,289,10.136768,10.140964,10.095550,10.192216,24523701,24533852,24423982,24657844,3166.800232,0.763952,0.662346,21564960.000000,587792.200000,0.027257,127.500000,43.400000,0.340392,2216780.000000,25168.500000,0.011354,96911611.000000,3.951753
gen_91x91_1,generated 91*91,6.700000,10,91,91,289,10.889660,10.897226,10.816428,10.976390,26345095,26363399,26167926,26554919,3181.390533,0.760446,0.659307,23092355.100000,629284.100000,0.027251,164.900000,62.700000,0.380230,2373530.100000,25988.500000,0.010949,103782496.100000,3.939348
gen_94x94_1,generated 94*94,6.700000,10,94,94,289,11.619388,11.623735,11.556671,11.681628,28110615,28121133,27958884,28261191,3181.373359,0.760453,0.659313,24671851.100000,671630.200000,0.027223,192.800000,77.900000,0.404046,2535463.100000,26856.000000,0.010592,110888151.100000,3.944707
gen_97x97_1,generated 97*97,6.700000,10,97,97,289,12.403580,12.414506,12.344772,12.451358,30007752,30034185,29865479,30123342,3189.260495,0.758571,0.657681,26303601.600000,715250.100000,0.027192,197.700000,73.000000,0.369246,2702742.600000,27725.400000,0.010258,118229120.600000,3.939953
gen_100x100_1,generated 100*100,6.700000,10,100,100,289,13.192917,13.196545,13.144989,13.269059,31917388,31926166,31801437,32101597,3191.738800,0.757982,0.657171,27987606.400000,759917.400000,0.027152,205.100000,82.800000,0.403706,2875368.400000,28592.600000,0.009944,125805404.400000,3.941595
gen_103x103_1,generated 103*103,6.700000,10,103,103,289,13.988508,13.969559,13.939728,14.042171,33842086,33796242,33724073,33971912,3189.941182,0.758408,0.657540,29723864.900000,806716.800000,0.027140,223.700000,91.400000,0.408583,3053339.900000,29459.800000,0.009648,133617001.900000,3.948250
gen_106x106_1,generated 106*106,6.700000,10,106,106,289,14.824005,14.794109,14.742863,14.929813,35863379,35791054,35667076,36119359,3191.827964,0.757960,0.657151,31512290.500000,854900.300000,0.027129,280.700000,115.300000,0.410759,3236566.500000,30324.100000,0.009369,141663626.600000,3.950091
gen_109x109_1,generated 109*109,6.700000,10,109,109,289,15.694053,15.697299,15.630479,15.745785,37968287,37976142,37814486,38093442,3195.714755,0.757038,0.656352,33353057.500000,904237.500000,0.027111,247.700000,108.900000,0.439645,3425230.500000,31194.700000,0.009107,149945852.600000,3.949239
gen_112x112_1,generated 112*112,6.700000,10,112,112,289,16.544506,16.552831,16.478381,16.615172,40025738,40045877,39865762,40196699,3190.827328,0.758197,0.657357,35246077.000000,954667.200000,0.027086,251.500000,104.600000,0.415905,3619239.000000,32056.000000,0.008857,158463391.100000,3.959037
gen_115x115_1,generated 115*115,6.700000,10,115,115,289,17.497483,17.498872,17.426085,17.545960,42331249,42334610,42158519,42448530,3200.850586,0.755823,0.655299,37191360.700000,1006265.400000,0.027056,267.400000,114.500000,0.428197,3818603.700000,32926.200000,0.008623,167216253.800000,3.950185
gen_118x118_1,generated 118*118,6.700000,10,118,118,289,18.436307,18.435334,18.377788,18.522105,44602572,44600218,44460998,44810141,3203.287274,0.755249,0.654801,39188890.200000,1059560.400000,0.027037,274.900000,117.300000,0.426701,4023306.200000,33791.400000,0.008399,176204430.300000,3.950544
gen_121x121_1,generated 121*121,6.700000,10,121,121,289,19.415990,19.412590,19.361219,19.466197,46972847,46964622,46840341,47094312,3208.308654,0.754069,0.653778,41238672.700000,1114526.900000,0.027026,299.500000,128.100000,0.427713,4233353.700000,34661.900000,0.008188,185427911.800000,3.947555
gen_124x124_1,generated 124*124,6.700000,10,124,124,289,20.375306,20.366795,20.321021,20.439547,49293474,49272885,49162145,49448891,3205.871098,0.754639,0.654272,43340710.400000,1170550.200000,0.027008,330.100000,143.400000,0.434414,4448749.400000,35558.000000,0.007993,194886713.500000,3.953601
gen_127x127_1,generated 127*127,6.700000,10,127,127,289,21.384777,21.382855,21.300446,21.526955,51735695,51731045,51531674,52079664,3207.619505,0.754228,0.653916,45495001.000000,1228204.300000,0.026996,358.900000,150.400000,0.419058,4669489.000000,36398.400000,0.007795,204580823.100000,3.954346
gen_130x130_1,generated 130*130,6.700000,10,130,130,289,22.416917,22.411629,22.373490,22.459769,54232779,54219989,54127718,54336453,3209.040178,0.753895,0.653627,47701545.900000,1287098.300000,0.026982,363.500000,150.400000,0.413755,4895574.900000,37263.100000,0.007612,214510247.000000,3.955362
gen_133x133_1,generated 133*133,6.700000,10,133,133,289,23.471117,23.475376,23.411048,23.554076,56783274,56793577,56637951,56983975,3210.089547,0.753650,0.653414,49960346.000000,1347338.700000,0.026968,388.900000,164.000000,0.421702,5127008.000000,38135.900000,0.007438,224674986.100000,3.956711
gen_136x136_1,generated 136*136,6.700000,10,136,136,289,24.461513,24.455850,24.378871,24.628010,59179324,59165623,58979389,59582126,3199.574178,0.756127,0.655562,52271283.600000,1411701.800000,0.027007,377.200000,153.400000,0.406681,5363669.500000,38994.900000,0.007270,235074725.500000,3.972244
gen_139x139_1,generated 139*139,6.700000,10,139,139,289,25.581164,25.591620,25.502470,25.711468,61887892,61913189,61697510,62203133,3203.141245,0.755282,0.654830,54634589.100000,1475031.600000,0.026998,389.700000,140.500000,0.360534,5605792.000000,39857.500000,0.007110,245710090.000000,3.970245
gen_142x142_1,generated 142*142,6.700000,10,142,142,289,26.722192,26.723299,26.658100,26.882298,64648417,64651097,64493362,65035760,3206.130579,0.754579,0.654220,57050147.200000,1539935.200000,0.026993,409.400000,165.900000,0.405227,5853259.100000,40884.800000,0.006985,256580767.100000,3.968864
gen_145x145_1,generated 145*145,6.700000,10,145,145,289,27.875695,27.858294,27.823626,27.990440,67439199,67397100,67313228,67716800,3207.571891,0.754241,0.653927,59517959.900000,1606155.400000,0.026986,410.000000,160.200000,0.390732,6106072.800000,41592.400000,0.006812,267686758.800000,3.969305
gen_148x148_1,generated 148*148,6.700000,10,148,148,289,29.039848,29.058137,28.969491,29.145667,70255577,70299824,70085364,70511582,3207.431382,0.754274,0.653955,62038026.600000,1673423.700000,0.026974,497.900000,220.600000,0.443061,6364232.500000,42683.200000,0.006707,279028064.500000,3.971614
gen_151x151_1,generated 151*151,6.700000,10,151,151,289,30.224087,30.212449,30.150749,30.459316,73120338,73092185,72942914,73689423,3206.891715,0.754398,0.654063,64610347.300000,1742150.700000,0.026964,453.200000,192.900000,0.425640,6627739.200000,43554.900000,0.006572,290604689.200000,3.974335
gen_154x154_1,generated 154*154,6.700000,10,154,154,289,31.461149,31.473608,31.326734,31.554101,76113149,76143291,75787961,76338024,3209.358619,0.753819,0.653561,67234921.700000,1812769.900000,0.026962,446.800000,194.400000,0.435094,6896590.600000,44426.100000,0.006442,302416622.600000,3.973251
gen_157x157_1,generated 157*157,6.700000,10,157,157,289,32.710616,32.739710,32.587209,32.874326,79136163,79206548,78837606,79532223,3210.522252,0.753547,0.653326,69911749.400000,1883922.000000,0.026947,471.300000,216.600000,0.459580,7170787.300000,45290.600000,0.006316,314463869.300000,3.973706
gen_160x160_1,generated 160*160,6.700000,10,160,160,289,33.982029,33.981352,33.908244,34.095455,82212149,82210513,82033644,82486560,3211.412070,0.753339,0.653145,72640832.200000,1957500.800000,0.026948,465.200000,195.400000,0.420034,7450331.100000,46133.600000,0.006192,326746431.100000,3.974430
gen_163x163_1,generated 163*163,6.700000,10,163,163,289,35.243684,35.226438,35.131426,35.444637,85264248,85222526,84992665,85750410,3209.162859,0.753866,0.653601,75422169.000000,2032131.900000,0.026943,505.600000,224.600000,0.444225,7735220.900000,47035.700000,0.006081,339264306.900000,3.978975
gen_166x166_1,generated 166*166,6.700000,10,166,166,289,36.634379,36.634840,36.503671,36.845076,88628807,88629923,88312587,89138541,3216.316120,0.752190,0.652148,78255760.400000,2108416.400000,0.026943,596.500000,232.600000,0.389941,8025457.300000,48162.300000,0.006001,352017497.300000,3.971818
gen_169x169_1,generated 169*169,6.700000,10,169,169,289,39.059137,37.955976,37.754299,49.161380,94495003,91826148,91338236,118935162,3308.532719,0.731225,0.633972,81141605.100000,2184962.600000,0.026928,612.100000,344.500000,0.562817,8321039.000000,48768.200000,0.005861,365006001.000000,3.862702
gen_172x172_1,generated 172*172,6.700000,10,172,172,289,39.218478,39.217336,39.147721,39.339971,94880422,94877660,94709242,95174348,3207.153259,0.754338,0.654011,84079702.500000,2263617.700000,0.026922,546.600000,290.500000,0.531467,8621965.400000,49649.500000,0.005758,378229817.400000,3.986384
gen_175x175_1,generated 175*175,6.700000,10,175,175,289,40.678720,40.662597,40.628093,40.808304,98413315,98374309,98290832,98726814,3213.496000,0.752851,0.652721,87070055.900000,2343689.200000,0.026917,566.300000,293.400000,0.518100,8928239.800000,50433.600000,0.005649,391688949.800000,3.980040
gen_178x178_1,generated 178*178,6.700000,10,178,178,289,42.123799,42.128466,42.039153,42.213115,101909324,101920614,101704542,102125406,3216.428607,0.752164,0.652126,90112662.400000,2425248.200000,0.026914,650.800000,279.400000,0.429318,9239859.300000,51307.700000,0.005553,405383395.300000,3.977883
gen_181x181_1,generated 181*181,6.700000,10,181,181,289,43.499992,43.509044,43.410479,43.566131,105238503,105260402,105021945,105398510,3212.310461,0.753127,0.652961,93207522.500000,2507523.200000,0.026903,587.700000,167.900000,0.285690,9556824.400000,52189.800000,0.005461,419313154.400000,3.984408
gen_184x184_1,generated 184*184,6.700000,10,184,184,289,45.033833,45.024410,44.925523,45.144882,108949311,108926514,108687277,109217967,3218.020764,0.751790,0.651802,96354638.800000,2592013.800000,0.026901,654.700000,280.300000,0.428135,9879137.700000,53068.900000,0.005372,433478229.700000,3.978715
gen_187x187_1,generated 187*187,6.700000,10,187,187,289,46.631620,46.674875,46.362747,46.876243,112815134,112919781,112164655,113406946,3226.146987,0.749899,0.650162,99554010.400000,2677799.500000,0.026898,692.100000,288.000000,0.416125,10206798.300000,53952.600000,0.005286,447878620.300000,3.970022
gen_190x190_1,generated 190*190,6.700000,10,190,190,289,48.014211,48.015487,47.918720,48.179798,116159736,116162823,115928718,116560339,3217.721219,0.751861,0.651863,102805629.000000,2764741.100000,0.026893,725.800000,312.100000,0.430008,10539797.900000,54599.900000,0.005180,462514317.900000,3.981709
gen_193x193_1,generated 193*193,6.700000,10,193,193,289,49.576860,49.562695,49.487809,49.661265,119940107,119905838,119724668,120144304,3219.955086,0.751338,0.651410,106109506.500000,2853101.800000,0.026888,754.300000,311.700000,0.413231,10878148.400000,55463.400000,0.005099,477385334.400000,3.980198
gen_196x196_1,generated 196*196,6.700000,10,196,196,289,51.117555,51.103553,51.062075,51.231451,123667788,123633913,123533568,123943335,3219.173990,0.751523,0.651570,109465635.700000,2942648.000000,0.026882,771.700000,324.400000,0.420371,11221842.600000,56531.700000,0.005038,492491662.600000,3.982376
gen_199x199_1,generated 199*199,6.700000,10,199,199,289,52.698200,52.708903,52.593399,52.856300,127492046,127517940,127238504,127874536,3219.414813,0.751468,0.651523,112874021.000000,3033910.100000,0.026879,849.200000,313.900000,0.369642,11570884.900000,57394.300000,0.004960,507833306.900000,3.983255
gen_202x202_1,generated 202*202,6.700000,10,202,202,289,54.291140,54.324670,54.181056,54.446648,131345515,131426635,131079192,131721733,3218.937237,0.751578,0.651618,116334659.700000,3126880.100000,0.026878,885.000000,369.000000,0.416949,11925272.600000,58271.000000,0.004886,523410264.600000,3.984988
gen_205x205_1,generated 205*205,6.700000,10,205,205,289,55.962523,55.952508,55.850912,56.125642,135388890,135364663,135118872,135783520,3221.627365,0.750949,0.651073,119847552.300000,3220507.200000,0.026872,922.800000,341.500000,0.370069,12285006.200000,59135.800000,0.004814,539222536.200000,3.982768
gen_208x208_1,generated 208*208,6.700000,10,208,208,289,57.613515,57.619074,57.505638,57.881795,139383395,139396845,139122410,140032441,3221.694596,0.750935,0.651061,123412699.200000,3315843.500000,0.026868,902.800000,359.600000,0.398316,12650086.100000,60008.700000,0.004744,555270122.100000,3.983761
gen_211x211_1,generated 211*211,6.700000,10,211,211,289,59.351828,59.335487,59.209479,59.711465,143588775,143549243,143244393,144458839,3225.192044,0.750120,0.650354,127030107.500000,3412947.600000,0.026867,1960.300000,1221.200000,0.622966,13020519.300000,60874.200000,0.004675,571553040.300000,3.980486
gen_214x214_1,generated 214*214,6.700000,10,214,214,289,61.098411,61.092838,60.976746,61.273223,147814006,147800524,147519666,148236927,3227.661936,0.749545,0.649855,130699762.300000,3510768.300000,0.026861,1857.300000,1248.200000,0.672051,13396291.100000,61751.200000,0.004610,588071254.100000,3.978454
gen_217x217_1,generated 217*217,6.700000,10,217,217,289,62.805254,62.823353,62.697841,62.954748,151943556,151987344,151683695,152305225,3226.731423,0.749762,0.650044,134421671.000000,3610600.100000,0.026860,1816.600000,1190.700000,0.655455,13777408.800000,62616.300000,0.004545,604824781.800000,3.980589
gen_220x220_1,generated 220*220,6.700000,10,220,220,289,64.576667,64.572248,64.425432,64.809953,156229646,156218956,155863764,156794033,3227.885248,0.749497,0.649814,138195833.600000,3711021.700000,0.026853,1944.300000,1186.800000,0.610400,14163872.400000,63490.600000,0.004483,621813623.400000,3.980126
gen_223x223_1,generated 223*223,6.700000,10,223,223,289,66.396847,66.375846,66.227718,66.789532,160632556,160581749,160223386,161582569,3230.158580,0.748966,0.649354,142022255.100000,3814513.800000,0.026859,2199.600000,1244.100000,0.565603,14555686.900000,64643.600000,0.004441,639037783.900000,3.978258
gen_226x226_1,generated 226*226,6.700000,10,226,226,289,68.097215,68.062923,67.971880,68.446614,164746392,164663433,164443173,165591689,3225.514762,0.750045,0.650289,145900921.400000,3917313.100000,0.026849,2103.700000,1267.400000,0.602462,14952838.200000,65230.600000,0.004362,656497249.200000,3.984896
gen_229x229_1,generated 229*229,6.700000,10,229,229,289,70.080739,70.094251,69.826702,70.269858,169544968,169577657,168930381,170002500,3233.061307,0.748294,0.648771,149831847.000000,4022846.800000,0.026849,2512.700000,1318.800000,0.524854,15355340.800000,66095.300000,0.004304,674192033.800000,3.976479
gen_232x232_1,generated 232*232,6.700000,10,232,232,289,71.836096,71.784510,71.746127,72.315900,173791576,173666777,173573916,174952356,3228.886296,0.749261,0.649609,153815025.600000,4128935.200000,0.026844,2254.800000,1389.200000,0.616108,15763188.400000,66970.300000,0.004249,692122131.400000,3.982484
gen_235x235_1,generated 235*235,6.700000,10,235,235,289,73.811304,73.815843,73.680912,74.024459,178569922,178580902,178254468,179085603,3233.497909,0.748192,0.648682,157850458.300000,4236683.400000,0.026840,2134.100000,1264.500000,0.592521,16176382.100000,67838.100000,0.004194,710287551.100000,3.977644
gen_238x238_1,generated 238*238,6.700000,10,238,238,289,75.646424,75.637353,75.480325,75.903081,183009536,182987593,182607697,183630462,3230.872396,0.748799,0.649209,161938145.400000,4346053.900000,0.026838,2122.900000,1157.400000,0.545198,16594922.200000,68706.300000,0.004140,728688277.200000,3.981696
gen_241x241_1,generated 241*241,6.700000,10,241,241,289,77.623011,77.599741,77.451024,77.889798,187792200,187735905,187376116,188437635,3233.281107,0.748245,0.648728,166078086.300000,4456421.500000,0.026833,2455.800000,1487.900000,0.605872,17018808.100000,69575.300000,0.004088,747324317.100000,3.979528
gen_244x244_1,generated 244*244,6.700000,10,244,244,289,79.621649,79.676975,79.302781,79.879807,192627051,192760901,191855621,193251608,3235.471832,0.747736,0.648287,170270281.500000,4568359.500000,0.026830,2502.300000,1232.100000,0.492387,17448040.300000,70449.400000,0.004038,766195671.300000,3.977612
gen_247x247_1,generated 247*247,6.700000,10,247,247,289,81.527380,81.547653,81.306413,81.652360,197237707,197286754,196703126,197540069,3232.928043,0.748325,0.648798,174514730.600000,4682014.600000,0.026829,2579.500000,1810.300000,0.701803,17882618.400000,71318.600000,0.003988,785302339.400000,3.981502
gen_250x250_1,generated 250*250,6.700000,10,250,250,289,83.830317,83.595304,83.464011,85.789370,202808772,202240210,201922576,207548264,3244.940352,0.745554,0.646395,178811433.900000,4797067.600000,0.026828,2973.600000,1742.400000,0.585956,18322542.700000,72187.700000,0.003940,804644321.700000,3.967503
gen_253x253_1,generated 253*253,6.700000,10,253,253,289,85.468903,85.427246,85.285765,85.931054,206773416,206672636,206330353,207891489,3230.380353,0.748916,0.649310,183160392.100000,4913462.400000,0.026826,2765.600000,1598.500000,0.577994,18767813.900000,73058.900000,0.003893,824221618.900000,3.986110
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,87.629324,87.632985,87.362387,87.981259,211999221,212008078,211353427,212850647,3234.851395,0.747878,0.648410,187561605.500000,5030533.000000,0.026821,2617.800000,1305.700000,0.498778,19218432.300000,73927.900000,0.003847,844034231.300000,3.981308
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,355.131217,354.997549,354.312633,357.326643,859163219,858839838,857182833,864474577,3277.447582,0.738161,0.639986,755612189.100000,20190826.700000,0.026721,12471.000000,10512.400000,0.842948,77363351.800000,148172.700000,0.001915,3401502561.800000,3.959088
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,1417.842264,1417.790066,1415.626553,1421.586319,3430161287,3430035004,3424800854,3439219213,3271.256721,0.739558,0.641196,3033219390.500000,80743507.600000,0.026620,25085.600000,14839.400000,0.591551,310536632.200000,296655.200000,0.000955,13657640065.200001,3.981632
