variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,289,750.248335,750.384572,749.231728,751.392907,1815032836,1815362425,1812573416,1817801834,3461.900398,0.698819,0.605876,662314816.900000,17643848.100000,0.026640,151308486.000000,1113.200000,377462424.100000,128.900000,0.000000,150654660.500000,55.000000,0.000000,7490.400000,3933.600000,0.525152,12348.100000,5331.800000,0.431791,7.700000,0.000000,51.400000,100831581.500000,111032.600000,0.001101,2200353124.100000,1.212294
gen_16x16_1,generated 16*16,1,"6.7",10,16,16,289,0.287602,0.285225,0.285108,0.304293,695783,690033,689750,736163,2717.902344,0.890119,0.771733,449345.800000,3801.300000,0.008460,51363.400000,39.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,0.800000,0.444444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.400000,7.400000,0.099462,388.800000,0.000559
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,1.342745,1.331548,1.326755,1.437710,3248453,3221365,3209769,3478198,3172.317383,0.762617,0.661189,445811.200000,6343.300000,0.014229,858314.000000,107.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.200000,3.100000,0.093373,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,87.600000,7.700000,0.087900,448.200000,0.000138
gen_64x64_1,generated 64*64,1,"6.7",10,64,64,289,6.066914,5.815270,5.594427,7.604543,14677522,14068727,13534446,18397468,3583.379395,0.675137,0.585344,4649103.800000,120429.400000,0.025904,1074662.700000,120.100000,3065692.900000,0.100000,0.000000,1233393.500000,0.000000,0.000000,21.700000,11.100000,0.511521,1.300000,1.500000,1.153846,6.700000,0.000000,0.000000,815956.500000,13095.500000,0.016049,20763150.300000,1.414622
gen_128x128_1,generated 128*128,1,"6.7",10,128,128,289,23.057023,23.059288,22.976648,23.196401,55781339,55786819,55586890,56118533,3404.622742,0.710586,0.616078,17455107.500000,488717.500000,0.027999,5066098.000000,86.800000,12766648.100000,24.200000,0.000002,4828908.900000,68.200000,0.000014,136.800000,63.900000,0.467105,7.600000,6.700000,0.881579,5.200000,0.000000,37.200000,2736533.400000,24390.800000,0.008913,60226008.900000,1.079680
gen_256x256_1,generated 256*256,1,"6.7",10,256,256,289,93.055963,92.844742,92.343669,95.228671,225128401,224617400,223405164,230384791,3435.186783,0.704264,0.610597,79231345.300000,2147184.700000,0.027100,19286575.000000,137.400000,47943431.300000,77.600000,0.000002,18682202.200000,7.900000,0.000000,1001.700000,692.100000,0.690925,333.800000,48.000000,0.143799,9.000000,0.000000,27.200000,12247694.000000,54128.700000,0.004420,265919923.600000,1.181192
gen_512x512_1,generated 512*512,1,"6.7",10,512,512,289,375.479607,375.099817,374.083630,379.053433,908389930,907471111,905012672,917036012,3465.232582,0.698158,0.605303,327814274.200000,8758393.400000,0.026718,75691056.600000,778.000000,189977071.000000,86.900000,0.000000,75775461.300000,51.900000,0.000001,9467.500000,7859.000000,0.830103,13580.700000,1815.400000,0.133675,21.300000,0.000000,108.800000,50382204.400000,110664.000000,0.002196,1096910636.700000,1.207533
gen_1024x1024_1,generated 1024*1024,1,"6.7",10,1024,1024,289,1508.760889,1507.661645,1506.907474,1513.969267,3650111007,3647451631,3645627082,3662711516,3481.017119,0.694992,0.602558,1324155221.900000,35247974.100000,0.026619,303061578.400000,798.100000,759596258.400000,139.800000,0.000000,303355110.400000,70.100000,0.000000,13475.200000,8690.000000,0.644888,24689.200000,6713.300000,0.271912,5.900000,0.000000,128.600000,201676066.700000,221810.000000,0.001100,4403465603.000000,1.206392
gen_2048x2048_1,generated 2048*2048,1,"6.7",10,2048,2048,289,6081.261221,6082.728094,6069.589557,6094.921186,14712310439,14715859223,14684073345,14745357801,3507.688150,0.689710,0.597978,5327732700.400001,141975978.400000,0.026648,1213375406.700000,1978.000000,3033598541.400000,1568.000000,0.000001,1213804497.200000,103733.800000,0.000085,86221.600000,41906.500000,0.486033,626.700000,576.700000,0.920217,583.800000,0.000000,12443.300000,813995399.900000,446749.600000,0.000549,17682049522.000000,1.201854
