variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,6.700000,5,1024,512,289,737.756052,737.206712,734.974260,742.210034,1784737304,1783408373,1778007752,1795512122,3404.116257,0.710652,0.616136,662533020.600000,21892361.600000,0.033043,152288145.200000,873.400000,380027224.600000,9684.600000,0.000025,150579639.200000,92.000000,0.000001,124236.600000,34436.600000,0.277186,16477.400000,6638.800000,0.402903,42.400000,0.000000,102.800000,67798209.800000,445119.600000,0.006565,2115363374.800000,1.185252
gen_512x512_1,generated 512*512,6.700000,5,512,512,289,364.713566,364.961226,362.592037,366.170320,882306192,882905326,877173842,885830337,3365.731018,0.718767,0.623171,329629076.800000,11219505.800000,0.034037,77226573.200000,407.800000,188533883.400000,3238.600000,0.000017,74502160.600000,77.600000,0.000001,26048.000000,13510.000000,0.518658,13598.600000,547.800000,0.040284,28.200000,0.000000,217.600000,33797329.600000,223545.800000,0.006614,1055341894.800000,1.196118
gen_1024x1024_1,generated 1024*1024,6.700000,5,1024,1024,289,1466.592154,1466.043470,1464.503501,1471.114460,3547955458,3546628092,3542902624,3558895746,3383.593996,0.714975,0.619883,1325713356.600000,44758355.600000,0.033762,304761717.800000,1106.000000,765934954.200000,5652.200000,0.000007,302356034.800000,2038.600000,0.000007,196208.000000,57745.600000,0.294308,1250.800000,1296.600000,1.036617,85.200000,0.000000,257.400000,138853335.600000,892473.000000,0.006427,4264627480.200000,1.201996
gen_1536x1536_1,generated 1536*1536,6.700000,5,1536,1536,289,3294.515455,3291.003161,3290.226055,3309.476218,7970036510,7961539627,7959659666,8006229338,3378.141831,0.716128,0.620883,3004224397.000000,101268222.800000,0.033709,682275337.800000,2368.600000,1717412760.600000,17703.400000,0.000010,681711860.600000,4389.000000,0.000006,320789.000000,110356.200000,0.344015,2731.800000,2785.400000,1.019621,37.600000,0.000000,1856.800000,307720521.800000,2029657.600000,0.006596,9647806296.000000,1.210510
gen_2048x2048_1,generated 2048*2048,6.700000,5,2048,2048,289,5979.553677,5972.086361,5962.140280,6003.185301,14465642484,14447577670,14423516267,14522811738,3448.877927,0.701441,0.608149,5329596412.800000,179490239.000000,0.033678,1215264338.200000,7054.800000,3066008079.600000,188186.800000,0.000061,1217697810.600000,36004.000000,0.000030,1659866.800000,346575.400000,0.208797,5690.000000,5588.400000,0.982144,428.600000,0.000000,5449.200000,545910544.200000,3600590.000000,0.006596,17123670179.600000,1.183748
