variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_37x37_1,generated 37*37,6.700000,10,37,37,9,0.067459,0.067030,0.066805,0.071645,163201,162164,161618,173327,119.211833,20.293727,0.547931,130430.000000,1090.300000,0.008359,144.000000,43.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.400000,3.200000,0.592593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.200000,0.086111,385.000000,0.002359
gen_40x40_1,generated 40*40,6.700000,10,40,40,9,0.078439,0.078338,0.078270,0.079141,189764,189520,189356,191463,118.602500,20.398057,0.550748,153289.000000,1305.000000,0.008513,144.000000,33.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900000,0.400000,0.444444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.500000,0.090278,385.000000,0.002029
gen_43x43_1,generated 43*43,6.700000,10,43,43,9,0.091737,0.090565,0.090419,0.102671,221935,219100,218746,248388,120.029746,20.155464,0.544198,3094.900000,1659.300000,0.536140,63744.400000,29.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.800000,7.400000,0.089372,434.500000,0.001958
gen_46x46_1,generated 46*46,6.700000,10,46,46,9,0.104133,0.103840,0.103486,0.106591,251923,251217,250360,257871,119.056238,20.320236,0.548646,204571.100000,2029.700000,0.009922,144.000000,49.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.700000,0.093056,385.000000,0.001528
gen_49x49_1,generated 49*49,6.700000,10,49,49,9,0.117714,0.117713,0.117565,0.117994,284781,284778,284421,285459,118.609329,20.396864,0.550715,232984.000000,2442.100000,0.010482,144.000000,35.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,10.300000,0.143056,385.000000,0.001352
gen_52x52_1,generated 52*52,6.700000,10,52,52,9,0.133335,0.132605,0.132449,0.140009,322573,320807,320430,338719,119.294749,20.279679,0.547551,263260.000000,2885.400000,0.010960,144.000000,40.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,4.000000,0.571429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.400000,0.088889,385.000000,0.001194
gen_55x55_1,generated 55*55,6.700000,10,55,55,9,0.148611,0.148305,0.148072,0.150332,359529,358789,358224,363693,118.852562,20.355130,0.549589,295390.100000,3389.300000,0.011474,144.000000,40.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.300000,0.800000,0.347826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.100000,0.084722,385.000000,0.001071
gen_58x58_1,generated 58*58,6.700000,10,58,58,9,0.166607,0.165105,0.164819,0.180849,403066,399431,398739,437521,119.817479,20.191170,0.545162,314260.900000,3835.000000,0.012203,5326.200000,31.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,8.000000,0.111111,385.000000,0.000955
gen_61x61_1,generated 61*61,6.700000,10,61,61,9,0.183515,0.182439,0.182369,0.192346,443971,441368,441199,465336,119.314969,20.276260,0.547459,216359.700000,4293.900000,0.019846,54592.900000,38.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.800000,10.700000,0.139323,407.000000,0.000917
gen_64x64_1,generated 64*64,6.700000,10,64,64,9,0.207247,0.201235,0.200978,0.249371,501385,486840,486218,603292,122.408447,19.763814,0.533623,78487.000000,4736.700000,0.060350,119492.900000,53.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.600000,7.200000,0.088235,429.000000,0.000856
gen_67x67_1,generated 67*67,6.700000,10,67,67,9,0.220949,0.220301,0.220074,0.226960,534534,532968,532419,549077,119.076409,20.316924,0.548557,442459.000000,5256.300000,0.011880,144.000000,29.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.100000,4.000000,0.975610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,8.100000,0.112500,385.000000,0.000720
gen_70x70_1,generated 70*70,6.700000,10,70,70,9,0.242323,0.240546,0.240302,0.258041,586243,581945,581354,624269,119.641429,20.220965,0.545966,315423.300000,5747.200000,0.018221,61876.600000,45.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.600000,7.500000,0.099206,401.500000,0.000685
gen_73x73_1,generated 73*73,6.700000,10,73,73,9,0.262011,0.261655,0.261520,0.265106,633876,633014,632687,641364,118.948396,20.338806,0.549148,53.800000,6258.000000,116.319703,195177.000000,39.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.200000,1.300000,0.309524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.800000,8.800000,0.106280,434.500000,0.000685
gen_76x76_1,generated 76*76,6.700000,10,76,76,9,0.285294,0.283800,0.283609,0.297598,690200,686585,686125,719966,119.494460,20.245784,0.546636,268898.800000,6776.900000,0.025202,111637.400000,38.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.300000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,10.200000,0.130769,412.500000,0.000598
gen_79x79_1,generated 79*79,6.700000,10,79,79,9,0.307458,0.306786,0.306510,0.313501,743822,742197,741530,758443,119.183144,20.298707,0.548065,495359.600000,7319.800000,0.014777,46045.800000,35.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.400000,0.700000,0.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.200000,6.400000,0.087432,390.500000,0.000525
gen_82x82_1,generated 82*82,6.700000,10,82,82,9,0.330633,0.330365,0.330171,0.332435,799889,799242,798773,804248,118.960291,20.336762,0.549093,667999.000000,7930.400000,0.011872,144.000000,44.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.300000,1.000000,0.188679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.100000,0.084722,385.000000,0.000481
gen_85x85_1,generated 85*85,6.700000,10,85,85,9,0.357001,0.355594,0.355307,0.370121,863680,860277,859583,895421,119.540484,20.238049,0.546427,263021.800000,8474.000000,0.032218,168297.900000,42.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,7.100000,0.089646,418.000000,0.000484
gen_88x88_1,generated 88*88,6.700000,10,88,88,9,0.392987,0.381451,0.381122,0.477159,950740,922832,922036,1154377,122.771178,19.705503,0.532049,378373.000000,9089.800000,0.024023,145063.600000,30.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.200000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,7.000000,0.089744,412.500000,0.000434
gen_91x91_1,generated 91*91,6.700000,10,91,91,9,0.421165,0.419246,0.417747,0.433925,1018912,1014269,1010642,1049781,123.042145,19.662121,0.530877,393862.800000,9691.600000,0.024607,159349.500000,37.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.200000,0.600000,0.115385,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,78.000000,6.500000,0.083333,412.500000,0.000405
gen_94x94_1,generated 94*94,6.700000,10,94,94,9,0.454579,0.453600,0.450669,0.468443,1099747,1097379,1090290,1133289,124.462087,19.437778,0.524820,382911.200000,10152.000000,0.026513,185149.200000,43.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,78.000000,7.000000,0.089744,412.500000,0.000375
gen_97x97_1,generated 97*97,6.700000,10,97,97,9,0.490639,0.484415,0.482967,0.519597,1186987,1171930,1168427,1257045,126.154427,19.177039,0.517780,590378.700000,10725.200000,0.018167,129732.700000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.100000,4.000000,0.248447,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,75.600000,6.800000,0.089947,401.500000,0.000338
gen_100x100_1,generated 100*100,6.700000,10,100,100,9,0.528687,0.518121,0.516719,0.559150,1279033,1253473,1250081,1352732,127.903300,18.914789,0.510699,400018.800000,11259.000000,0.028146,223570.600000,49.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.800000,0.200000,0.034483,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,79.200000,7.800000,0.098485,418.000000,0.000327
gen_103x103_1,generated 103*103,6.700000,10,103,103,9,0.554809,0.553291,0.551525,0.564954,1342230,1338559,1334285,1366775,126.518051,19.121895,0.516291,872087.300000,11776.200000,0.013503,70341.800000,45.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.800000,1.200000,0.136364,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,73.200000,7.000000,0.095628,390.500000,0.000291
gen_106x106_1,generated 106*106,6.700000,10,106,106,9,0.575456,0.570183,0.568702,0.622492,1392178,1379423,1375840,1505970,123.903346,19.525384,0.527185,1125350.800000,12650.300000,0.011241,167920.000000,38.500000,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,5.800000,1.200000,0.206897,0.000000,0.000000,0.000000,0.100000,0.000000,9.600000,76.800000,7.400000,0.096354,385.000000,0.000277
gen_109x109_1,generated 109*109,6.700000,10,109,109,9,0.612199,0.606305,0.604696,0.655648,1481070,1466810,1462917,1586184,124.658699,19.407082,0.523991,357290.100000,11618.500000,0.032518,310978.300000,88.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.800000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,11.600000,81.600000,7.500000,0.091912,429.000000,0.000290
gen_112x112_1,generated 112*112,6.700000,10,112,112,9,0.658028,0.644495,0.642472,0.721925,1591948,1559207,1554314,1746531,126.909120,19.063007,0.514701,617264.000000,13939.300000,0.022582,237565.600000,43.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.100000,4.600000,0.218009,0.000000,0.000000,0.000000,0.000000,0.000000,13.600000,78.000000,7.100000,0.091026,412.500000,0.000259
gen_115x115_1,generated 115*115,6.700000,10,115,115,9,0.706042,0.698296,0.696041,0.748609,1708140,1689400,1683945,1811124,129.159924,18.731189,0.505742,128260.400000,14033.900000,0.109417,447030.600000,43.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.500000,1.300000,0.371429,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,82.800000,9.800000,0.118357,434.500000,0.000254
gen_118x118_1,generated 118*118,6.700000,10,118,118,9,0.748371,0.743034,0.734573,0.772818,1810510,1797599,1777129,1869655,130.028009,18.605738,0.502355,221486.800000,9367.600000,0.042294,437824.900000,136.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,3.200000,0.266667,0.300000,0.000000,0.000000,0.000000,0.000000,27.500000,85.200000,8.200000,0.096244,445.500000,0.000246
gen_121x121_1,generated 121*121,6.700000,10,121,121,9,0.782729,0.776161,0.774445,0.813684,1893638,1877750,1873599,1968528,129.338023,18.705078,0.505037,246291.700000,9671.400000,0.039268,455575.700000,108.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,1.900000,0.132867,0.000000,0.000000,0.000000,0.000000,0.000000,29.500000,85.200000,8.100000,0.095070,445.500000,0.000235
gen_124x124_1,generated 124*124,6.700000,10,124,124,9,0.824307,0.818390,0.817289,0.849579,1994219,1979907,1977242,2055361,129.696865,18.653256,0.503638,225824.000000,9402.400000,0.041636,491906.800000,130.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.400000,0.700000,0.036082,0.000000,0.000000,0.000000,0.000000,0.000000,33.300000,86.400000,8.100000,0.093750,451.000000,0.000226
gen_127x127_1,generated 127*127,6.700000,10,127,127,9,0.878274,0.860332,0.855845,0.975309,2124781,2081374,2070520,2359535,131.736685,18.364425,0.495839,562896.600000,12736.300000,0.022626,394630.100000,93.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.700000,5.500000,0.179153,0.000000,0.000000,0.000000,0.000000,0.000000,36.200000,81.600000,7.300000,0.089461,429.000000,0.000202
gen_130x130_1,generated 130*130,6.700000,10,130,130,9,0.928490,0.928349,0.919229,0.946320,2246263,2245922,2223859,2289401,132.914970,18.201604,0.491443,327849.000000,9974.700000,0.030425,515213.800000,150.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,0.300000,0.012195,0.500000,0.000000,0.000000,0.000000,0.000000,40.100000,86.400000,8.500000,0.098380,451.000000,0.000201
gen_133x133_1,generated 133*133,6.700000,10,133,133,9,0.975751,0.969951,0.967636,1.010796,2360603,2346573,2340971,2445388,133.450336,18.128609,0.489472,15254.600000,7228.800000,0.473877,664206.600000,176.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.700000,1.000000,0.063694,0.100000,0.000000,0.000000,0.000000,0.000000,42.100000,90.000000,10.600000,0.117778,467.500000,0.000198
gen_136x136_1,generated 136*136,6.700000,10,136,136,9,0.961005,0.950998,0.942123,1.024832,2324929,2300721,2279250,2479345,125.699016,19.246517,0.519656,317666.400000,11741.800000,0.036963,580894.700000,86.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.900000,4.800000,0.192771,0.400000,0.000000,0.000000,0.000000,0.000000,5.500000,86.400000,7.800000,0.090278,451.000000,0.000194
gen_139x139_1,generated 139*139,6.700000,10,139,139,9,1.009337,0.991307,0.976796,1.117014,2441854,2398235,2363128,2702354,126.383417,19.142263,0.516841,589692.900000,14712.800000,0.024950,513890.900000,73.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.700000,2.600000,0.139037,0.000000,0.000000,0.000000,0.000000,0.000000,5.700000,84.000000,7.800000,0.092857,440.000000,0.000180
gen_142x142_1,generated 142*142,6.700000,10,142,142,9,1.038913,1.030323,1.012792,1.145075,2513410,2492628,2450217,2770244,124.648383,19.408739,0.524036,653088.600000,15624.500000,0.023924,522543.200000,57.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.600000,6.200000,0.179191,0.000000,0.000000,0.000000,0.000000,0.000000,5.900000,82.800000,7.200000,0.086957,434.500000,0.000173
gen_145x145_1,generated 145*145,6.700000,10,145,145,9,1.069619,1.061116,1.047905,1.165361,2587678,2567109,2535147,2819303,123.076243,19.656536,0.530726,38575.400000,8700.700000,0.225550,783300.000000,107.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.500000,1.500000,0.085714,1.000000,0.000000,0.000000,0.000000,0.000000,6.200000,90.000000,8.300000,0.092222,467.500000,0.000181
gen_148x148_1,generated 148*148,6.700000,10,148,148,9,1.121567,1.110685,1.099332,1.220950,2713371,2687044,2659579,2953804,123.875593,19.529811,0.527305,140457.600000,9781.700000,0.069642,777233.900000,110.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.400000,1.000000,0.064935,1.300000,0.000000,0.000000,0.000000,0.000000,6.400000,90.000000,7.600000,0.084444,467.500000,0.000172
gen_151x151_1,generated 151*151,6.700000,10,151,151,9,1.183341,1.169286,1.158464,1.278578,2862819,2828817,2802636,3093224,125.556730,19.268323,0.520245,81520.600000,9145.800000,0.112190,834814.800000,114.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.700000,2.900000,0.122363,3.100000,0.000000,0.000000,0.000000,0.000000,6.700000,90.000000,7.700000,0.085556,467.500000,0.000163
gen_154x154_1,generated 154*154,6.700000,10,154,154,9,1.225824,1.218088,1.207584,1.316973,2965596,2946882,2921469,3186111,125.046214,19.346988,0.522369,624888.500000,15255.800000,0.024414,667133.200000,100.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,3.900000,0.114706,1.400000,0.000000,0.000000,0.000000,0.000000,7.000000,85.200000,10.000000,0.117371,445.500000,0.000150
gen_157x157_1,generated 157*157,6.700000,10,157,157,9,1.280612,1.268436,1.252220,1.409161,3098137,3068681,3029451,3409132,125.690170,19.247834,0.519692,654348.100000,15728.300000,0.024037,691818.400000,94.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.200000,5.000000,0.087413,1.800000,0.000000,0.000000,0.000000,0.000000,7.200000,85.200000,7.200000,0.084507,445.500000,0.000144
gen_160x160_1,generated 160*160,6.700000,10,160,160,9,1.343310,1.310277,1.297279,1.438876,3249829,3169914,3138469,3481030,126.946445,19.057410,0.514550,209811.000000,10302.900000,0.049106,892262.000000,116.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.800000,7.200000,0.168224,5.400000,0.000000,0.000000,0.000000,0.000000,7.500000,90.000000,7.700000,0.085556,467.500000,0.000144
gen_163x163_1,generated 163*163,6.700000,10,163,163,9,1.388158,1.364380,1.351268,1.511193,3358337,3300811,3269090,3655994,126.400580,19.139754,0.516773,392205.600000,12732.300000,0.032463,863630.100000,92.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.300000,5.800000,0.130926,7.600000,0.000000,0.000000,0.000000,0.000000,7.700000,87.600000,8.500000,0.097032,456.500000,0.000136
gen_166x166_1,generated 166*166,6.700000,10,166,166,9,1.429107,1.408690,1.395969,1.533099,3457394,3408002,3377226,3708981,125.467920,19.281976,0.520613,450131.800000,13539.200000,0.030078,879093.400000,91.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.800000,7.000000,0.135135,6.300000,0.000000,0.000000,0.000000,0.000000,8.100000,87.600000,10.100000,0.115297,456.500000,0.000132
gen_169x169_1,generated 169*169,6.700000,10,169,169,9,1.482298,1.464666,1.449742,1.576831,3586100,3543443,3507338,3814802,125.559329,19.268055,0.520237,417570.900000,12743.300000,0.030518,930766.100000,107.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.600000,1.800000,0.027027,8.100000,0.000000,0.000000,0.000000,0.000000,8.400000,88.800000,8.800000,0.099099,462.000000,0.000129
gen_172x172_1,generated 172*172,6.700000,10,172,172,9,1.528401,1.511411,1.500393,1.678190,3697619,3656516,3629861,4060000,124.987121,19.356177,0.522617,606462.400000,15242.800000,0.025134,902456.800000,91.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.400000,12.900000,0.220890,32.100000,0.100000,0.003115,0.000000,0.000000,8.700000,87.000000,8.900000,0.102299,453.700000,0.000123
gen_175x175_1,generated 175*175,6.700000,10,175,175,9,1.587725,1.566855,1.555231,1.802884,3841138,3790647,3762527,4361665,125.424914,19.288601,0.520792,355292.100000,12378.500000,0.034840,1035143.800000,115.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.500000,7.100000,0.110078,6.300000,0.000000,0.000000,0.000000,0.000000,9.000000,88.800000,10.300000,0.115991,462.000000,0.000120
gen_178x178_1,generated 178*178,6.700000,10,178,178,9,1.644563,1.643190,1.604820,1.768528,3978647,3975325,3882497,4278552,125.572750,19.265903,0.520179,19086.800000,8707.300000,0.456195,1129765.000000,175.900000,199785.700000,0.000000,0.000000,0.000000,0.000000,0.000000,41.100000,4.900000,0.119221,21.900000,0.300000,0.013699,0.000000,0.000000,9.200000,91.200000,9.400000,0.103070,473.000000,0.000119
gen_181x181_1,generated 181*181,6.700000,10,181,181,9,1.709609,1.683427,1.660440,1.827118,4136002,4072661,4017050,4420289,126.247734,19.162862,0.517397,297595.500000,12070.100000,0.040559,1119817.500000,130.700000,54643.900000,0.000000,0.000000,0.000000,0.000000,0.000000,41.800000,4.000000,0.095694,16.700000,0.600000,0.035928,0.000000,0.000000,9.600000,90.000000,8.500000,0.094444,467.500000,0.000113
gen_184x184_1,generated 184*184,6.700000,10,184,184,9,1.740114,1.723976,1.711067,1.875438,4209806,4170765,4139533,4537193,124.344459,19.456198,0.525317,484794.600000,13693.300000,0.028246,1109440.100000,97.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.800000,3.700000,0.072835,70.000000,0.000000,0.000000,0.000000,0.000000,10.000000,88.900000,9.200000,0.103487,462.100000,0.000110
gen_187x187_1,generated 187*187,6.700000,10,187,187,9,1.796376,1.778414,1.767425,1.976994,4345929,4302475,4275889,4782893,124.279476,19.466412,0.525593,619292.200000,14876.600000,0.024022,1099688.100000,111.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.700000,5.800000,0.108007,15.200000,0.000000,0.000000,0.000000,0.000000,10.300000,88.800000,7.700000,0.086712,462.000000,0.000106
gen_190x190_1,generated 190*190,6.700000,10,190,190,9,1.848789,1.837400,1.823768,1.986690,4472708,4445154,4412174,4806327,123.897729,19.526291,0.527210,526464.300000,14373.400000,0.027302,1155414.400000,112.800000,82046.600000,0.000000,0.000000,0.000000,0.000000,0.000000,38.200000,0.600000,0.015707,14.800000,0.000000,0.000000,0.000000,0.000000,10.600000,88.800000,7.700000,0.086712,462.000000,0.000103
gen_193x193_1,generated 193*193,6.700000,10,193,193,9,1.912284,1.897672,1.882452,2.065507,4626325,4590975,4554154,4997014,124.199979,19.478802,0.525928,321282.300000,11424.500000,0.035559,1145292.300000,123.100000,424117.200000,0.000000,0.000000,0.000000,0.000000,0.000000,44.500000,2.000000,0.044944,51.600000,0.300000,0.005814,0.000000,0.000000,10.900000,92.400000,8.900000,0.096320,478.500000,0.000103
gen_196x196_1,generated 196*196,6.700000,10,196,196,9,1.972335,1.955368,1.940578,2.122452,4771817,4730769,4694986,5135008,124.214312,19.477423,0.525890,619940.300000,15281.600000,0.024650,1135115.600000,117.600000,269580.400000,0.000000,0.000000,0.000000,0.000000,0.000000,57.900000,9.400000,0.162349,23.000000,0.400000,0.017391,0.000000,0.000000,11.300000,88.800000,9.100000,0.102477,462.000000,0.000097
