variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_256x256_1,generated 256*256,1,"6.7",2,256,256,289,19.784531,20.003989,19.565074,20.003989,47863811,48394734,47332888,48394734,730.343796,3.312487,2.871926,8310823.000000,245127.000000,0.029495,3338266.000000,434.500000,10603694.500000,550.000000,0.000052,3339165.000000,21.000000,0.000006,7704.000000,2468.000000,0.320353,2727.500000,2651.000000,0.971952,10.000000,0.000000,139.000000,2256484.000000,22297.000000,0.009881,40916405.500000,0.854851
gen_384x384_1,generated 384*384,1,"6.7",2,384,384,289,50.316922,50.744706,49.889139,50.744706,121729492,122764410,120694575,122764410,825.530952,2.930545,2.540782,22956166.500000,858942.500000,0.037417,5892934.500000,649.500000,29634246.000000,2161.500000,0.000073,6009902.500000,43.000000,0.000007,36149.500000,14133.500000,0.390974,3248.500000,424.000000,0.130522,20.000000,0.000000,329.000000,5220076.500000,58227.500000,0.011155,76398237.000000,0.627607
gen_512x512_1,generated 512*512,1,"6.7",2,512,512,289,88.477953,88.749329,88.206577,88.749329,214049470,214705994,213392947,214705994,816.533928,2.962817,2.568763,61064120.000000,2162574.500000,0.035415,8695349.000000,892.000000,40414968.000000,6690.000000,0.000166,8396487.500000,53.000000,0.000006,87608.000000,33935.000000,0.387350,906.000000,8711.500000,9.615342,0.500000,0.000000,596.000000,12968850.500000,116606.500000,0.008991,183765235.000000,0.858518
gen_768x768_1,generated 768*768,1,"6.7",2,768,768,289,226.753625,233.720222,219.787027,233.720222,548577823,565431891,531723756,565431891,930.070365,2.601167,2.255212,147808315.500000,5282583.500000,0.035739,18405904.500000,2275.000000,83984595.000000,32719.000000,0.000390,18181372.500000,3014.500000,0.000166,428320.000000,154289.000000,0.360219,2847.000000,1488.500000,0.522831,16.500000,0.000000,845.000000,30175443.000000,261602.500000,0.008669,394566320.500000,0.719253
gen_1024x1024_1,generated 1024*1024,1,"6.7",2,1024,1024,289,543.310835,625.864311,460.757359,625.864311,1314404538,1514122005,1114687072,1514122005,1253.513849,1.929974,1.673288,257484518.000000,9449975.500000,0.036701,32034217.000000,3883.000000,158096772.000000,85654.500000,0.000542,32187820.500000,4848.500000,0.000151,765266.500000,430491.000000,0.562537,6732.000000,4897.500000,0.727496,1121.500000,0.000000,1162.000000,52242101.500000,454993.500000,0.008709,672995515.000000,0.512016
gen_2048x2048_1,generated 2048*2048,1,"6.7",2,2048,2048,289,1711.091931,1712.579075,1709.604787,1712.579075,4139783863,4143381832,4136185895,4143381832,987.001386,2.451244,2.125229,1035237911.000000,38603969.000000,0.037290,129682851.000000,11258.000000,616109758.500000,241692.000000,0.000392,129280387.000000,810.000000,0.000006,2785216.500000,1706867.500000,0.612831,56398.000000,28793.500000,0.510541,221.000000,0.000000,1288.000000,208987240.000000,1816632.000000,0.008693,2775922853.000000,0.670548
gen_1536x1536_1,generated 1536*1536,1,"6.7",2,1536,1536,289,930.780810,931.847118,929.714502,931.847118,2251808294,2254387980,2249228609,2254387980,954.440771,2.534749,2.197628,587364966.500000,20822610.500000,0.035451,73842378.000000,6852.000000,338186159.500000,128614.000000,0.000380,71303078.000000,14764.000000,0.000207,1638275.000000,723126.500000,0.441395,23011.000000,7549.500000,0.328082,96.000000,0.000000,1118.500000,118698760.500000,1016903.500000,0.008567,1575784863.500000,0.699786
gen_2048x2048_1,generated 2048*2048,1,"6.7",2,2048,2048,289,1678.337462,1681.182585,1675.492339,1681.182585,4060319153,4067202219,4053436088,4067202219,968.055523,2.499083,2.166705,1048294352.000000,38671818.500000,0.036890,127619235.000000,10989.000000,610884846.500000,183670.500000,0.000301,129862607.000000,798.500000,0.000006,2782714.500000,1660593.000000,0.596753,47533.500000,44057.000000,0.926862,23.500000,0.000000,1287.500000,211058499.000000,1838888.500000,0.008713,2798346883.000000,0.689194
gen_3072x3072_1,generated 3072*3072,1,"6.7",2,3072,3072,289,106666.466281,109935.386703,103397.545859,109935.386703,258057289821,265965761660,250148817982,265965761660,27344.734385,0.088474,0.076707,2271943157.500000,204953141.000000,0.090211,284782910.000000,6869118.000000,1438301370.000000,5931475.000000,0.004124,296711015.500000,82112.000000,0.000277,10750442.500000,9314835.500000,0.866461,1240790.500000,52368.000000,0.042205,432353.500000,1580742.000000,258716.500000,464802728.500000,4472816.000000,0.009623,6178319319.500000,0.023942
gen_4096x4096_1,generated 4096*4096,1,"6.7",2,4096,4096,289,183876.995686,190010.512684,177743.478687,190010.512684,444852054731,459690820338,430013289124,459690820338,26515.248700,0.091242,0.079106,4012774995.500000,339869751.000000,0.084697,522258721.500000,13458260.500000,2479542942.500000,10727608.000000,0.004326,529419028.500000,462047.000000,0.000873,19328610.500000,15646994.500000,0.809525,1603375.000000,48548.000000,0.030279,898653.000000,3566878.500000,43352.500000,819387775.500000,7350646.000000,0.008971,10723937009.500000,0.024107
