variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_256x256_1,generated 256*256,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,256,256,289,1773.983817,1775.389132,1772.578502,1775.389132,4292009774,4295409819,4288609730,4295409819,3118.612943,0.775800,0.672618,1479988604.500000,39908761.500000,0.026966,283874406.500000,6716.500000,858763654.000000,2786.500000,0.000003,283152073.500000,4106.500000,0.000015,83858.000000,21507.000000,0.256469,5188.000000,4371.500000,0.842618,83.000000,0.000000,5745.000000,165417101.000000,566508.500000,0.003425,5139674240.000000,1.197498
gen_384x384_1,generated 384*384,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,384,384,289,4048.072329,4048.932979,4047.211680,4048.932979,9793984920,9796067192,9791902648,9796067192,3162.843386,0.764951,0.663212,3416957586.500000,90990608.000000,0.026629,647424865.000000,17957.000000,1946732276.000000,6998.500000,0.000004,649067149.500000,30210.500000,0.000047,108902.000000,38943.500000,0.357601,19697.000000,6991.500000,0.354953,934.500000,0.000000,12965.000000,381965094.000000,867487.500000,0.002271,11926903894.000000,1.217778
gen_512x512_1,generated 512*512,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,512,512,289,7268.073623,7272.448249,7263.698997,7272.448249,17584592407,17595176508,17574008307,17595176508,3194.280789,0.757425,0.656688,6111799323.000000,162440980.000000,0.026578,1165611454.500000,15459.500000,3494301128.000000,5509.500000,0.000002,1167786251.000000,45664.000000,0.000039,271165.000000,118162.500000,0.435759,88689.000000,59461.500000,0.670450,1077.500000,0.000000,17452.000000,685948537.500000,1161875.500000,0.001694,21358622248.000000,1.214621
gen_768x768_1,generated 768*768,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,768,768,289,16669.400413,16815.717875,16523.082951,16815.717875,40330192382,40684195001,39976189764,40684195001,3256.031209,0.743056,0.644230,13856669654.000000,366484720.000000,0.026448,2653511772.000000,26759.000000,7939046559.500000,7400.000000,0.000001,2660318163.500000,91650.000000,0.000034,226255.500000,142705.000000,0.630725,294068.000000,46815.500000,0.159200,6152.000000,0.000000,23848.000000,1555158394.000000,1751756.500000,0.001126,48479965967.000000,1.202076
gen_1024x1024_1,generated 1024*1024,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,1024,1024,289,29490.594311,29543.444928,29437.743694,29543.444928,71349806961,71477674215,71221939707,71477674215,3240.213256,0.746682,0.647373,24795178605.000000,655002954.000000,0.026417,4730804121.500000,38864.000000,14173249908.500000,6406.000000,0.000000,4730220592.000000,125052.000000,0.000026,330420.000000,255784.500000,0.774119,231904.000000,143346.000000,0.618126,2958.500000,0.000000,30554.000000,2777910962.000000,2341726.000000,0.000843,86565434756.000000,1.213254
gen_2048x2048_1,generated 2048*2048,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,2048,2048,289,118386.004967,118446.945174,118325.064760,118446.945174,286426099963,286573540245,286278659682,286573540245,3251.871608,0.744010,0.645057,99828141265.000000,2625347027.500000,0.026299,19068828836.000000,76228.000000,57074194513.500000,3680.500000,0.000000,19063213116.500000,528928.000000,0.000028,953057.500000,900128.500000,0.944464,99217.000000,99173.000000,0.999557,4041.500000,0.000000,67419.000000,11176897667.500000,4730200.000000,0.000423,348858980507.000000,1.217972
gen_1536x1536_1,generated 1536*1536,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,1536,1536,289,66394.882501,66412.710907,66377.054095,66412.710907,160636619282,160679753553,160593485011,160679753553,3242.222605,0.746220,0.646973,56053212245.500000,1477251485.500000,0.026354,10695522945.000000,54245.500000,32022894393.500000,3661.000000,0.000000,10696435804.000000,147299.500000,0.000014,711760.000000,651884.500000,0.915877,347377.500000,228266.500000,0.657114,4830.500000,0.000000,27522.000000,6279917287.500000,3526342.500000,0.000562,195789841848.500000,1.218837
