variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_37x37_1,generated 37*37,6.700000,10,37,37,9,0.062150,0.061756,0.061626,0.064733,150357,149405,149089,156605,109.829803,22.027372,0.594739,124588.000000,886.800000,0.007118,144.000000,31.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.900000,1.800000,0.947368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,7.200000,0.100000,385.000000,0.002561
gen_40x40_1,generated 40*40,6.700000,10,40,40,9,0.072463,0.072431,0.072353,0.072749,175308,175231,175040,175999,109.567500,22.080093,0.596162,146949.000000,1124.000000,0.007649,144.000000,33.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,7.300000,0.101389,385.000000,0.002196
gen_43x43_1,generated 43*43,6.700000,10,43,43,9,0.084228,0.084093,0.084025,0.085245,203770,203444,203280,206231,110.205516,21.952229,0.592710,171165.000000,1369.000000,0.007998,144.000000,31.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.300000,0.087500,385.000000,0.001889
gen_46x46_1,generated 46*46,6.700000,10,46,46,9,0.097206,0.096820,0.096739,0.098926,235163,234230,234035,239325,111.135633,21.768248,0.587743,197235.100000,1638.700000,0.008308,144.000000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.900000,0.095833,385.000000,0.001637
gen_49x49_1,generated 49*49,6.700000,10,49,49,9,0.110565,0.110297,0.110230,0.112715,267485,266839,266677,272688,111.405664,21.715798,0.586327,225150.100000,2007.200000,0.008915,144.000000,48.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,8.300000,0.115278,385.000000,0.001439
gen_52x52_1,generated 52*52,6.700000,10,52,52,9,0.124967,0.124808,0.124711,0.126436,302327,301943,301709,305882,111.807322,21.637741,0.584219,254928.000000,2299.000000,0.009018,144.000000,28.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.300000,0.087500,385.000000,0.001273
gen_55x55_1,generated 55*55,6.700000,10,55,55,9,0.140846,0.140125,0.140045,0.147421,340742,338999,338805,356651,112.641983,21.477423,0.579890,286560.000000,4192.800000,0.014631,144.000000,30.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.900000,1.300000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.600000,0.091667,385.000000,0.001130
gen_58x58_1,generated 58*58,6.700000,10,58,58,9,0.156500,0.156452,0.156391,0.157016,378614,378500,378352,379864,112.548751,21.495231,0.580371,320046.000000,7971.500000,0.024907,144.000000,41.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.300000,0.087500,385.000000,0.001017
gen_61x61_1,generated 61*61,6.700000,10,61,61,9,0.174908,0.173310,0.173263,0.184147,423149,419283,419169,445501,113.719162,21.274020,0.574399,261483.600000,10076.500000,0.038536,34881.600000,42.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.400000,6.500000,0.087366,396.000000,0.000936
gen_64x64_1,generated 64*64,6.700000,10,64,64,9,0.193784,0.191941,0.191875,0.206780,468813,464354,464195,500253,114.456299,21.136950,0.570698,87468.400000,11440.800000,0.130799,113803.100000,33.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.400000,7.100000,0.088308,423.500000,0.000903
gen_67x67_1,generated 67*67,6.700000,10,67,67,9,0.210089,0.210062,0.209991,0.210404,508260,508195,508022,509022,113.223435,21.367115,0.576912,431637.000000,12696.400000,0.029415,144.000000,30.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.100000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,7.600000,0.105556,385.000000,0.000757
gen_70x70_1,generated 70*70,6.700000,10,70,70,9,0.230586,0.230203,0.230045,0.234290,557847,556920,556538,566809,113.846327,21.250215,0.573756,472539.000000,13970.600000,0.029565,144.000000,33.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.700000,0.800000,0.470588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,7.800000,0.108333,385.000000,0.000690
gen_73x73_1,generated 73*73,6.700000,10,73,73,9,0.252711,0.251001,0.250805,0.264407,611374,607239,606763,639671,114.725840,21.087353,0.569359,288475.300000,15201.700000,0.052697,84266.700000,43.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.100000,0.200000,0.181818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.800000,6.400000,0.083333,407.000000,0.000666
gen_76x76_1,generated 76*76,6.700000,10,76,76,9,0.272072,0.272047,0.271850,0.272536,658215,658155,657678,659339,113.956891,21.229703,0.573202,559905.000000,16487.300000,0.029447,144.000000,32.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,6.100000,0.084722,385.000000,0.000585
gen_79x79_1,generated 79*79,6.700000,10,79,79,9,0.294737,0.294518,0.294500,0.296630,713047,712517,712475,717627,114.252043,21.174791,0.571719,242574.000000,17836.000000,0.073528,136293.600000,45.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,9.200000,0.116162,418.000000,0.000586
gen_82x82_1,generated 82*82,6.700000,10,82,82,9,0.320491,0.318718,0.318582,0.333910,775353,771065,770734,807818,115.311273,20.980296,0.566468,418569.000000,19238.500000,0.045963,87981.800000,42.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.600000,7.700000,0.101852,401.500000,0.000518
gen_85x85_1,generated 85*85,6.700000,10,85,85,9,0.344314,0.342852,0.342643,0.353041,832984,829448,828942,854097,115.291903,20.983754,0.566561,565207.400000,20679.000000,0.036587,52423.500000,30.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.100000,1.400000,0.341463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.200000,6.100000,0.083333,390.500000,0.000469
gen_88x88_1,generated 88*88,6.700000,10,88,88,9,0.370176,0.367532,0.367399,0.384246,895552,889155,888834,929591,115.644628,20.919757,0.564833,33966.300000,20665.000000,0.608397,270275.700000,50.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.800000,8.200000,0.099034,434.500000,0.000485
gen_91x91_1,generated 91*91,6.700000,10,91,91,9,0.407850,0.405388,0.403859,0.418024,986698,980743,977043,1011313,119.152035,20.304041,0.548209,117332.400000,23042.200000,0.196384,259349.200000,51.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,0.200000,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,81.600000,7.000000,0.085784,429.000000,0.000435
gen_94x94_1,generated 94*94,6.700000,10,94,94,9,0.442694,0.437261,0.436907,0.486842,1070991,1057849,1056993,1177797,121.207673,19.959622,0.538910,173366.400000,24352.500000,0.140468,260116.000000,52.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.800000,0.800000,0.444444,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,81.600000,8.100000,0.099265,429.000000,0.000401
gen_97x97_1,generated 97*97,6.700000,10,97,97,9,0.471418,0.469038,0.467918,0.493040,1140493,1134735,1132024,1192801,121.212988,19.958913,0.538891,76232.500000,21310.600000,0.279547,316559.300000,116.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,85.200000,7.600000,0.089202,445.500000,0.000391
gen_100x100_1,generated 100*100,6.700000,10,100,100,9,0.514030,0.504261,0.501589,0.564157,1243573,1219940,1213477,1364844,124.357300,19.454122,0.525261,572082.800000,28224.200000,0.049336,152820.800000,30.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.500000,1.900000,0.253333,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,76.800000,6.900000,0.089844,407.000000,0.000327
gen_103x103_1,generated 103*103,6.700000,10,103,103,9,0.541220,0.538098,0.536581,0.553660,1309354,1301803,1298133,1339451,123.419172,19.602020,0.529255,338386.400000,29254.700000,0.086454,264787.600000,49.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,79.200000,6.900000,0.087121,418.000000,0.000319
gen_106x106_1,generated 106*106,6.700000,10,106,106,9,0.560465,0.554330,0.553385,0.602835,1355909,1341068,1338782,1458413,120.675418,20.047651,0.541287,800378.000000,31763.600000,0.039686,115099.300000,23.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.600000,74.400000,6.500000,0.087366,396.000000,0.000292
gen_109x109_1,generated 109*109,6.700000,10,109,109,9,0.605185,0.589958,0.588461,0.695905,1464105,1427267,1423645,1683581,123.230789,19.632017,0.530064,469258.900000,33509.800000,0.071410,264405.600000,38.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.100000,0.100000,0.032258,0.000000,0.000000,0.000000,0.000000,0.000000,11.600000,78.000000,8.000000,0.102564,412.500000,0.000282
gen_112x112_1,generated 112*112,6.700000,10,112,112,9,0.632927,0.625468,0.623550,0.694807,1531215,1513170,1508531,1680919,122.067522,19.819040,0.535114,112148.500000,22821.000000,0.203489,421977.100000,122.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.400000,0.600000,0.176471,0.000000,0.000000,0.000000,0.000000,0.000000,13.600000,86.400000,7.100000,0.082176,451.000000,0.000295
gen_115x115_1,generated 115*115,6.700000,10,115,115,9,0.689237,0.680527,0.677833,0.747976,1667447,1646375,1639857,1809553,126.082949,19.187876,0.518073,571154.500000,35416.300000,0.062008,276129.400000,41.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.600000,2.500000,0.235849,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,78.000000,6.500000,0.083333,412.500000,0.000247
gen_118x118_1,generated 118*118,6.700000,10,118,118,9,0.726741,0.718653,0.716706,0.795642,1758174,1738607,1733896,1924863,126.269319,19.159506,0.517307,15212.800000,19391.000000,1.274650,512285.700000,134.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.100000,0.500000,0.121951,0.000000,0.000000,0.000000,0.000000,0.000000,27.500000,87.600000,7.600000,0.086758,456.500000,0.000260
gen_121x121_1,generated 121*121,6.700000,10,121,121,9,0.763528,0.756996,0.755719,0.811564,1847180,1831379,1828289,1963393,126.164879,19.175460,0.517737,102455.300000,21753.900000,0.212326,504909.000000,125.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.200000,1.100000,0.072368,0.000000,0.000000,0.000000,0.000000,0.000000,29.500000,87.600000,9.600000,0.109589,456.500000,0.000247
gen_124x124_1,generated 124*124,6.700000,10,124,124,9,0.820017,0.799434,0.797438,0.929310,1983841,1934045,1929216,2248251,129.021917,18.750821,0.506272,32228.600000,20354.700000,0.631573,560848.900000,172.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.100000,1.600000,0.262295,0.200000,0.000000,0.000000,0.000000,0.000000,33.300000,88.800000,7.400000,0.083333,462.000000,0.000233
gen_127x127_1,generated 127*127,6.700000,10,127,127,9,0.846449,0.842303,0.835934,0.872977,2047783,2037755,2022345,2111962,126.962800,19.054909,0.514483,640876.500000,36914.300000,0.057600,361464.700000,77.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.100000,1.300000,0.183099,0.000000,0.000000,0.000000,0.000000,0.000000,36.200000,79.200000,8.900000,0.112374,418.000000,0.000204
gen_130x130_1,generated 130*130,6.700000,10,130,130,9,0.908380,0.895412,0.880719,1.018317,2197628,2166257,2130709,2463599,130.037160,18.604553,0.502323,631893.700000,36640.900000,0.057986,391434.500000,96.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.600000,5.200000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,40.100000,81.600000,8.200000,0.100490,429.000000,0.000195
gen_133x133_1,generated 133*133,6.700000,10,133,133,9,0.928031,0.924441,0.923183,0.949300,2245169,2236484,2233439,2296625,126.924586,19.060777,0.514641,352043.200000,29028.600000,0.082457,529543.900000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.700000,0.175000,0.000000,0.000000,0.000000,0.000000,0.000000,42.100000,84.000000,9.100000,0.108333,440.000000,0.000196
gen_136x136_1,generated 136*136,6.700000,10,136,136,9,0.917705,0.900882,0.890035,0.989746,2220178,2179479,2153239,2394465,120.035575,20.154635,0.544175,14917.400000,22116.700000,1.482611,686778.300000,97.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.600000,0.600000,0.047619,1.300000,0.000000,0.000000,0.000000,0.000000,5.500000,88.800000,8.100000,0.091216,462.000000,0.000208
gen_139x139_1,generated 139*139,6.700000,10,139,139,9,0.949054,0.941933,0.931174,1.018217,2296018,2278790,2252762,2463343,118.835360,20.358164,0.549670,390949.900000,33061.300000,0.084567,577053.200000,78.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.600000,0.100000,0.027778,0.000000,0.000000,0.000000,0.000000,0.000000,5.700000,85.200000,7.800000,0.091549,445.500000,0.000194
gen_142x142_1,generated 142*142,6.700000,10,142,142,9,0.989805,0.980367,0.971301,1.063022,2394599,2371765,2349833,2571729,118.756150,20.371682,0.550035,723772.900000,42607.000000,0.058868,481551.400000,71.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.500000,0.300000,0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,5.900000,81.600000,8.500000,0.104167,429.000000,0.000179
gen_145x145_1,generated 145*145,6.700000,10,145,145,9,1.032355,1.021541,1.013193,1.143991,2497534,2471372,2451176,2767611,118.788775,20.366054,0.549883,646107.000000,40976.700000,0.063421,545931.300000,78.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.400000,2.200000,0.113402,0.000000,0.000000,0.000000,0.000000,0.000000,6.200000,82.800000,7.500000,0.090580,434.500000,0.000174
gen_148x148_1,generated 148*148,6.700000,10,148,148,9,1.080468,1.070574,1.056644,1.175449,2613934,2589998,2556298,2843718,119.335920,20.272700,0.547363,84.600000,22291.100000,263.488180,823000.800000,119.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.300000,0.200000,0.024096,3.500000,0.000000,0.000000,0.000000,0.000000,6.400000,90.000000,8.200000,0.091111,467.500000,0.000179
gen_151x151_1,generated 151*151,6.700000,10,151,151,9,1.128217,1.107923,1.101772,1.214603,2729452,2680357,2665475,2938444,119.707557,20.209771,0.545664,60.400000,21595.000000,357.533113,857347.200000,127.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.700000,0.300000,0.038961,5.700000,0.000000,0.000000,0.000000,0.000000,6.700000,90.000000,8.700000,0.096667,467.500000,0.000171
gen_154x154_1,generated 154*154,6.700000,10,154,154,9,1.172818,1.160098,1.146936,1.259230,2837354,2806581,2774739,3046409,119.638809,20.221383,0.545977,579234.900000,38387.400000,0.066273,672096.000000,79.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.500000,0.400000,0.038095,2.200000,0.000000,0.000000,0.000000,0.000000,7.000000,85.200000,7.700000,0.090376,445.500000,0.000157
gen_157x157_1,generated 157*157,6.700000,10,157,157,9,1.221621,1.208415,1.191826,1.306829,2955429,2923482,2883347,3161570,119.900564,20.177293,0.544787,374990.100000,32966.200000,0.087912,784190.100000,104.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.400000,1.000000,0.051546,5.100000,0.000000,0.000000,0.000000,0.000000,7.200000,87.600000,7.800000,0.089041,456.500000,0.000154
gen_160x160_1,generated 160*160,6.700000,10,160,160,9,1.261522,1.247693,1.238610,1.388418,3051956,3018501,2996528,3358952,119.217031,20.292954,0.547910,633052.600000,40474.000000,0.063935,723628.600000,84.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.900000,2.400000,0.114833,2.500000,0.000000,0.000000,0.000000,0.000000,7.500000,85.200000,7.200000,0.084507,445.500000,0.000146
gen_163x163_1,generated 163*163,6.700000,10,163,163,9,1.315577,1.310550,1.285451,1.410370,3182737,3170576,3109855,3412068,119.791373,20.195709,0.545284,289629.000000,52386.600000,0.180875,892164.000000,128.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,1.800000,0.180000,7.200000,0.000000,0.000000,0.100000,0.000000,7.700000,88.800000,13.200000,0.148649,445.500000,0.000140
gen_166x166_1,generated 166*166,6.700000,10,166,166,9,1.353637,1.343987,1.335952,1.460195,3274825,3251480,3232042,3532620,118.842539,20.357013,0.549639,497282.500000,36427.400000,0.073253,847510.600000,94.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.400000,0.400000,0.020619,4.000000,0.000000,0.000000,0.000000,0.000000,8.100000,87.600000,8.200000,0.093607,456.500000,0.000139
gen_169x169_1,generated 169*169,6.700000,10,169,169,9,1.405960,1.393150,1.382730,1.517131,3401389,3370399,3345189,3670341,119.092084,20.314235,0.548484,677954.900000,41811.700000,0.061673,820514.400000,93.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.900000,0.100000,0.004367,4.600000,0.000000,0.000000,0.000000,0.000000,8.400000,85.200000,8.700000,0.102113,445.500000,0.000131
gen_172x172_1,generated 172*172,6.700000,10,172,172,9,1.452877,1.442452,1.432661,1.565092,3514894,3489674,3465987,3786371,118.810641,20.362352,0.549783,722216.700000,43124.300000,0.059711,842559.500000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.300000,0.000000,0.000000,5.800000,0.000000,0.000000,0.000000,0.000000,8.700000,85.200000,8.200000,0.096244,445.500000,0.000127
gen_175x175_1,generated 175*175,6.700000,10,175,175,9,1.511260,1.497037,1.484146,1.661284,3656146,3621738,3590551,4019097,119.384359,20.264551,0.547143,696833.300000,42748.000000,0.061346,893058.100000,90.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.800000,5.600000,0.201439,8.700000,0.000000,0.000000,0.000000,0.000000,9.000000,86.400000,7.200000,0.083333,451.000000,0.000123
gen_178x178_1,generated 178*178,6.700000,10,178,178,9,1.562338,1.554587,1.536393,1.679936,3779710,3760958,3716943,4064211,119.293965,20.279859,0.547556,520758.000000,37154.900000,0.071348,997404.300000,84.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.300000,0.200000,0.007067,14.700000,0.000000,0.000000,0.000000,0.000000,9.200000,87.600000,7.900000,0.090183,456.500000,0.000121
gen_181x181_1,generated 181*181,6.700000,10,181,181,9,1.621320,1.608118,1.592745,1.757600,3922406,3890468,3853275,4252104,119.727908,20.206377,0.545572,182088.700000,27391.800000,0.150431,1166470.900000,122.300000,1316.700000,0.000000,0.000000,0.000000,0.000000,0.000000,22.400000,0.900000,0.040179,14.200000,0.000000,0.000000,0.000000,0.000000,9.600000,91.200000,8.700000,0.095395,473.000000,0.000121
gen_184x184_1,generated 184*184,6.700000,10,184,184,9,1.679814,1.654650,1.645822,1.801177,4063914,4003036,3981680,4357523,120.035267,20.154616,0.544175,1256181.900000,58044.100000,0.046207,802982.900000,84.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,0.600000,0.015789,8.900000,0.000000,0.000000,0.000000,0.000000,10.000000,84.000000,8.900000,0.105952,440.000000,0.000108
gen_187x187_1,generated 187*187,6.700000,10,187,187,9,1.723623,1.711415,1.699190,1.855372,4169914,4140379,4110803,4488650,119.246018,20.288078,0.547778,702823.700000,42697.400000,0.060751,1059325.600000,108.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.300000,0.000000,0.000000,15.700000,0.000000,0.000000,0.000000,0.000000,10.300000,86.400000,8.200000,0.094907,451.000000,0.000108
gen_190x190_1,generated 190*190,6.700000,10,190,190,9,1.790046,1.772314,1.751652,1.960653,4330600,4287701,4237713,4743343,119.961219,20.167074,0.544511,670184.800000,41033.700000,0.061227,1108403.400000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.400000,2.800000,0.092105,16.200000,0.000000,0.000000,0.000000,0.000000,10.600000,88.800000,8.400000,0.094595,462.000000,0.000107
gen_193x193_1,generated 193*193,6.700000,10,193,193,9,1.840928,1.829063,1.812399,1.977660,4453680,4424978,4384664,4784472,119.565089,20.233822,0.546313,587053.200000,39399.800000,0.067115,1180556.700000,109.500000,23266.900000,0.000000,0.000000,0.000000,0.000000,0.000000,26.600000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,10.900000,88.800000,8.500000,0.095721,462.000000,0.000104
gen_196x196_1,generated 196*196,6.700000,10,196,196,9,1.899458,1.887993,1.868548,2.048468,4595299,4567563,4520520,4955795,119.619403,20.224722,0.546067,410110.400000,34708.300000,0.084632,1183913.600000,107.100000,316206.100000,0.000000,0.000000,0.000000,0.000000,0.000000,25.800000,0.700000,0.027132,23.700000,0.000000,0.000000,0.000000,0.000000,11.300000,88.800000,8.600000,0.096847,462.000000,0.000101
