variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_82x82_1,generated 82*82,6.700000,10,82,82,289,30.960053,30.955903,30.928853,31.031078,74900897,74890857,74825415,75072727,11139.336258,0.217183,0.188298,42558790.900000,507735.600000,0.011930,112.100000,48.600000,0.433541,5602551.900000,23412.900000,0.004179,186764152.900000,2.493484
gen_85x85_1,generated 85*85,6.700000,10,85,85,289,33.313261,33.311124,33.298170,33.329062,80594129,80588958,80557620,80632357,11154.896747,0.216881,0.188035,45812983.400000,545916.300000,0.011916,123.200000,60.900000,0.494318,6030474.400000,24312.200000,0.004032,201052033.400000,2.494624
gen_88x88_1,generated 88*88,6.700000,10,88,88,289,35.770203,35.767915,35.742107,35.801278,86538169,86532633,86470197,86613349,11174.866865,0.216493,0.187699,49187057.400000,585586.700000,0.011905,137.200000,55.100000,0.401603,6474148.400000,25194.200000,0.003892,215866541.400000,2.494466
gen_91x91_1,generated 91*91,6.700000,10,91,91,289,38.327546,38.328462,38.313056,38.352170,92724946,92727164,92689892,92784520,11197.312643,0.216059,0.187323,52681165.000000,627234.600000,0.011906,159.400000,66.200000,0.415307,6933736.000000,26028.100000,0.003754,231208220.000000,2.493485
gen_94x94_1,generated 94*94,6.700000,10,94,94,289,40.980517,40.982473,40.959926,41.025831,99143511,99148242,99093695,99253137,11220.406406,0.215615,0.186938,56295001.700000,669252.700000,0.011888,181.400000,74.600000,0.411246,7408912.700000,26934.600000,0.003635,247075982.700000,2.492104
gen_97x97_1,generated 97*97,6.700000,10,97,97,289,44.248870,44.257248,43.680391,45.514160,107050285,107070554,105674978,110111372,11377.434903,0.212638,0.184357,60028719.500000,713117.300000,0.011880,197.800000,81.900000,0.414055,7899840.500000,27793.900000,0.003518,263470372.500000,2.461183
gen_100x100_1,generated 100*100,6.700000,10,100,100,289,46.521514,46.513938,46.500215,46.564670,112548454,112530125,112496925,112652859,11254.845400,0.214954,0.186365,63882314.200000,757488.300000,0.011858,198.200000,106.700000,0.538345,8406515.200000,28639.200000,0.003407,280391385.200000,2.491295
gen_103x103_1,generated 103*103,6.700000,10,103,103,289,49.422146,49.405714,49.370988,49.542850,119565965,119526211,119442200,119857981,11270.238948,0.214661,0.186111,67855790.500000,803908.100000,0.011847,228.500000,96.700000,0.423195,8928941.500000,29526.700000,0.003307,297839025.500000,2.491002
gen_106x106_1,generated 106*106,6.700000,10,106,106,289,52.382147,52.376335,52.350904,52.433316,126726898,126712837,126651314,126850691,11278.648807,0.214501,0.185972,71949059.000000,852255.700000,0.011845,284.700000,123.800000,0.434844,9467026.000000,30350.400000,0.003206,315813004.100000,2.492076
gen_109x109_1,generated 109*109,6.700000,10,109,109,289,55.451750,55.436043,55.416388,55.593576,134153450,134115453,134067902,134496570,11291.427489,0.214258,0.185762,76162295.900000,901501.300000,0.011837,238.000000,118.100000,0.496218,10020952.900000,31240.100000,0.003117,334313897.000000,2.492026
gen_112x112_1,generated 112*112,6.700000,10,112,112,289,58.605804,58.598448,58.577834,58.649134,141783915,141766120,141716247,141888742,11302.926897,0.214040,0.185573,80495410.600000,952328.400000,0.011831,254.600000,129.100000,0.507070,10590627.600000,32121.900000,0.003033,353341413.700000,2.492112
gen_115x115_1,generated 115*115,6.700000,10,115,115,289,61.866270,61.860155,61.832781,61.943367,149671851,149657056,149590831,149858370,11317.342231,0.213768,0.185336,84948415.100000,1003907.100000,0.011818,268.000000,124.300000,0.463806,11176062.100000,33004.500000,0.002953,372895566.200000,2.491421
gen_118x118_1,generated 118*118,6.700000,10,118,118,289,65.203474,65.202038,65.180870,65.246065,157745321,157741847,157690638,157848361,11329.023341,0.213547,0.185145,89521292.100000,1057217.300000,0.011810,288.900000,139.000000,0.481135,11777239.100000,33851.600000,0.002874,392976345.200000,2.491208
gen_121x121_1,generated 121*121,6.700000,10,121,121,289,69.247844,68.937605,68.602143,70.318385,167529725,166779170,165967595,170119660,11442.505635,0.211429,0.183309,94214052.000000,1112513.100000,0.011808,313.300000,123.400000,0.393872,12394169.000000,34722.000000,0.002801,413583745.100000,2.468719
gen_124x124_1,generated 124*124,6.700000,10,124,124,289,72.133752,72.131872,72.098669,72.207627,174511852,174507304,174426978,174690578,11349.626171,0.213160,0.184809,99026686.000000,1168425.400000,0.011799,318.300000,144.900000,0.455231,13026844.000000,35600.900000,0.002733,434717770.100000,2.491050
gen_127x127_1,generated 127*127,6.700000,10,127,127,289,76.671050,76.700467,75.959583,77.502488,185488667,185559834,183767430,187500147,11500.320355,0.210366,0.182388,103959205.100000,1226496.400000,0.011798,346.300000,159.200000,0.459717,13675273.100000,36470.500000,0.002667,456378421.200000,2.460411
gen_130x130_1,generated 130*130,6.700000,10,130,130,289,79.393585,79.390652,79.374659,79.430379,192075028,192067935,192029243,192164045,11365.386272,0.212864,0.184553,109011599.100000,1284892.300000,0.011787,359.300000,181.000000,0.503757,14339447.100000,37358.600000,0.002605,478565693.200000,2.491556
gen_133x133_1,generated 133*133,6.700000,10,133,133,289,83.827855,83.472515,83.149734,84.851718,202803707,201944039,201163137,205280728,11464.961671,0.211016,0.182951,114183878.900000,1345460.700000,0.011783,407.200000,189.000000,0.464145,15019376.900000,38184.600000,0.002542,501279597.000000,2.471748
gen_136x136_1,generated 136*136,6.700000,10,136,136,289,86.934561,86.942204,86.876389,87.033404,210318243,210336734,210177509,210557370,11371.012273,0.212758,0.184461,119475918.500000,1409573.800000,0.011798,352.400000,172.900000,0.490636,15714935.400000,39072.000000,0.002486,524519809.400000,2.493934
gen_139x139_1,generated 139*139,6.700000,10,139,139,289,90.878651,90.867765,90.832493,90.979177,219861008,219834671,219749339,220104210,11379.380363,0.212602,0.184326,124887952.400000,1472618.700000,0.011792,387.700000,173.100000,0.446479,16426359.300000,39929.700000,0.002431,548286959.300000,2.493789
gen_142x142_1,generated 142*142,6.700000,10,142,142,289,94.900483,94.888886,94.868262,94.988406,229590583,229562526,229512630,229803293,11386.162617,0.212475,0.184216,130419867.000000,1537570.800000,0.011789,401.000000,192.100000,0.479052,17153533.900000,40796.200000,0.002378,572580735.900000,2.493921
gen_145x145_1,generated 145*145,6.700000,10,145,145,289,98.993667,98.988409,98.941235,99.054902,239493460,239480740,239366614,239641605,11390.889893,0.212387,0.184140,136071660.700000,1604035.100000,0.011788,408.200000,193.900000,0.475012,17896457.600000,41659.200000,0.002328,597401137.600000,2.494436
gen_148x148_1,generated 148*148,6.700000,10,148,148,289,103.211250,103.198390,103.164542,103.305328,249697029,249665917,249584028,249924630,11399.608702,0.212225,0.183999,141843335.100000,1671537.300000,0.011784,466.100000,212.300000,0.455482,18655132.000000,42619.500000,0.002285,622748166.000000,2.494015
gen_151x151_1,generated 151*151,6.700000,10,151,151,289,108.829533,108.453148,107.713387,112.585529,263288244,262377666,260587983,272375021,11547.223543,0.209511,0.181646,147734896.000000,1740546.400000,0.011782,458.700000,177.200000,0.386309,19429563.900000,43496.800000,0.002239,648621831.900000,2.463543
gen_154x154_1,generated 154*154,6.700000,10,154,154,289,111.890252,111.890367,111.830745,112.000391,270693400,270693679,270549436,270959856,11413.956822,0.211958,0.183767,153746324.200000,1810701.000000,0.011777,408.800000,197.700000,0.483611,20219732.100000,44357.400000,0.002194,675022106.100000,2.493678
gen_157x157_1,generated 157*157,6.700000,10,157,157,289,117.398617,117.530141,116.430107,118.575190,284020115,284338308,281677019,286866574,11522.581646,0.209960,0.182035,159877654.600000,1883047.900000,0.011778,503.700000,237.700000,0.471908,21025672.500000,45247.700000,0.002152,701949028.500000,2.471476
gen_160x160_1,generated 160*160,6.700000,10,160,160,289,120.886288,120.879182,120.849196,120.995429,292458009,292440818,292368273,292722053,11424.140977,0.211769,0.183604,166128833.100000,1955194.900000,0.011769,436.800000,204.700000,0.468636,21847331.000000,46108.700000,0.002110,729402545.000000,2.494042
gen_163x163_1,generated 163*163,6.700000,10,163,163,289,125.514996,125.511603,125.457438,125.638226,303656170,303647963,303516921,303954298,11428.964959,0.211680,0.183526,172499907.100000,2030223.900000,0.011769,510.400000,230.700000,0.451998,22684755.000000,46976.800000,0.002071,757382703.000000,2.494211
gen_166x166_1,generated 166*166,6.700000,10,166,166,289,130.950989,130.275443,130.229058,137.045282,316807136,315172801,315060582,331550938,11496.847728,0.210430,0.182443,178990862.200000,2106012.600000,0.011766,495.600000,232.500000,0.469128,23537930.100000,47841.200000,0.002033,785889488.100000,2.480656
gen_169x169_1,generated 169*169,6.700000,10,169,169,289,135.084710,135.077873,135.036786,135.241599,326808360,326791821,326692418,327187920,11442.469101,0.211430,0.183310,185601696.000000,2182955.100000,0.011762,539.000000,272.800000,0.506122,24406853.900000,48709.800000,0.001996,814922897.900000,2.493580
gen_172x172_1,generated 172*172,6.700000,10,172,172,289,140.011070,139.971832,139.930540,140.218514,338725608,338630680,338530783,339227472,11449.621687,0.211298,0.183195,192332410.900000,2261704.500000,0.011759,574.600000,266.400000,0.463627,25291528.800000,49576.800000,0.001960,844482934.800000,2.493118
gen_175x175_1,generated 175*175,6.700000,10,175,175,289,145.199055,145.011110,144.888316,147.119223,351277491,350822798,350525726,355922920,11470.285420,0.210917,0.182865,199183007.600000,2341784.600000,0.011757,630.700000,279.700000,0.443476,26191955.500000,50453.500000,0.001926,874569599.500000,2.489683
gen_178x178_1,generated 178*178,6.700000,10,178,178,289,151.163735,151.020392,150.274347,152.304716,365708252,365361463,363556567,368468610,11542.363717,0.209601,0.181724,206153484.400000,2423454.900000,0.011756,596.000000,285.100000,0.478356,27108132.300000,51322.500000,0.001893,905182890.300000,2.475150
gen_181x181_1,generated 181*181,6.700000,10,181,181,289,155.196033,155.211702,155.142723,155.304779,375462027,375499936,375333055,375725113,11460.639999,0.211094,0.183019,213243834.800000,2505606.700000,0.011750,555.800000,178.000000,0.320259,28040052.700000,52186.400000,0.001861,936322800.700000,2.493788
gen_184x184_1,generated 184*184,6.700000,10,184,184,289,160.487596,160.484532,160.403399,160.661036,388264383,388256969,388060686,388683981,11468.111502,0.210957,0.182900,220454070.000000,2589865.700000,0.011748,632.200000,269.500000,0.426289,28987727.900000,53059.800000,0.001830,967989341.900000,2.493119
gen_187x187_1,generated 187*187,6.700000,10,187,187,289,165.869265,165.861557,165.780668,166.013155,401283999,401265351,401069659,401632109,11475.421059,0.210823,0.182783,227784183.800000,2675682.400000,0.011747,663.700000,308.100000,0.464216,29951151.700000,53927.900000,0.001801,1000182507.700000,2.492455
gen_190x190_1,generated 190*190,6.700000,10,190,190,289,171.225667,171.215232,171.149633,171.415612,414242480,414217235,414058534,414702010,11474.860942,0.210833,0.182792,235234178.700000,2762719.900000,0.011745,891.600000,310.500000,0.348250,30930326.600000,54798.000000,0.001772,1032902300.600000,2.493473
gen_193x193_1,generated 193*193,6.700000,10,193,193,289,177.927060,177.925211,177.233252,179.682245,430457143,430452670,428778620,434703445,11556.206690,0.209350,0.181506,242804058.200000,2851656.700000,0.011745,1064.700000,509.000000,0.478069,31925256.100000,55539.400000,0.001740,1066148724.100000,2.476783
gen_196x196_1,generated 196*196,6.700000,10,196,196,289,182.323112,182.311169,182.243600,182.514045,441091120,441062228,440898759,441553042,11481.963765,0.210703,0.182679,250493808.100000,2940652.700000,0.011739,754.600000,337.100000,0.446727,32935926.000000,56534.100000,0.001716,1099921764.000000,2.493638
gen_199x199_1,generated 199*199,6.700000,10,199,199,289,188.052673,188.045781,188.003881,188.200907,454951797,454935124,454833755,455310416,11488.391632,0.210585,0.182577,258303442.900000,3032060.200000,0.011738,997.800000,317.400000,0.318100,33962350.800000,57402.500000,0.001690,1134221434.800000,2.493058
gen_202x202_1,generated 202*202,6.700000,10,202,202,289,193.825621,193.794376,193.767080,194.011172,468918040,468842449,468776412,469366939,11491.962553,0.210519,0.182520,266232958.200000,3125233.200000,0.011739,991.300000,387.500000,0.390901,35004526.100000,58275.300000,0.001665,1169047732.100000,2.493075
gen_205x205_1,generated 205*205,6.700000,10,205,205,289,202.294222,200.812101,200.276283,209.174559,489408162,485822482,484526184,506053684,11645.643355,0.207742,0.180112,274282370.300000,3219411.700000,0.011738,1369.400000,716.100000,0.522930,36062468.200000,59167.000000,0.001641,1204400672.200000,2.460933
gen_208x208_1,generated 208*208,6.700000,10,208,208,289,205.666072,205.657509,205.534435,205.913253,497562939,497542223,497244473,498160938,11500.622665,0.210360,0.182382,282451627.200000,3314101.800000,0.011733,1116.300000,353.000000,0.316223,37136125.100000,60014.400000,0.001616,1240280203.100000,2.492710
gen_211x211_1,generated 211*211,6.700000,10,211,211,289,211.735467,211.719328,211.632038,211.996022,512248275,512209231,511998053,512878632,11505.767503,0.210267,0.182302,290740789.500000,3410931.200000,0.011732,1964.000000,1221.900000,0.622149,38225557.300000,60886.300000,0.001593,1276686396.300000,2.492320
gen_214x214_1,generated 214*214,6.700000,10,214,214,289,217.918972,217.898811,217.834648,218.207072,527207016,527158241,527003013,527904011,11512.075640,0.210152,0.182201,299149824.000000,3509016.000000,0.011730,2753.700000,1263.500000,0.458837,39330731.800000,61753.000000,0.001570,1313619196.800000,2.491657
gen_217x217_1,generated 217*217,6.700000,10,217,217,289,224.020044,223.993329,223.936155,224.344173,541967393,541902764,541764442,542751552,11509.426681,0.210200,0.182243,307678739.100000,3608947.300000,0.011730,1797.300000,1221.200000,0.679464,40451656.900000,62622.000000,0.001548,1351078623.900000,2.492915
gen_220x220_1,generated 220*220,6.700000,10,220,220,289,230.284267,230.260661,230.190141,230.568861,557122635,557065524,556894917,557811148,11510.798244,0.210175,0.182222,316327534.900000,3709338.800000,0.011726,1941.400000,1230.000000,0.633563,41588332.800000,63493.300000,0.001527,1389064677.700000,2.493284
gen_223x223_1,generated 223*223,6.700000,10,223,223,289,236.980333,236.976161,236.839608,237.259386,573322499,573312407,572982047,573997609,11528.936818,0.209844,0.181935,325096209.300000,3812271.400000,0.011727,3988.600000,1151.100000,0.288598,42740757.100000,64363.000000,0.001506,1427577356.100000,2.490008
gen_226x226_1,generated 226*226,6.700000,10,226,226,289,243.377904,243.354749,243.280256,243.680397,588800677,588744658,588564439,589532494,11527.932434,0.209863,0.181951,333984764.700000,3916038.200000,0.011725,3150.800000,1400.400000,0.444459,43908932.500000,65232.700000,0.001486,1466616661.500000,2.490854
gen_229x229_1,generated 229*229,6.700000,10,229,229,289,249.976552,249.966513,249.821523,250.290103,604762439,604738152,604387382,605521006,11532.244599,0.209784,0.181882,342993199.300000,4021400.400000,0.011724,3084.900000,1499.000000,0.485915,45092857.100000,66102.900000,0.001466,1506182592.100000,2.490536
gen_232x232_1,generated 232*232,6.700000,10,232,232,289,256.522669,256.488239,256.392573,256.897283,620600031,620516736,620285294,621506328,11530.172990,0.209822,0.181915,352121515.400000,4127344.100000,0.011721,3266.200000,1332.800000,0.408058,46292533.200000,66973.400000,0.001447,1546275150.200000,2.491581
gen_235x235_1,generated 235*235,6.700000,10,235,235,289,263.253061,263.239645,263.149663,263.632197,636881834,636849378,636631685,637799068,11532.491335,0.209779,0.181879,361369710.200000,4235040.800000,0.011719,3159.800000,1379.300000,0.436515,47507958.000000,67844.900000,0.001428,1586894341.000000,2.491662
gen_238x238_1,generated 238*238,6.700000,10,238,238,289,270.038598,270.007561,269.921651,270.340606,653300760,653225671,653017832,654031403,11533.450321,0.209763,0.181864,370737786.000000,4344539.200000,0.011719,3002.300000,1343.800000,0.447590,48739133.800000,68713.900000,0.001410,1628040150.800000,2.492022
gen_241x241_1,generated 241*241,6.700000,10,241,241,289,277.321396,277.134504,276.986786,279.267870,670919860,670467717,670110344,675628939,11551.451593,0.209436,0.181581,380225740.500000,4455130.800000,0.011717,3785.600000,1269.900000,0.335455,49986058.300000,69585.600000,0.001392,1669712585.300000,2.488692
gen_244x244_1,generated 244*244,6.700000,10,244,244,289,284.223190,284.189466,284.078763,284.574906,687616581,687534994,687267173,688467484,11549.593204,0.209469,0.181610,389833576.500000,4566859.700000,0.011715,4638.400000,1345.500000,0.290078,51248734.300000,70457.800000,0.001375,1711911647.300000,2.489631
gen_247x247_1,generated 247*247,6.700000,10,247,247,289,291.350858,291.337550,291.240447,291.687247,704859350,704827155,704592234,705673168,11553.366716,0.209400,0.181550,399561291.300000,4681023.400000,0.011715,4988.100000,1313.400000,0.263307,52527159.100000,71322.300000,0.001358,1754637334.100000,2.489344
gen_250x250_1,generated 250*250,6.700000,10,250,250,289,298.609094,298.604851,298.499147,298.858395,722421158,722410893,722155165,723024288,11558.738528,0.209304,0.181466,409408886.200000,4795872.200000,0.011714,6194.700000,1433.800000,0.231456,53821334.000000,72193.000000,0.001341,1797889647.000000,2.488700
gen_253x253_1,generated 253*253,6.700000,10,253,253,289,305.792121,305.764699,305.667242,306.110520,739797746,739731404,739495628,740568044,11557.714478,0.209322,0.181482,419376363.400000,4912366.000000,0.011714,6103.700000,1473.300000,0.241378,55131261.200000,73065.500000,0.001325,1841668588.200000,2.489422
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,313.235117,313.183869,313.092188,313.620408,757803836,757679854,757458053,758735964,11563.168884,0.209223,0.181396,429463720.900000,5029493.900000,0.011711,3723.900000,1326.100000,0.356105,56456938.700000,73936.300000,0.001310,1885974155.700000,2.488737
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,1267.349129,1267.323757,1266.833514,1268.572621,3066073563,3066012182,3064826146,3069033534,11696.142437,0.206844,0.179334,1731836141.200000,20191785.700000,0.011659,8559.200000,4840.900000,0.565579,227597358.900000,148171.100000,0.000651,7606572002.900001,2.480884
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,5097.088809,5096.151942,5091.553641,5106.803240,12331295835,12329029289,12317904703,12354797785,11760.040126,0.205721,0.178360,6955399908.100000,80754289.500000,0.011610,33775.200000,18377.700000,0.544118,914040868.800000,296685.200000,0.000325,30552776663.800003,2.477661
