variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,16,16,289,1.156592,1.149367,1.143735,1.174960,2798119,2780640,2767015,2842556,1561.450335,1.549379,1.343312,973951.285714,4051.428571,0.004160,580948.571429,68.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,9.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,80.571429,7.857143,0.097518,416.571429,0.000149
gen_32x32_1,generated 32*32,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,32,32,289,6.841990,6.831497,6.819199,6.908656,16552644,16527259,16497508,16713927,2309.241629,1.047648,0.908311,3644354.428571,96929.000000,0.026597,1814734.142857,146.142857,4646810.571429,0.000000,0.000000,1802883.000000,0.000000,0.000000,46.857143,15.428571,0.329268,32.714286,10.571429,0.323144,1.000000,0.000000,0.142857,409163.571429,14568.285714,0.035605,17921931.142857,1.082723
gen_64x64_1,generated 64*64,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,64,64,289,32.888906,32.876844,32.810367,32.959509,79568017,79538835,79378006,79738825,2775.112200,0.871783,0.755836,26198101.428571,696415.714286,0.026583,7520387.000000,59.428571,19080407.857143,78.857143,0.000004,6878776.285714,344.428571,0.000050,1390.000000,358.571429,0.257965,0.285714,0.000000,0.000000,15.857143,0.000000,82.000000,2630259.285714,39701.857143,0.015094,84406901.857143,1.060814
gen_128x128_1,generated 128*128,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,128,128,289,147.713435,147.622145,147.275998,148.220314,357361929,357141072,356303643,358588218,3115.948739,0.776422,0.673158,132208671.000000,4738524.571429,0.035841,29842162.000000,910.857143,77769381.285714,935.428571,0.000012,29757726.428571,1202.428571,0.000040,7069.285714,4552.000000,0.643912,592.571429,189.142857,0.319190,50.428571,0.000000,460.000000,13315693.714286,190095.857143,0.014276,422618175.571429,1.182605
gen_256x256_1,generated 256*256,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,256,256,289,624.357047,624.283771,623.977492,624.813929,1510504999,1510327724,1509586743,1511610333,3292.639594,0.734759,0.637036,558956789.571429,20916662.571429,0.037421,127868901.857143,1458.142857,319742479.428571,7767.714286,0.000024,125659530.857143,6022.428571,0.000048,52362.857143,32734.000000,0.625138,855.000000,357.428571,0.418045,342.000000,0.000000,1936.142857,56218734.714286,780571.857143,0.013885,1781073578.142857,1.179125
gen_512x512_1,generated 512*512,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,512,512,289,2620.036315,2620.128381,2617.976093,2621.494477,6338670312,6338893050,6333686005,6342198054,3454.301187,0.700375,0.607225,2295090243.000000,85423884.000000,0.037220,627609662.142857,6293.142857,1320009888.428571,48767.714286,0.000037,520108595.000000,7783.857143,0.000015,288572.857143,200357.571429,0.694305,42459.714286,22969.428571,0.540970,653.142857,0.000000,5796.857143,231681688.285714,3184433.857143,0.013745,7387276970.285714,1.165430
gen_1024x1024_1,generated 1024*1024,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,1024,1024,289,10536.631754,10536.308947,10531.269765,10543.880053,25491288492,25490507523,25478316224,25508824312,3472.912447,0.696620,0.603970,9310054506.000000,334549283.428571,0.035934,2104729942.142857,12929.285714,5316736071.142857,213301.571429,0.000040,2099138228.714286,31651.571429,0.000015,2262629.428571,1045642.285714,0.462136,63411.857143,66527.571429,1.049135,1644.857143,0.000000,8972.571429,938936222.285714,12788299.285714,0.013620,29783226659.142857,1.168369
gen_2048x2048_1,generated 2048*2048,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,2048,2048,289,43272.607412,43274.730917,43255.170005,43304.131474,104692482249,104697619797,104650294697,104768750644,3565.804694,0.678492,0.588253,37462495117.714287,1510210514.571429,0.040313,8462836622.857142,48000.857143,21422707694.571426,1557389.857143,0.000073,8467850154.714285,869256.285714,0.000103,22154432.285714,7228236.571429,0.326266,948798.000000,12591.428571,0.013271,20540.142857,0.000000,136175.285714,3779050903.571428,51350026.571429,0.013588,120017846717.714279,1.146385
