variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_55x55_1,generated 55*55,6.700000,10,55,55,289,18.204970,18.209429,18.153577,18.225658,44042693,44053480,43918359,44092743,14559.567934,0.166163,0.144064,28481792.800000,112879.400000,0.003963,72.800000,5.500000,0.075549,9954884.800000,25311.800000,0.002543,120765337.800000,2.742006
gen_58x58_1,generated 58*58,6.700000,10,58,58,289,20.303209,20.305631,20.265586,20.351962,49118933,49124791,49027913,49236880,14601.347503,0.165688,0.143652,31795182.800000,222072.100000,0.006984,77.700000,3.500000,0.045045,11102091.800000,26803.000000,0.002414,134796842.800000,2.744295
gen_61x61_1,generated 61*61,6.700000,10,61,61,289,22.478457,22.479283,22.457325,22.499587,54381500,54383498,54330377,54432620,14614.754098,0.165536,0.143520,35290866.900000,273860.200000,0.007760,56.100000,8.800000,0.156863,12311862.900000,28489.500000,0.002314,149599445.900000,2.750925
gen_64x64_1,generated 64*64,6.700000,10,64,64,289,24.704188,24.708318,24.609148,24.814825,59766162,59776154,59536235,60033824,14591.348145,0.165802,0.143750,38968875.000000,305027.400000,0.007827,158.700000,32.600000,0.205419,13584212.000000,9250.200000,0.000681,165173223.000000,2.763658
gen_67x67_1,generated 67*67,6.700000,10,67,67,289,27.051348,27.042732,27.024464,27.098074,65444566,65423724,65379528,65557611,14578.874137,0.165944,0.143873,42829165.900000,334335.200000,0.007806,57.600000,10.100000,0.175347,14919116.900000,9772.700000,0.000655,181518059.900000,2.773615
gen_70x70_1,generated 70*70,6.700000,10,70,70,289,29.750198,29.750598,29.725623,29.786226,71973892,71974859,71914439,72061054,14688.549388,0.164705,0.142799,46871771.700000,366016.300000,0.007809,80.300000,14.000000,0.174346,16316595.700000,23550.400000,0.001443,198634044.700000,2.759807
gen_73x73_1,generated 73*73,6.700000,10,73,73,289,32.419549,32.415822,32.395432,32.469453,78431742,78422725,78373395,78552472,14717.909927,0.164376,0.142514,51096691.000000,398308.300000,0.007795,86.100000,33.900000,0.393728,17776647.000000,22597.700000,0.001271,216521176.000000,2.760632
gen_76x76_1,generated 76*76,6.700000,10,76,76,289,35.182078,35.177902,35.155422,35.250421,85115113,85105009,85050624,85280454,14735.996018,0.164174,0.142339,55503903.900000,432990.100000,0.007801,92.000000,32.600000,0.354348,19299261.900000,23458.400000,0.001216,235179404.900000,2.763075
gen_79x79_1,generated 79*79,6.700000,10,79,79,289,38.082216,38.091766,38.039764,38.115087,92131047,92154152,92028345,92210573,14762.225124,0.163882,0.142086,60093412.500000,468271.300000,0.007792,99.100000,29.600000,0.298688,20884440.500000,24306.700000,0.001164,254608723.500000,2.763550
gen_82x82_1,generated 82*82,6.700000,10,82,82,289,41.089596,41.088403,41.060418,41.122278,99407155,99404271,99336567,99486223,14783.931440,0.163642,0.141878,64865243.600000,505452.700000,0.007792,115.200000,73.600000,0.638889,22532195.600000,25206.700000,0.001119,274809214.600000,2.764481
gen_85x85_1,generated 85*85,6.700000,10,85,85,289,44.426775,44.236629,44.185207,46.256701,107480969,107020953,106896548,111908079,14876.258685,0.162627,0.140998,69819369.600000,543779.500000,0.007788,148.000000,49.500000,0.334459,24242514.600000,26069.800000,0.001075,295780799.600000,2.751936
gen_88x88_1,generated 88*88,6.700000,10,88,88,289,47.686478,47.446415,47.382173,49.118656,115366776,114785998,114630577,118831610,14897.569215,0.162394,0.140796,74955800.100000,583811.300000,0.007789,157.000000,57.200000,0.364331,26015402.100000,27084.000000,0.001041,317523505.100000,2.752296
gen_91x91_1,generated 91*91,6.700000,10,91,91,289,50.798119,50.803648,50.745232,50.892933,122894616,122907993,122766667,123123998,14840.552590,0.163018,0.141336,80274686.900000,624977.300000,0.007785,167.000000,68.500000,0.410180,27851019.900000,27819.700000,0.000999,340037873.900000,2.766906
gen_94x94_1,generated 94*94,6.700000,10,94,94,289,54.378400,54.377181,54.258821,54.509621,131556219,131553269,131266924,131873679,14888.662177,0.162491,0.140880,85775729.900000,667682.600000,0.007784,210.600000,88.900000,0.422127,29749047.900000,28719.800000,0.000965,363322823.900000,2.761731
gen_97x97_1,generated 97*97,6.700000,10,97,97,289,57.880235,57.889589,57.821816,57.939690,140028100,140050731,139886769,140171939,14882.357317,0.162560,0.140939,91459071.800000,710688.500000,0.007771,214.100000,90.000000,0.420364,31709638.800000,29540.000000,0.000932,387378888.800000,2.766437
gen_100x100_1,generated 100*100,6.700000,10,100,100,289,62.520123,62.820514,61.569128,63.993765,151253689,151980419,148952965,154818842,15125.368900,0.159949,0.138675,97324724.900000,757327.800000,0.007781,225.900000,106.400000,0.471005,33732804.900000,30490.800000,0.000904,412206080.900000,2.725263
gen_103x103_1,generated 103*103,6.700000,10,103,103,289,65.418381,65.412961,65.376575,65.492773,158265057,158251945,158163919,158445032,14917.999529,0.162172,0.140603,103372672.700000,802998.500000,0.007768,234.000000,106.300000,0.454274,35818529.700000,31287.700000,0.000874,437804383.700000,2.766273
gen_106x106_1,generated 106*106,6.700000,10,106,106,289,69.835684,69.701852,69.278718,70.820741,168951962,168628186,167604507,171335089,15036.664471,0.160892,0.139493,109602843.900000,851551.000000,0.007769,280.500000,130.900000,0.466667,37966737.900000,32193.500000,0.000848,464173526.000000,2.747370
gen_109x109_1,generated 109*109,6.700000,10,109,109,289,73.979259,73.775722,73.330658,74.826523,178976672,178484259,177407523,181026443,15064.108408,0.160599,0.139239,116015404.600000,900979.600000,0.007766,263.700000,122.200000,0.463405,40177603.600000,33027.400000,0.000822,491314073.700000,2.745129
gen_112x112_1,generated 112*112,6.700000,10,112,112,289,78.126771,77.976494,77.516803,79.263255,189010422,188646859,187534740,191759893,15067.795121,0.160560,0.139205,122610268.000000,951585.200000,0.007761,274.500000,112.700000,0.410565,42451036.000000,33899.300000,0.000799,519225740.100000,2.747075
gen_115x115_1,generated 115*115,6.700000,10,115,115,289,81.813357,81.813586,81.756516,81.852053,197929486,197930042,197791973,198023104,14966.312741,0.161648,0.140149,129387443.600000,1003082.500000,0.007753,287.600000,129.200000,0.449235,44787044.600000,34731.700000,0.000775,547908534.700000,2.768201
gen_118x118_1,generated 118*118,6.700000,10,118,118,289,86.702912,86.183633,86.142093,91.345601,209758651,208502370,208401874,220990618,15064.539716,0.160594,0.139235,136346916.900000,1056347.200000,0.007747,316.100000,150.900000,0.477381,47185614.900000,35717.300000,0.000757,577362451.000000,2.752508
gen_121x121_1,generated 121*121,6.700000,10,121,121,289,90.720986,90.720044,90.624169,90.895031,219478349,219476069,219244124,219899410,14990.666553,0.161385,0.139921,143488694.500000,1111051.800000,0.007743,325.400000,159.400000,0.489859,49646753.500000,36483.800000,0.000735,607587479.600000,2.768325
gen_124x124_1,generated 124*124,6.700000,10,124,124,289,95.320517,95.319606,95.226979,95.389343,230606640,230604436,230380346,230773150,14997.830385,0.161308,0.139854,150812774.500000,1167637.100000,0.007742,334.600000,153.200000,0.457860,52170459.500000,37374.800000,0.000716,638583631.600000,2.769147
gen_127x127_1,generated 127*127,6.700000,10,127,127,289,100.066093,100.052494,99.983509,100.289699,242087753,242054855,241887959,242628720,15009.470705,0.161183,0.139746,158319160.000000,1225245.900000,0.007739,370.200000,161.700000,0.436791,54756734.000000,38214.200000,0.000698,670350900.100000,2.769041
gen_130x130_1,generated 130*130,6.700000,10,130,130,289,104.874111,104.902818,104.807691,104.928714,253719380,253788831,253558692,253851482,15012.981065,0.161146,0.139713,166007848.600000,1284308.500000,0.007736,383.800000,168.400000,0.438770,57405575.600000,39088.500000,0.000681,702889287.700000,2.770341
gen_133x133_1,generated 133*133,6.700000,10,133,133,289,110.691422,110.694921,110.088997,111.698769,267793562,267802028,266336127,270230617,15138.988185,0.159805,0.138551,173878845.100000,1344708.200000,0.007734,434.400000,206.400000,0.475138,60116989.100000,39973.200000,0.000665,736198799.200000,2.749128
gen_136x136_1,generated 136*136,6.700000,10,136,136,289,115.444002,115.404942,115.069412,116.247945,279290762,279196267,278384526,281235721,15100.062824,0.160216,0.138907,181932026.400000,1408892.200000,0.007744,424.200000,163.300000,0.384960,62890850.300000,40826.500000,0.000649,770279114.300000,2.757983
gen_139x139_1,generated 139*139,6.700000,10,139,139,289,120.017971,120.029245,119.949807,120.130401,290356004,290383281,290191098,290628003,15028.000828,0.160984,0.139573,190167622.800000,1471781.200000,0.007739,426.700000,188.100000,0.440825,65727391.700000,41683.400000,0.000634,805130857.700000,2.772909
gen_142x142_1,generated 142*142,6.700000,10,142,142,289,126.192637,126.168260,125.595169,127.198187,305294278,305235303,303848841,307726975,15140.561297,0.159787,0.138536,198585529.200000,1537243.400000,0.007741,462.900000,216.100000,0.466839,68626507.100000,42559.500000,0.000620,840753727.100000,2.753912
gen_145x145_1,generated 145*145,6.700000,10,145,145,289,130.723600,130.721295,130.617221,130.835898,316256279,316250703,315998920,316527959,15041.915767,0.160836,0.139444,207185732.500000,1602682.600000,0.007735,436.900000,191.000000,0.437171,71588183.400000,43415.300000,0.000606,877147709.400000,2.773535
gen_148x148_1,generated 148*148,6.700000,10,148,148,289,136.244000,136.253306,136.164629,136.429963,329612670,329635184,329420651,330062568,15048.058346,0.160770,0.139388,215968242.500000,1670033.000000,0.007733,473.800000,232.400000,0.490502,74612430.400000,44519.700000,0.000597,914312814.400000,2.773901
gen_151x151_1,generated 151*151,6.700000,10,151,151,289,142.906507,142.942160,142.120702,144.058274,345731072,345817328,343829989,348517520,15162.978466,0.159552,0.138331,224933061.300000,1739517.700000,0.007733,485.200000,234.300000,0.482894,77699251.200000,45426.200000,0.000585,952249049.200000,2.754306
gen_154x154_1,generated 154*154,6.700000,10,154,154,289,147.680351,147.655891,147.552475,148.115203,357279460,357220287,356970094,358331489,15064.912295,0.160590,0.139232,234080176.200000,1809567.300000,0.007731,457.800000,205.700000,0.449323,80848631.100000,46298.200000,0.000573,990956391.100000,2.773617
gen_157x157_1,generated 157*157,6.700000,10,157,157,289,153.561318,153.559655,153.462755,153.678100,371507242,371503220,371268793,371789771,15071.899144,0.160516,0.139167,243409598.900000,1880831.400000,0.007727,528.300000,243.400000,0.460723,84060582.800000,47130.300000,0.000561,1030434856.800000,2.773660
gen_160x160_1,generated 160*160,6.700000,10,160,160,289,159.529169,159.540112,159.443585,159.673095,385945633,385972109,385738582,386293830,15076.001289,0.160472,0.139129,252921325.700000,1954299.500000,0.007727,517.100000,267.300000,0.516921,87335102.600000,48021.200000,0.000550,1070684442.600000,2.774185
gen_163x163_1,generated 163*163,6.700000,10,163,163,289,165.649023,165.691679,165.497962,165.749668,400750693,400853890,400385235,400994181,15083.393918,0.160393,0.139061,262615356.200000,2028455.800000,0.007724,556.100000,274.200000,0.493077,90672190.100000,48891.000000,0.000539,1111705148.100000,2.774057
gen_166x166_1,generated 166*166,6.700000,10,166,166,289,172.336783,171.805830,171.709970,177.123514,416930538,415646015,415414103,428510970,15130.299681,0.159896,0.138630,272491692.000000,2104750.900000,0.007724,566.000000,267.900000,0.473322,94071846.900000,49848.100000,0.000530,1153496974.900000,2.766641
gen_169x169_1,generated 169*169,6.700000,10,169,169,289,178.239907,178.260257,178.166584,178.285719,431212188,431261423,431034800,431323021,15097.937327,0.160239,0.138927,282550329.900000,2181639.700000,0.007721,613.500000,308.400000,0.502689,97534069.800000,50636.300000,0.000519,1196059919.800000,2.773715
gen_172x172_1,generated 172*172,6.700000,10,172,172,289,184.644686,184.617070,184.517102,184.847304,446706348,446639538,446397687,447196536,15099.592618,0.160221,0.138912,292791273.000000,2259947.000000,0.007719,641.100000,303.700000,0.473717,101058861.900000,51521.000000,0.000510,1239393985.900000,2.774516
gen_175x175_1,generated 175*175,6.700000,10,175,175,289,192.859208,192.361763,192.223094,195.308320,466580895,465377435,465041956,472505989,15235.294531,0.158795,0.137675,303214522.000000,2340875.600000,0.007720,669.100000,290.300000,0.433866,104646223.900000,52462.800000,0.000501,1283499173.900000,2.750861
gen_178x178_1,generated 178*178,6.700000,10,178,178,289,198.308884,197.862990,197.771306,200.516467,479764193,478685452,478463641,485104948,15142.159860,0.159771,0.138521,313820072.600000,2422102.100000,0.007718,656.500000,280.500000,0.427266,108296151.500000,53306.800000,0.000492,1328375479.500000,2.768809
gen_181x181_1,generated 181*181,6.700000,10,181,181,289,205.813253,205.665632,205.100290,207.205246,497918429,497561294,496193576,501286041,15198.511309,0.159178,0.138008,324607931.300000,2505203.900000,0.007718,664.500000,172.700000,0.259895,112008651.200000,54141.800000,0.000483,1374022909.200000,2.759534
gen_184x184_1,generated 184*184,6.700000,10,184,184,289,211.581107,211.596952,211.446842,211.749162,511874766,511913099,511549942,512281340,15119.174327,0.160014,0.138732,335578085.300000,2588605.700000,0.007714,733.200000,341.200000,0.465357,115783710.200000,54982.000000,0.000475,1420441450.200000,2.774978
gen_187x187_1,generated 187*187,6.700000,10,187,187,289,222.579962,221.058686,219.758238,226.985219,538482895,534802505,531656358,549140437,15398.864566,0.157108,0.136212,346730568.400000,2675486.600000,0.007716,831.400000,394.000000,0.473899,119621362.300000,55899.600000,0.000467,1467631136.300000,2.725493
gen_190x190_1,generated 190*190,6.700000,10,190,190,289,225.785240,225.792402,225.626218,225.947394,546237025,546254352,545852306,546629320,15131.219529,0.159886,0.138622,358065316.000000,2761429.100000,0.007712,807.600000,419.300000,0.519193,123521542.900000,56756.000000,0.000459,1515591902.900000,2.774605
gen_193x193_1,generated 193*193,6.700000,10,193,193,289,233.021476,233.029053,232.866250,233.245572,563743402,563761733,563367868,564285554,15134.457355,0.159852,0.138592,369582388.400000,2849875.300000,0.007711,793.900000,361.900000,0.455851,127484312.300000,57314.500000,0.000450,1564323810.300000,2.774886
gen_196x196_1,generated 196*196,6.700000,10,196,196,289,240.574818,240.350338,240.287987,242.678290,582017127,581474048,581323203,587106009,15150.383356,0.159684,0.138446,381281761.700000,2939578.700000,0.007710,850.700000,368.400000,0.433055,131509646.600000,58446.700000,0.000444,1613826834.600000,2.772817
gen_199x199_1,generated 199*199,6.700000,10,199,199,289,247.873893,247.876165,247.803645,247.937713,599674823,599680319,599504874,599829221,15142.921214,0.159763,0.138514,393163441.100000,3031071.500000,0.007709,954.000000,323.600000,0.339203,135597551.000000,59244.100000,0.000437,1664100981.000000,2.775006
gen_202x202_1,generated 202*202,6.700000,10,202,202,289,255.421641,255.440184,255.273623,255.647108,617935320,617980181,617577225,618480787,15143.988825,0.159752,0.138505,405227424.200000,3123403.200000,0.007708,980.800000,402.100000,0.409971,139748023.100000,60085.700000,0.000430,1715146247.100000,2.775608
gen_205x205_1,generated 205*205,6.700000,10,205,205,289,263.728445,263.214979,263.090130,268.335581,638032882,636790666,636488620,649178834,15182.222058,0.159350,0.138156,417473712.500000,3217764.000000,0.007708,1087.200000,450.900000,0.414735,143961064.400000,61045.300000,0.000424,1766962634.400000,2.769391
gen_208x208_1,generated 208*208,6.700000,10,208,208,289,272.694007,272.724572,271.597807,274.046707,659722463,659796408,657070451,662995020,15248.762551,0.158654,0.137553,429902308.800000,3313288.000000,0.007707,1184.800000,442.400000,0.373396,148236677.700000,61842.700000,0.000417,1819550145.700000,2.758054
gen_211x211_1,generated 211*211,6.700000,10,211,211,289,279.028368,279.015509,278.915037,279.363613,675048072,675016961,674773893,675859124,15162.464275,0.159557,0.138336,442513205.200000,3409777.100000,0.007705,1916.200000,1395.200000,0.728108,152574855.000000,62730.900000,0.000411,1872908784.000000,2.774482
gen_214x214_1,generated 214*214,6.700000,10,214,214,289,288.748418,288.479977,287.299551,290.897456,698563457,697914024,695058242,703762583,15253.809438,0.158602,0.137508,455306411.700000,3508418.800000,0.007706,2174.800000,1390.700000,0.639461,156975606.500000,63662.500000,0.000406,1927038537.500000,2.758573
gen_217x217_1,generated 217*217,6.700000,10,217,217,289,295.150016,295.150599,294.989086,295.413633,714048531,714049943,713659197,714686293,15163.807492,0.159543,0.138323,468281908.300000,3607429.400000,0.007704,1960.800000,1331.500000,0.679060,161438912.100000,64452.000000,0.000399,1981939397.100000,2.775637
gen_220x220_1,generated 220*220,6.700000,10,220,220,289,303.742933,303.712975,303.621766,304.063374,734838183,734765706,734545047,735613418,15182.607087,0.159345,0.138152,481439715.500000,3708054.300000,0.007702,4414.500000,1366.200000,0.309480,165964792.300000,65296.000000,0.000393,2037611383.300000,2.772871
gen_223x223_1,generated 223*223,6.700000,10,223,223,289,311.951782,311.917759,311.790860,312.388645,754698838,754616526,754309521,755755731,15176.231937,0.159412,0.138211,494779827.700000,3810705.600000,0.007702,2417.700000,1514.200000,0.626298,170553241.500000,66199.500000,0.000388,2094054490.500000,2.774689
gen_226x226_1,generated 226*226,6.700000,10,226,226,289,320.589304,320.605795,320.433576,320.776219,775594770,775634667,775218022,776046970,15185.111794,0.159319,0.138130,508302242.800000,3914619.200000,0.007701,5029.400000,1294.400000,0.257367,175204257.600000,67081.100000,0.000383,2151268716.600000,2.773702
gen_229x229_1,generated 229*229,6.700000,10,229,229,289,329.120309,329.112035,328.987149,329.396836,796234449,796214433,795912299,796903447,15183.433745,0.159337,0.138145,522006962.500000,4019455.200000,0.007700,3274.000000,1522.000000,0.464875,179917842.300000,67937.000000,0.000378,2209254063.300000,2.774628
gen_232x232_1,generated 232*232,6.700000,10,232,232,289,338.293187,338.273744,338.014080,338.760587,818424888,818377851,817749651,819555658,15205.575357,0.159105,0.137944,535893986.400000,4126953.200000,0.007701,5532.200000,1534.400000,0.277358,184693995.200000,68856.600000,0.000373,2268010530.200000,2.771190
gen_235x235_1,generated 235*235,6.700000,10,235,235,289,346.756820,346.741599,346.570237,347.122483,838901316,838864492,838449921,839785957,15190.607804,0.159261,0.138080,549963314.300000,4233716.800000,0.007698,4035.900000,1607.900000,0.398399,189532716.100000,69704.600000,0.000368,2327538125.100000,2.774508
gen_238x238_1,generated 238*238,6.700000,10,238,238,289,355.870848,355.847050,355.744929,356.170956,860952304,860894730,860647670,861678352,15199.355695,0.159170,0.138000,564214945.600000,4343808.200000,0.007699,6379.800000,1397.500000,0.219051,194434004.400000,70559.200000,0.000363,2387836831.400000,2.773483
gen_241x241_1,generated 241*241,6.700000,10,241,241,289,364.906422,364.897576,364.727946,365.295188,882811424,882790024,882379642,883751959,15199.659510,0.159167,0.137998,578648881.600000,4453750.900000,0.007697,5454.200000,1603.100000,0.293920,199397861.400000,71453.000000,0.000358,2448906658.400000,2.773986
gen_244x244_1,generated 244*244,6.700000,10,244,244,289,374.137128,374.126858,374.011139,374.459614,905141163,905116316,904836360,905921346,15203.257911,0.159129,0.137965,593265121.200000,4565450.700000,0.007695,4750.900000,1621.300000,0.341262,204424286.000000,72343.000000,0.000354,2510747605.000000,2.773874
gen_247x247_1,generated 247*247,6.700000,10,247,247,289,383.706172,383.685694,383.416070,384.024462,928295881,928246337,927594039,929065914,15215.720320,0.158999,0.137852,608063665.000000,4679648.300000,0.007696,9047.800000,1692.700000,0.187084,209513278.800000,73190.900000,0.000349,2573359671.800000,2.772133
gen_250x250_1,generated 250*250,6.700000,10,250,250,289,393.134845,393.141400,392.910706,393.402968,951101445,951117304,950559191,951750110,15217.623120,0.158979,0.137834,623044513.400000,4794581.600000,0.007695,7734.200000,1792.200000,0.231724,214664840.200000,74024.700000,0.000345,2636742859.200000,2.772305
gen_253x253_1,generated 253*253,6.700000,10,253,253,289,402.873932,402.825083,402.702428,403.212479,974665383,974547203,974250465,975484423,15227.005312,0.158881,0.137750,638207665.200000,4911124.800000,0.007695,10511.400000,1600.100000,0.152225,219878969.100000,74911.000000,0.000341,2700897166.000000,2.771102
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,412.755048,412.590050,412.323206,414.711621,998571990,998172815,997527243,1003305498,15236.999359,0.158777,0.137660,653553124.600000,5028254.900000,0.007694,10335.500000,1689.800000,0.163495,225155669.400000,75777.100000,0.000337,2765822596.400000,2.769778
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,1678.223210,1678.053416,1671.936581,1686.467883,4060090797,4059680019,4044881685,4080036965,15488.017262,0.156203,0.135428,2634559151.500000,20193717.500000,0.007665,15987.100000,5636.400000,0.352559,905906720.200000,152704.800000,0.000169,11146589282.200001,2.745404
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,6711.250099,6695.224423,6688.094707,6745.983869,16236378649,16197608086,16180359323,16320409289,15484.217309,0.156242,0.135461,10579063231.500000,80762870.200000,0.007634,56076.500000,32114.100000,0.572684,3634326319.200000,429546.500000,0.000118,44754184560.200005,2.756414
