variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_cache_refs,avg_cache_misses,cache_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,6.700000,10,1024,512,289,914.052186,912.379162,891.326062,946.685528,2211317228,2207269772,2156337140,2290265315,4217.752892,0.573587,0.497300,37959698.700000,7342039.700000,0.193417,230773290.300000,297095.500000,0.001287,7196071068.300000,3.254201
gen_128x128_1,generated 128*128,6.700000,10,128,128,289,26.901246,26.870969,26.844968,27.220961,65081580,65008330,64945428,65855058,3972.264404,0.609042,0.528040,211151.000000,52979.900000,0.250910,7204728.300000,74022.900000,0.010274,220762115.400000,3.392083
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,108.738661,107.474894,107.289231,119.896838,263069507,260012098,259562928,290064287,4014.122116,0.602693,0.522535,3055285.100000,436908.200000,0.143001,28802055.100000,148309.100000,0.005149,892547557.100000,3.392820
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,455.429230,453.382533,446.566754,468.740498,1101808177,1096856657,1080367417,1134011785,4203.064640,0.575598,0.499043,20209041.900000,3892907.300000,0.192632,115400657.300000,296519.000000,0.002569,3592274370.300000,3.260345
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,1775.835008,1762.191468,1749.181494,1846.732861,4296257826,4263250164,4231775277,4467780212,4097.230745,0.590469,0.511937,77693225.900000,21067992.000000,0.271169,462294064.000000,591905.700000,0.001280,14417020448.000000,3.355716
