variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_case1_256x256_stack1_bench4,generated 256*256,1,"-23.0415",2,256,256,289,89.974830,90.195579,89.754082,90.195579,217672265,218206313,217138218,218206313,3321.415176,0.728381,0.631507,76623112.000000,2080837.500000,0.027157,19436158.000000,106.500000,44357458.500000,85.500000,0.000002,17723660.500000,9.000000,0.000001,1148.500000,649.000000,0.565085,28.000000,34.500000,1.232143,0.000000,0.000000,136.000000,12156060.500000,56934.500000,0.004684,283432174.000000,1.302105
gen_case2_384x384_stack1_bench4,generated 384*384,1,"5.64326",2,384,384,289,211.029794,211.779467,210.280121,211.779467,510537263,512350922,508723604,512350922,3462.302402,0.698745,0.605812,172331458.500000,4706653.500000,0.027312,44978525.500000,378.500000,112912825.000000,87.000000,0.000001,42743771.000000,43.000000,0.000001,3575.000000,2512.500000,0.702797,19650.000000,3666.500000,0.186590,13.000000,0.000000,306.000000,26354923.500000,77325.500000,0.002934,574852256.500000,1.125975
gen_case3_512x512_stack1_bench4,generated 512*512,1,"14.4634",2,512,512,289,372.612508,373.305987,371.919029,373.305987,901447655,903125363,899769947,903125363,3438.749905,0.703530,0.609960,313983349.500000,8442131.500000,0.026887,77315327.500000,290.500000,193871595.000000,88.000000,0.000000,77661764.500000,59.000000,0.000001,7175.500000,5149.000000,0.717581,4.000000,0.000000,0.000000,8.500000,0.000000,288.500000,49118546.500000,106034.000000,0.002159,1074812104.000000,1.192318
gen_case4_768x768_stack1_bench4,generated 768*768,1,"-1.89636",2,768,768,289,852.342334,853.713107,850.971560,853.713107,2062040751,2065357013,2058724490,2065357013,3496.027206,0.692004,0.599967,737992020.000000,19587882.000000,0.026542,172224802.000000,1173.500000,429694768.500000,134.000000,0.000000,173762280.000000,224.500000,0.000001,9505.500000,5897.500000,0.620430,23285.500000,12954.500000,0.556333,25.000000,0.000000,713.000000,113042007.000000,164996.500000,0.001460,2479744743.000000,1.202568
gen_case5_1024x1024_stack1_bench4,generated 1024*1024,1,"-14.4761",2,1024,1024,289,1507.338432,1512.258227,1502.418637,1512.258227,3646641166,3658543422,3634738911,3658543422,3477.708021,0.695647,0.603126,1318227121.000000,35249236.500000,0.026740,302633043.500000,1491.000000,756200948.500000,204.500000,0.000000,300008722.000000,394.500000,0.000001,13386.500000,6908.000000,0.516042,13.500000,9.500000,0.703704,87.000000,0.000000,643.000000,200016640.500000,220993.500000,0.001105,4378558747.500000,1.200710
gen_case6_1536x1536_stack1_bench4,generated 1536*1536,1,"-25.0848",2,1536,1536,289,3386.791499,3389.720284,3383.862715,3389.720284,8193561841,8200647362,8186476321,8200647362,3472.884217,0.696617,0.603967,2952973606.500000,78923075.500000,0.026727,686428662.500000,1782.000000,1709373885.000000,148.500000,0.000000,683524121.500000,399.000000,0.000001,13855.500000,10114.500000,0.729999,51.000000,56.000000,1.098039,213.000000,0.000000,552.500000,455994500.000000,328855.000000,0.000721,9902113550.500000,1.208524
gen_case7_2048x2048_stack1_bench4,generated 2048*2048,1,"43.3516",2,2048,2048,289,6017.774600,6022.935000,6012.614199,6022.935000,14558523068,14571007387,14546038750,14571007387,3471.022384,0.696986,0.604287,5271625636.500000,140484505.500000,0.026649,1200302377.000000,3148.500000,3026797556.000000,236.500000,0.000000,1205719492.500000,578.500000,0.000000,33745.000000,27049.000000,0.801571,8.000000,63.500000,7.937500,197.500000,0.000000,1052.000000,811414141.500000,441810.500000,0.000544,17557236292.500000,1.205976
gen_case8_3072x3072_stack1_bench4,generated 3072*3072,1,"-4.6612",2,3072,3072,289,23310.744243,25126.454719,21495.033767,25126.454719,56465249684,60863416655,52067082714,60863416655,5983.273155,0.404843,0.350999,12010746032.000000,376639377.000000,0.031359,2709800337.500000,164452.500000,6862332174.500000,2271865.000000,0.000331,2710840347.000000,29691.000000,0.000011,1080004.500000,1043644.000000,0.966333,4938.000000,1203.500000,0.243722,64876.000000,98082.000000,684991.500000,1808056666.500000,667069.000000,0.000369,39445913507.500000,0.698587
gen_case9_4096x4096_stack1_bench4,generated 4096*4096,1,"3.01612",2,4096,4096,289,84867.850437,87428.306522,82307.394352,87428.306522,205326388869,211521069176,199131708563,211521069176,12238.406472,0.197686,0.171394,21090461335.000000,667178395.000000,0.031634,4866183317.000000,846234.000000,12228639570.500000,4091610.500000,0.000335,4834544153.000000,275764.000000,0.000057,2386742.500000,2255916.000000,0.945186,3204.000000,321.000000,0.100187,146721.000000,446012.000000,3142705.500000,3274361497.000000,917134.000000,0.000280,69712387834.500000,0.339520
