variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_cache_refs,avg_cache_misses,cache_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,6.700000,10,1024,512,289,1165.218359,1164.622376,1158.374013,1175.587758,2819099605,2817657700,2802540569,2844187065,5377.005777,0.449948,0.390105,44395557.800000,8417020.700000,0.189592,249885284.800000,371638.800000,0.001487,8986639032.100000,3.187769
gen_128x128_1,generated 128*128,6.700000,10,128,128,289,66.685731,67.057377,64.884928,68.273419,161340130,162239295,156983251,165181399,9847.420044,0.245690,0.213013,216809.500000,54786.900000,0.252696,26295179.800000,148819.900000,0.005660,404854483.500000,2.509323
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,188.489848,189.320631,185.213318,192.055537,456034568,458044574,448107293,464661438,6958.535278,0.347690,0.301447,6682012.700000,898362.200000,0.134445,47896578.300000,222858.900000,0.004653,1231155814.600000,2.699698
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,666.833734,665.752499,659.051793,679.315548,1613351510,1610735547,1594523717,1643550272,6154.447594,0.393117,0.340833,22940368.300000,3864788.800000,0.168471,134494439.000000,371309.400000,0.002761,4552399246.200000,2.821703
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,2569.900913,2572.256686,2554.605024,2585.569694,6217635924,6223335497,6180628945,6255545080,5929.599689,0.408022,0.353755,83409715.600000,20136392.900000,0.241415,481390558.000000,667819.700000,0.001387,17870208644.200001,2.874116
gen_2048x2048_1,generated 2048*2048,6.700000,10,2048,2048,289,10071.882951,10059.339935,10043.756174,10124.811393,24368070067,24337723300,24300019706,24496125964,5809.800641,0.416437,0.361051,318697315.900000,85248439.500000,0.267490,1869870748.100000,1261270.600000,0.000675,71206248679.600006,2.922113
