variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_73x73_1,generated 73*73,6.700000,10,73,73,289,55.963867,55.973809,55.883439,56.040447,135393804,135417858,135199225,135579076,25406.981422,0.095222,0.082558,56931827.100000,5523197.000000,0.097014,597.000000,265.800000,0.445226,26660727.100000,8774.800000,0.000329,349019833.100000,2.577812
gen_76x76_1,generated 76*76,6.700000,10,76,76,289,60.928889,60.935896,60.848385,60.993867,147405205,147422156,147210442,147562407,25520.291724,0.094799,0.082191,61846550.300000,6024569.100000,0.097412,502.600000,114.700000,0.228213,28948579.300000,9392.300000,0.000324,379141086.300000,2.572101
gen_79x79_1,generated 79*79,6.700000,10,79,79,289,66.316713,66.145626,65.890602,67.507955,160439954,160026044,159409063,163321925,25707.411312,0.094109,0.081593,66964764.900000,6484202.800000,0.096830,586.900000,214.900000,0.366161,31330623.900000,10168.400000,0.000325,410508951.900000,2.558645
gen_82x82_1,generated 82*82,6.700000,10,82,82,289,71.211285,71.220419,71.121026,71.274727,172281275,172303372,172062911,172434760,25621.843397,0.094423,0.081865,72286425.100000,6995705.300000,0.096778,599.300000,226.400000,0.377774,33806839.100000,10771.700000,0.000319,443123360.100000,2.572092
gen_85x85_1,generated 85*85,6.700000,10,85,85,289,77.079658,77.071822,76.730138,77.665453,186479342,186460385,185633746,187896561,25810.289550,0.093734,0.081268,77811533.900000,7620553.100000,0.097936,645.800000,245.200000,0.379684,36377229.900000,11598.400000,0.000319,476984317.900000,2.557840
gen_88x88_1,generated 88*88,6.700000,10,88,88,289,82.113753,82.122339,82.031910,82.214870,198658188,198678960,198460186,198902822,25653.175103,0.094308,0.081765,83540071.900000,8181408.700000,0.097934,727.000000,243.600000,0.335076,39041784.900000,12299.200000,0.000315,512091821.900000,2.577753
gen_91x91_1,generated 91*91,6.700000,10,91,91,289,88.878637,88.837430,88.570439,89.428277,215024456,214924764,214278832,216354204,25966.001208,0.093172,0.080780,89472110.600000,8922072.400000,0.099719,876.900000,345.900000,0.394458,41800536.600000,13138.900000,0.000314,548446024.600000,2.550622
gen_94x94_1,generated 94*94,6.700000,10,94,94,289,94.863261,94.861559,94.762873,95.036617,229502997,229498881,229260130,229922399,25973.630263,0.093145,0.080756,95607570.400000,9592922.200000,0.100336,1115.900000,529.600000,0.474594,44653449.400000,13976.500000,0.000313,586046730.400000,2.553547
gen_97x97_1,generated 97*97,6.700000,10,97,97,289,101.448169,101.472949,101.366923,101.523210,245433917,245493868,245237360,245615464,26085.016155,0.092747,0.080412,101946493.700000,10325411.900000,0.101283,1259.600000,590.900000,0.469117,47600542.700000,14733.400000,0.000310,624894052.700000,2.546079
gen_100x100_1,generated 100*100,6.700000,10,100,100,289,108.019948,107.987235,107.927593,108.215381,261332694,261253552,261109260,261805505,26133.269400,0.092575,0.080263,108488866.300000,10953234.300000,0.100962,1755.300000,669.200000,0.381245,50641815.300000,15641.400000,0.000309,664987940.300000,2.544603
gen_103x103_1,generated 103*103,6.700000,10,103,103,289,114.798611,114.784359,114.731822,114.878738,277734010,277699529,277572425,277927863,26179.094165,0.092414,0.080123,115234690.000000,11596086.100000,0.100630,1871.400000,597.800000,0.319440,53777253.000000,16512.300000,0.000307,706328435.000000,2.543183
gen_106x106_1,generated 106*106,6.700000,10,106,106,289,121.770841,121.785015,121.709025,121.850537,294601557,294635850,294452005,294794367,26219.433695,0.092272,0.080000,122183988.700000,12338915.300000,0.100986,1843.800000,301.100000,0.163304,57006879.700000,17581.100000,0.000308,748915554.700000,2.542130
gen_109x109_1,generated 109*109,6.700000,10,109,109,289,128.938435,128.946620,128.863089,129.028449,311941951,311961753,311759666,312159722,26255.529922,0.092145,0.079889,129336737.600000,13043965.100000,0.100853,2510.300000,497.400000,0.198144,60330681.600000,19372.900000,0.000321,792749245.600000,2.541336
gen_112x112_1,generated 112*112,6.700000,10,112,112,289,136.265964,136.288183,136.139861,136.361922,329669242,329722996,329364161,329901394,26281.030134,0.092055,0.079812,136692931.000000,13724050.000000,0.100401,2982.600000,616.800000,0.206799,63748655.000000,19300.800000,0.000303,837829500.000000,2.541425
gen_115x115_1,generated 115*115,6.700000,10,115,115,289,143.728368,143.729645,143.621532,143.803496,347722157,347725247,347463688,347903915,26292.790699,0.092014,0.079776,144252579.500000,14355792.200000,0.099518,3423.200000,552.700000,0.161457,67260805.500000,20344.200000,0.000302,884156339.500000,2.542709
gen_118x118_1,generated 118*118,6.700000,10,118,118,289,151.631056,151.656641,151.534699,151.700305,366842635,366904532,366609517,367010169,26346.066863,0.091828,0.079615,152015681.100000,15318623.400000,0.100770,3816.200000,665.900000,0.174493,70867131.100000,21303.300000,0.000301,931729756.100000,2.539862
gen_121x121_1,generated 121*121,6.700000,10,121,121,289,159.435143,159.419719,159.314726,159.543704,385723962,385686645,385432636,385986604,26345.465610,0.091830,0.079617,159982236.800000,15920628.800000,0.099515,4204.100000,813.700000,0.193549,74567632.800000,22295.900000,0.000299,980549762.800000,2.542102
gen_124x124_1,generated 124*124,6.700000,10,124,124,289,167.740076,167.718784,167.602078,167.931410,405814165,405762653,405480307,406277060,26392.700637,0.091666,0.079474,168152248.000000,16959297.200000,0.100857,4478.000000,629.100000,0.140487,78362313.000000,23383.900000,0.000298,1030616366.000000,2.539626
gen_127x127_1,generated 127*127,6.700000,10,127,127,289,176.061102,176.070107,175.979149,176.095662,425946164,425967950,425747893,426029774,26408.714985,0.091610,0.079426,176525702.400000,17808280.600000,0.100882,4567.100000,724.500000,0.158635,82251162.400000,24421.600000,0.000297,1081929526.400000,2.540062
gen_130x130_1,generated 130*130,6.700000,10,130,130,289,184.671600,184.710258,184.569403,184.757339,446776723,446870250,446529479,446984152,26436.492485,0.091514,0.079342,185102620.500000,18834246.600000,0.101750,4581.200000,1163.500000,0.253973,86234192.500000,25600.000000,0.000297,1134489303.500000,2.539276
gen_133x133_1,generated 133*133,6.700000,10,133,133,289,193.527069,193.536350,193.431879,193.651680,468200491,468222944,467970197,468501963,26468.454463,0.091403,0.079247,193882993.300000,19996419.700000,0.103137,4678.000000,1099.300000,0.234994,90311399.300000,26803.300000,0.000297,1188295671.300000,2.538006
gen_136x136_1,generated 136*136,6.700000,10,136,136,289,202.487099,202.476336,202.395364,202.693044,489879236,489853197,489657300,490377481,26485.685337,0.091344,0.079195,202866820.100000,21012050.000000,0.103576,5010.300000,1509.300000,0.301239,94482782.100000,27778.700000,0.000294,1243348641.100000,2.538072
gen_139x139_1,generated 139*139,6.700000,10,139,139,289,211.726117,211.755792,211.564066,211.848865,512229871,512301664,511837821,512526837,26511.561048,0.091255,0.079118,212054100.100000,22150341.500000,0.104456,4995.400000,1514.400000,0.303159,98748340.100000,28960.000000,0.000293,1299648176.100000,2.537236
gen_142x142_1,generated 142*142,6.700000,10,142,142,289,221.145537,221.141118,220.965763,221.281982,535020276,535009586,534585348,535350381,26533.439595,0.091180,0.079053,221444835.100000,23469549.400000,0.105984,5109.100000,1851.200000,0.362334,103108075.100000,30253.800000,0.000293,1357194266.100000,2.536716
gen_145x145_1,generated 145*145,6.700000,10,145,145,289,230.092854,230.139681,229.834246,230.239866,556665678,556778967,556040026,557021347,26476.369941,0.091376,0.079223,231039021.600000,23531444.300000,0.101851,5371.000000,1350.800000,0.251499,107561983.600000,31327.700000,0.000291,1415987045.600000,2.543694
gen_148x148_1,generated 148*148,6.700000,10,148,148,289,240.258121,240.247142,240.123475,240.447640,581256924,581230363,580931176,581715428,26536.565194,0.091169,0.079043,240836665.200000,25662570.900000,0.106556,4423.900000,737.700000,0.166753,112110071.200000,32437.000000,0.000289,1476026436.200000,2.539370
gen_151x151_1,generated 151*151,6.700000,10,151,151,289,250.448910,250.485156,250.223286,250.528074,605913289,606000981,605367435,606104811,26573.978729,0.091041,0.078932,250837761.200000,26645166.700000,0.106225,5461.000000,933.300000,0.170903,116752333.200000,33756.900000,0.000289,1537312385.200000,2.537182
gen_154x154_1,generated 154*154,6.700000,10,154,154,289,260.148242,260.056621,259.809788,261.398632,629378077,629156418,628559253,632403153,26538.120973,0.091163,0.079039,261042315.200000,23893794.800000,0.091532,6715.600000,1206.400000,0.179641,121488775.200000,35907.000000,0.000296,1599844784.200000,2.541946
gen_157x157_1,generated 157*157,6.700000,10,157,157,289,270.466362,270.469319,270.313877,270.611056,654340739,654347894,653971833,654690798,26546.340176,0.091135,0.079014,271450316.100000,27550237.600000,0.101493,6094.900000,1219.100000,0.200020,126319386.100000,36431.300000,0.000288,1663623514.100000,2.542442
gen_160x160_1,generated 160*160,6.700000,10,160,160,289,281.730450,281.740391,281.529365,281.857104,681592272,681616321,681105785,681898687,26624.698125,0.090867,0.078782,282061775.400000,29093520.900000,0.103146,6856.300000,1698.800000,0.247772,131244177.400000,37890.500000,0.000289,1728648778.400000,2.536192
gen_163x163_1,generated 163*163,6.700000,10,163,163,289,292.401701,292.404892,292.261978,292.574399,707412261,707419980,707074226,707830072,26625.475592,0.090865,0.078780,292876688.500000,29782488.400000,0.101690,6886.300000,1897.300000,0.275518,136263144.500000,39258.800000,0.000288,1794920554.500000,2.537305
gen_166x166_1,generated 166*166,6.700000,10,166,166,289,302.841534,302.878166,302.745737,302.938513,732668534,732757158,732436771,732903157,26588.348599,0.090991,0.078890,303895054.200000,27112345.100000,0.089216,6883.100000,2182.600000,0.317095,141376286.200000,40792.200000,0.000289,1862438901.200000,2.541994
gen_169x169_1,generated 169*169,6.700000,10,169,169,289,314.281176,314.291276,314.092807,314.457450,760343649,760368084,759887927,760770112,26621.744652,0.090877,0.078791,315116874.700000,31208183.500000,0.099037,7881.200000,2279.100000,0.289182,146583604.700000,42353.400000,0.000289,1931203832.700000,2.539909
gen_172x172_1,generated 172*172,6.700000,10,172,172,289,326.726380,326.552436,326.346088,327.782806,790451088,790030265,789531047,793006907,26718.871282,0.090547,0.078504,326542154.300000,32321277.000000,0.098980,8138.400000,2142.000000,0.263197,151885104.300000,43849.700000,0.000289,2001215371.300000,2.531738
gen_175x175_1,generated 175*175,6.700000,10,175,175,289,339.872948,339.527099,338.839260,342.850057,822257908,821421192,819757097,829460455,26849.237812,0.090107,0.078123,338170885.900000,33593578.900000,0.099339,7858.300000,1451.900000,0.184760,157280777.900000,46875.000000,0.000298,2072473527.900000,2.520467
gen_178x178_1,generated 178*178,6.700000,10,178,178,289,349.596172,349.493914,349.298532,350.998654,845781149,845533754,845061066,849174187,26694.266791,0.090630,0.078576,350003064.200000,34654422.700000,0.099012,8323.300000,2567.100000,0.308423,162770620.200000,47181.900000,0.000290,2144978303.200000,2.536091
gen_181x181_1,generated 181*181,6.700000,10,181,181,289,369.885253,369.860922,368.931202,370.752249,894866215,894807351,892558073,896963746,27314.984738,0.088571,0.076791,362038701.200000,31830393.400000,0.087920,1458773.200000,21132.900000,0.014487,168354643.200000,48441.500000,0.000288,2218729703.200000,2.479398
gen_184x184_1,generated 184*184,6.700000,10,184,184,289,373.018968,373.024938,372.903869,373.203366,902449943,902464389,902171484,902896061,26655.539432,0.090762,0.078691,374277790.200000,35849045.700000,0.095782,7933.600000,1836.200000,0.231446,174032840.200000,50150.100000,0.000288,2293727679.200000,2.541667
gen_187x187_1,generated 187*187,6.700000,10,187,187,289,387.203948,387.174235,386.776736,387.761660,936762181,936690296,935728629,938111454,26788.360577,0.090312,0.078300,386720340.500000,38159887.700000,0.098676,8228.200000,2018.500000,0.245315,179805220.500000,51710.800000,0.000288,2369972204.500000,2.529961
gen_190x190_1,generated 190*190,6.700000,10,190,190,289,398.591604,398.585435,398.478423,398.748107,964311693,964296770,964037876,964690323,26712.235263,0.090569,0.078523,399366334.300000,39306884.500000,0.098423,8311.600000,2169.100000,0.260973,185671766.300000,54037.800000,0.000291,2447463303.300000,2.538042
gen_193x193_1,generated 193*193,6.700000,10,193,193,289,408.759944,408.808233,408.510122,408.970482,988915971,989032796,988311573,989425326,26548.792478,0.091127,0.079007,412215786.600000,37369017.200000,0.090654,8529.400000,1831.300000,0.214704,191632492.600000,54787.900000,0.000286,2526200996.600000,2.554515
gen_196x196_1,generated 196*196,6.700000,10,196,196,289,426.380072,425.852723,425.432881,431.151426,1031547937,1030272115,1029256383,1043091349,26852.039176,0.090098,0.078115,425268702.800000,41796116.100000,0.098282,9095.900000,2458.100000,0.270243,197687404.800000,56848.100000,0.000288,2606185265.800000,2.526480
gen_199x199_1,generated 199*199,6.700000,10,199,199,289,437.702647,436.090376,435.572648,452.816821,1058939103,1055038517,1053785972,1095505001,26740.211182,0.090475,0.078442,438525080.700000,39572131.100000,0.090239,9698.200000,2047.900000,0.211163,203836500.700000,59223.300000,0.000291,2687416102.700000,2.537838
gen_202x202_1,generated 202*202,6.700000,10,202,202,289,450.570259,450.560651,450.426618,450.740227,1090067963,1090044719,1089720450,1090479167,26714.732943,0.090561,0.078516,451984880.700000,43866258.900000,0.097052,9264.600000,2697.800000,0.291194,210079735.700000,60235.600000,0.000287,2769893460.700000,2.541028
gen_205x205_1,generated 205*205,6.700000,10,205,205,289,463.616006,463.661235,463.445171,463.715641,1121630359,1121739783,1121217057,1121871408,26689.598073,0.090646,0.078590,465648149.400000,43719924.500000,0.093890,9460.300000,2023.800000,0.213926,216417166.400000,61856.500000,0.000286,2853617346.400000,2.544169
gen_208x208_1,generated 208*208,6.700000,10,208,208,289,478.273440,478.309306,478.090559,478.459929,1157091353,1157178126,1156648910,1157542529,26744.899986,0.090459,0.078428,479514872.800000,46636314.800000,0.097257,10039.100000,2582.200000,0.257214,222848773.800000,64054.900000,0.000287,2938587744.800000,2.539633
gen_211x211_1,generated 211*211,6.700000,10,211,211,289,493.441832,493.406970,493.305959,493.646925,1193789470,1193705129,1193460751,1194285655,26814.075829,0.090225,0.078225,493585048.900000,42611973.900000,0.086332,8383.400000,1480.800000,0.176635,229374560.800000,65792.400000,0.000287,3024804683.800000,2.533784
gen_214x214_1,generated 214*214,6.700000,10,214,214,289,509.082420,508.835532,507.285088,517.001673,1231630010,1231032710,1227281700,1250789166,26893.833741,0.089958,0.077994,507858686.200000,43962947.800000,0.086565,9417.600000,1996.200000,0.211965,235994526.100000,68541.200000,0.000290,3112268214.100000,2.526951
gen_217x217_1,generated 217*217,6.700000,10,217,217,289,522.339598,522.342217,522.176618,522.509423,1263694793,1263701128,1263300495,1264105649,26836.305570,0.090150,0.078160,522335767.000000,45077112.600000,0.086299,9436.500000,1716.600000,0.181911,242708656.900000,70096.000000,0.000289,3200978311.900000,2.533031
gen_220x220_1,generated 220*220,6.700000,10,220,220,289,539.838951,539.869380,539.490503,540.220568,1306043238,1306116856,1305200230,1306966492,26984.364421,0.089656,0.077732,537016307.100000,46647552.800000,0.086864,331226.900000,15448.900000,0.046641,249516969.000000,71411.800000,0.000286,3290934963.000000,2.519775
gen_223x223_1,generated 223*223,6.700000,10,223,223,289,551.810914,551.754880,551.715512,551.994963,1334999427,1334863863,1334768620,1335444698,26845.491102,0.090120,0.078134,551900300.000000,47268728.400000,0.085647,10395.300000,2252.400000,0.216675,256419455.900000,73685.100000,0.000287,3382138196.900000,2.533438
gen_226x226_1,generated 226*226,6.700000,10,226,226,289,566.930241,566.933867,566.831616,567.077248,1371579357,1371588130,1371340752,1371935012,26853.695610,0.090092,0.078110,566987747.700000,48351441.200000,0.085278,16269.800000,3113.000000,0.191336,263416119.600000,75894.600000,0.000288,3474588027.600000,2.533275
gen_229x229_1,generated 229*229,6.700000,10,229,229,289,582.383314,582.443232,582.159474,582.574616,1408966120,1409111080,1408424582,1409428940,26867.644019,0.090046,0.078069,582278649.700000,49564441.900000,0.085122,11363.900000,4416.200000,0.388617,270506959.600000,78128.400000,0.000289,3568284448.600000,2.532555
gen_232x232_1,generated 232*232,6.700000,10,232,232,289,631.307203,631.959143,628.591765,633.027828,1527327048,1528904293,1520757567,1531489773,28376.320006,0.085258,0.073919,597773014.000000,53559624.000000,0.089599,7457580.100000,174537.900000,0.023404,277691983.900000,79629.500000,0.000287,3663227479.900000,2.398456
gen_235x235_1,generated 235*235,6.700000,10,235,235,289,613.750499,613.714475,613.529659,613.987809,1484851313,1484764161,1484317032,1485425439,26887.303087,0.089980,0.078012,613470816.900000,52892355.300000,0.086218,13089.200000,6563.200000,0.501421,284971168.800000,81802.400000,0.000287,3759417087.800000,2.531848
gen_238x238_1,generated 238*238,6.700000,10,238,238,289,629.647596,629.661641,629.487277,629.843041,1523311111,1523345091,1522923251,1523783955,26892.717870,0.089961,0.077997,629372079.800000,54238088.100000,0.086178,16242.800000,8058.500000,0.496128,292344535.700000,83868.400000,0.000287,3856853289.700000,2.531888
gen_241x241_1,generated 241*241,6.700000,10,241,241,289,658.261031,658.280893,658.056793,658.478994,1592536263,1592584316,1592042150,1593063584,27419.229404,0.088234,0.076499,645476800.900000,56337837.600000,0.087281,11259.200000,6245.100000,0.554666,299812082.800000,85873.900000,0.000286,3955536067.800000,2.483797
gen_244x244_1,generated 244*244,6.700000,10,244,244,289,669.069344,669.112254,668.495074,669.554978,1618681685,1618785500,1617292353,1619856583,27188.284147,0.088983,0.077149,661784971.900000,57683973.400000,0.087164,1252654.200000,40697.800000,0.032489,307373801.800000,88065.300000,0.000287,4055465449.800000,2.505413
gen_247x247_1,generated 247*247,6.700000,10,247,247,289,678.713961,678.752405,678.348539,679.318582,1642017584,1642110592,1641133515,1643480349,26914.350079,0.089889,0.077934,678296596.400000,58414701.300000,0.086120,12437.400000,6954.300000,0.559144,315029696.300000,90388.400000,0.000287,4156641457.300000,2.531423
gen_250x250_1,generated 250*250,6.700000,10,250,250,289,695.635765,695.169169,694.906189,698.055196,1682959789,1681830949,1681194719,1688813148,26927.356624,0.089846,0.077896,695011678.700000,59899215.200000,0.086184,14954.100000,6794.900000,0.454384,322779770.600000,92750.700000,0.000287,4259064064.600000,2.530699
gen_253x253_1,generated 253*253,6.700000,10,253,253,289,712.197186,712.221385,711.951342,712.453002,1723026516,1723085060,1722431744,1723645415,26918.503898,0.089875,0.077922,711930211.300000,61262813.400000,0.086052,14780.600000,5966.100000,0.403644,330624017.200000,94812.800000,0.000287,4362733264.200000,2.532017
gen_256x256_1,generated 256*256,6.700000,10,256,256,289,729.488292,729.580439,729.242453,729.672280,1764857553,1765080487,1764262793,1765302678,26929.589127,0.089838,0.077890,729052199.500000,62737830.800000,0.086054,16109.700000,6235.200000,0.387046,338562441.400000,97138.500000,0.000287,4467649031.400000,2.531450
gen_512x512_1,generated 512*512,6.700000,10,512,512,289,2948.744473,2948.767895,2948.472777,2949.114329,7133945946,7134002610,7133288627,7134840744,27213.844093,0.088900,0.077076,2939562849.700000,247232108.900000,0.084105,72765.000000,34365.900000,0.472286,1362877379.600000,387907.300000,0.000285,18012277037.599998,2.524869
gen_768x768_1,generated 768*768,6.700000,10,768,768,289,6673.499226,6671.388576,6669.187323,6688.089677,16145272302,16140165981,16134840466,16180571145,27373.033824,0.088383,0.076628,6631580727.000000,546559651.900000,0.082418,234857.200000,62215.500000,0.264908,3072961432.900000,860073.700000,0.000280,40634279150.900002,2.516791
gen_1024x1024_1,generated 1024*1024,6.700000,10,1024,1024,289,11860.708436,11859.781519,11854.380845,11873.076007,28694743502,28692501002,28679435092,28724664504,27365.439894,0.088408,0.076649,11805105749.299999,1047487198.500000,0.088732,723386.800000,65901.400000,0.091101,5468814519.200000,1521817.500000,0.000278,72333587819.199997,2.520796
gen_1280x1280_1,generated 1280*1280,6.700000,10,1280,1280,289,18532.584410,18511.775752,18507.818461,18582.216026,44835993640,44785651129,44776077231,44956067709,27365.718774,0.088406,0.076648,18460137986.900002,1565726657.200000,0.084817,819902.100000,187106.000000,0.228205,8550475107.800000,2402059.200000,0.000281,113110207886.800003,2.522755
gen_1536x1536_1,generated 1536*1536,6.700000,10,1536,1536,289,26798.886548,26780.814544,26764.882108,26861.140387,64829142497,64785424544,64746882414,64979740659,27478.172513,0.088037,0.076328,26596678633.299999,2176287418.500000,0.081826,831663.600000,237746.500000,0.285869,12317884490.200001,3499234.100000,0.000284,162963985907.200012,2.513746
gen_1792x1792_1,generated 1792*1792,6.700000,10,1792,1792,289,44490.366808,44351.192591,36446.432501,53291.772782,107629996826,107293309997,88170309572,128922140834,33516.396293,0.072179,0.062579,36215011492.599998,2942387105.700000,0.081248,6342201.700000,713477.300000,0.112497,16771351045.500000,4992597.100000,0.000298,221895379244.500000,2.061650
gen_2048x2048_1,generated 2048*2048,6.700000,10,2048,2048,289,81246.876949,81416.331522,76958.078672,85699.961163,196555345309,196965295863,186179731404,207328405621,46862.446143,0.051624,0.044758,47315252080.400002,4032409756.800000,0.085224,540758632.000000,4193621.900000,0.007755,21910990289.299999,6897637.100000,0.000315,289904503414.299988,1.474926
