variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_37x37_1,generated 37*37,6.700000,5,37,37,289,2.176548,1.878526,1.748696,3.245796,5265879,4544854,4230745,7852789,3846.514974,0.628978,0.545324,3683461.600000,40864.600000,0.011094,232.600000,30.800000,0.132416,385425.600000,10614.800000,0.027540,16440446.600000,3.122071
gen_40x40_1,generated 40*40,6.700000,5,40,40,289,2.226745,2.271412,2.052529,2.339286,5387301,5495368,4965811,5659581,3367.063125,0.718538,0.622972,4328561.600000,48320.600000,0.011163,563.000000,14.000000,0.024867,452066.600000,11762.200000,0.026019,19332303.600000,3.588495
gen_43x43_1,generated 43*43,6.700000,5,43,43,289,2.451990,2.374204,2.371358,2.692241,5932119,5743931,5737046,6513362,3208.285019,0.754082,0.653789,5025775.200000,55106.200000,0.010965,938.200000,11.000000,0.011725,523947.200000,12836.400000,0.024499,22459242.200000,3.786040
gen_46x46_1,generated 46*46,6.700000,5,46,46,289,2.721231,2.725828,2.710317,2.728963,6583502,6594624,6557099,6602209,3111.295841,0.777589,0.674170,5775259.800000,62262.400000,0.010781,1257.800000,19.400000,0.015424,601185.800000,13727.400000,0.022834,25821528.800000,3.922157
gen_49x49_1,generated 49*49,6.700000,5,49,49,289,3.288612,3.244671,3.215893,3.403554,7956058,7849754,7780131,8234135,3313.643482,0.730095,0.632993,6577031.600000,70439.600000,0.010710,1473.400000,90.800000,0.061626,683798.600000,25574.400000,0.037400,29419179.600000,3.697708
gen_52x52_1,generated 52*52,6.700000,5,52,52,289,3.798331,3.716585,3.703920,4.113221,9189254,8991486,8960846,9951063,3398.392751,0.711892,0.617210,7431047.000000,78705.200000,0.010591,1849.800000,153.800000,0.083144,771752.000000,30000.800000,0.038874,33252117.000000,3.618587
gen_55x55_1,generated 55*55,6.700000,5,55,55,289,4.230115,4.189776,4.152235,4.375044,10233961,10136369,10045545,10584589,3383.127603,0.715111,0.620001,8337317.200000,88597.200000,0.010627,2367.600000,291.200000,0.122994,865052.200000,31735.200000,0.036686,37320369.200000,3.646718
gen_58x58_1,generated 58*58,6.700000,5,58,58,289,4.828770,4.808277,4.630727,5.036477,11682520,11632942,11203383,12185039,3472.806183,0.696658,0.604002,9295841.800000,97485.800000,0.010487,2646.200000,424.600000,0.160457,963698.800000,33470.600000,0.034731,41623935.800000,3.562924
gen_61x61_1,generated 61*61,6.700000,5,61,61,289,5.162106,5.112065,5.096984,5.370819,12488977,12367912,12331425,12993930,3356.349637,0.720830,0.624960,10306610.400000,106895.600000,0.010372,2771.600000,332.600000,0.120003,1067687.400000,35202.200000,0.032971,46162794.400000,3.696283
gen_64x64_1,generated 64*64,6.700000,5,64,64,289,5.758960,5.635927,5.617532,6.181147,13932791,13635137,13590633,14954200,3401.560303,0.711240,0.616645,11369651.800000,116472.400000,0.010244,2903.000000,373.400000,0.128626,1177030.800000,36936.600000,0.031381,50937019.800000,3.655909
gen_67x67_1,generated 67*67,6.700000,5,67,67,289,6.716999,6.705336,6.336054,7.256937,16250649,16222433,15329018,17556939,3620.104478,0.668304,0.579420,12615439.400000,179219.000000,0.014206,4924.000000,618.600000,0.125630,1311330.400000,38818.600000,0.029602,56419140.400000,3.471808
gen_70x70_1,generated 70*70,6.700000,5,70,70,289,7.154166,7.106395,7.066827,7.337380,17308493,17192919,17097188,17751753,3532.345510,0.684916,0.593822,13814267.200000,214599.400000,0.015535,5094.600000,672.600000,0.132022,1435684.200000,40747.600000,0.028382,61776001.200000,3.569115
gen_73x73_1,generated 73*73,6.700000,5,73,73,289,7.755331,7.756539,7.577543,7.944690,18762960,18765882,18332825,19221088,3520.915744,0.687140,0.595751,15040139.000000,231626.400000,0.015401,5000.800000,645.000000,0.128979,1561931.000000,42935.600000,0.027489,67276971.000000,3.585627
gen_76x76_1,generated 76*76,6.700000,5,76,76,289,8.378145,8.305705,8.221811,8.584108,20269725,20094467,19891496,20768023,3509.301420,0.689413,0.597721,16318256.200000,253137.000000,0.015513,5353.600000,754.400000,0.140915,1693521.200000,45000.800000,0.026572,73013234.200000,3.602083
gen_79x79_1,generated 79*79,6.700000,5,79,79,289,9.175181,9.087822,9.032423,9.509664,22197839,21986487,21852458,23007065,3556.775997,0.680205,0.589737,17648629.200000,272906.600000,0.015463,5742.000000,850.200000,0.148067,1830458.200000,47208.200000,0.025790,78984808.200000,3.558221
gen_82x82_1,generated 82*82,6.700000,5,82,82,289,10.132907,10.159278,9.900410,10.430873,24515401,24579202,23952901,25236296,3645.954938,0.663581,0.575324,19031254.000000,289397.000000,0.015206,6582.000000,978.600000,0.148678,1972739.000000,70527.800000,0.035751,85191694.000000,3.475028
gen_85x85_1,generated 85*85,6.700000,5,85,85,289,10.531255,10.620087,9.939867,10.962593,25479326,25694247,24048523,26522907,3526.550311,0.686053,0.594808,20466133.400000,348351.200000,0.017021,6056.600000,687.400000,0.113496,2120366.400000,74486.600000,0.035129,91633894.400000,3.596402
gen_88x88_1,generated 88*88,6.700000,5,88,88,289,10.841185,10.695522,10.658173,11.451391,26228082,25875678,25785321,27704352,3386.890754,0.714313,0.619309,21953265.000000,332802.400000,0.015160,6627.200000,517.800000,0.078133,2273338.000000,77171.000000,0.033946,98311407.000000,3.748326
gen_91x91_1,generated 91*91,6.700000,5,91,91,289,12.305507,12.351438,12.049629,12.590619,29770551,29881674,29151511,30460321,3595.042990,0.672951,0.583448,23492995.600000,377595.200000,0.016073,6866.200000,619.400000,0.090210,2432010.600000,79736.600000,0.032786,105224969.600000,3.534532
gen_94x94_1,generated 94*94,6.700000,5,94,94,289,12.740443,12.483421,12.212227,13.559710,30822830,30201021,29544924,32804877,3488.323902,0.693539,0.601299,25084450.200000,383860.600000,0.015303,6969.200000,959.000000,0.137605,2595489.200000,82271.000000,0.031698,112372925.200000,3.645769
gen_97x97_1,generated 97*97,6.700000,5,97,97,289,14.108803,14.430008,13.177732,14.923910,34134173,34911280,31881584,36106203,3627.821554,0.666889,0.578192,26845046.600000,438142.400000,0.016321,8609.200000,1292.800000,0.150165,2782867.600000,85132.400000,0.030592,120180036.600000,3.520813
gen_100x100_1,generated 100*100,6.700000,5,100,100,289,15.222565,15.934712,13.961916,16.021683,36827897,38550792,33778013,38761199,3682.789700,0.656919,0.569549,28644236.200000,507431.000000,0.017715,10912.800000,1656.400000,0.151785,2971481.200000,87794.000000,0.029546,128168295.200000,3.480196
gen_103x103_1,generated 103*103,6.700000,5,103,103,289,14.977254,14.982574,14.858120,15.130965,36234083,36246955,35945865,36605953,3415.409841,0.708341,0.614131,30411300.200000,549429.200000,0.018067,10618.600000,1266.000000,0.119225,3153788.200000,90900.600000,0.028823,136088506.200000,3.755815
gen_106x106_1,generated 106*106,6.700000,5,106,106,289,17.375792,17.409257,17.153973,17.554206,42037450,42118414,41500803,42469090,3741.318085,0.646647,0.560643,32218478.600000,627673.600000,0.019482,11026.600000,1291.400000,0.117117,3340152.600000,94433.400000,0.028272,144198964.800000,3.430250
gen_109x109_1,generated 109*109,6.700000,5,109,109,289,18.073311,18.568616,16.490688,19.443168,43726167,44924497,39897205,47040369,3680.343995,0.657378,0.569947,34076922.600000,596593.000000,0.017507,11914.800000,1900.400000,0.159499,3530878.600000,97173.800000,0.027521,152543948.800000,3.488619
gen_112x112_1,generated 112*112,6.700000,5,112,112,289,20.540115,20.719676,19.878916,21.143672,49693100,50127515,48093448,51153298,3961.503508,0.610707,0.529483,35988166.600000,793012.800000,0.022035,12060.000000,2561.800000,0.212421,3727496.600000,102343.200000,0.027456,161124792.800000,3.242398
gen_115x115_1,generated 115*115,6.700000,5,115,115,289,19.053832,18.990742,18.642922,19.959491,46096542,45943910,45102436,48287584,3485.560832,0.694086,0.601773,37951660.800000,1072730.400000,0.028266,12268.600000,1354.000000,0.110363,3929456.800000,135115.800000,0.034385,169940947.000000,3.686631
gen_118x118_1,generated 118*118,6.700000,5,118,118,289,21.413947,20.839113,20.513864,23.104406,51807131,50416425,49629545,55896888,3720.707483,0.650230,0.563750,39967600.000000,682595.600000,0.017079,13393.800000,1966.600000,0.146829,4136954.000000,138605.000000,0.033504,178992614.200000,3.454980
gen_121x121_1,generated 121*121,6.700000,5,121,121,289,24.077532,24.144127,23.489620,24.417631,58253036,58414154,56830644,59075868,3978.760740,0.608077,0.527203,42035482.400000,687440.600000,0.016354,13613.800000,3305.200000,0.242783,4349486.400000,142077.400000,0.032665,188279276.600000,3.232094
gen_124x124_1,generated 124*124,6.700000,5,124,124,289,21.870019,21.645171,21.559293,22.874555,52910010,52366037,52158274,55340279,3441.077653,0.703063,0.609556,44155654.800000,721073.600000,0.016330,13501.200000,1891.400000,0.140091,4567401.800000,145545.200000,0.031866,197801294.000000,3.738447
gen_127x127_1,generated 127*127,6.700000,5,127,127,289,23.135721,22.658510,22.584972,25.085882,55972664,54818139,54640227,60690723,3470.312109,0.697147,0.604427,46328161.600000,726206.200000,0.015675,13942.400000,2413.200000,0.173084,4790742.600000,148991.000000,0.031100,207558700.800000,3.708216
gen_130x130_1,generated 130*130,6.700000,5,130,130,289,27.940698,28.207868,25.531419,29.665561,67598509,68244890,61769604,71771568,3999.911775,0.604852,0.524407,48757615.400000,812374.800000,0.016661,18100.000000,4276.000000,0.236243,5050637.400000,152607.400000,0.030215,218291339.600000,3.229233
gen_133x133_1,generated 133*133,6.700000,5,133,133,289,27.227690,26.976860,25.703808,29.918307,65871875,65265043,62185154,72381279,3723.889140,0.649670,0.563263,51139183.200000,957874.800000,0.018731,19944.600000,3033.000000,0.152071,5299415.200000,156544.000000,0.029540,228892820.400000,3.474819
gen_136x136_1,generated 136*136,6.700000,5,136,136,289,30.327859,30.933491,26.410715,31.765482,73372541,74837753,63895748,76850599,3966.941014,0.609868,0.528756,53474087.600000,1048474.600000,0.019607,19076.600000,4111.000000,0.215500,5539226.400000,160678.600000,0.029007,239376357.400000,3.262479
gen_139x139_1,generated 139*139,6.700000,5,139,139,289,29.602882,27.606614,27.234020,34.052961,71618781,66789174,65887751,82384936,3706.784380,0.652673,0.565867,55861681.600000,991484.600000,0.017749,20753.200000,3357.200000,0.161768,5784820.400000,164775.000000,0.028484,250095830.400000,3.492043
gen_142x142_1,generated 142*142,6.700000,5,142,142,289,31.893677,33.192974,28.462585,34.675086,77160478,80303871,68859626,83889550,3826.645408,0.632226,0.548140,58301549.000000,1018698.400000,0.017473,21396.800000,4035.800000,0.188617,6035779.800000,168532.600000,0.027922,261050636.800000,3.383217
gen_145x145_1,generated 145*145,6.700000,5,145,145,289,29.936764,29.948877,29.862902,29.990601,72425673,72454977,72246980,72555919,3444.740690,0.702314,0.608906,60793615.400000,1048274.400000,0.017243,21863.800000,2873.600000,0.131432,6292030.200000,206516.600000,0.032822,272240702.200000,3.758898
gen_148x148_1,generated 148*148,6.700000,5,148,148,289,32.621566,31.164110,31.077658,38.441286,78921847,75395800,75186645,93001582,3603.079209,0.671458,0.582154,63337967.600000,1063838.200000,0.016796,22485.600000,3751.600000,0.166845,6553658.400000,218272.000000,0.033305,283666113.400000,3.594266
gen_151x151_1,generated 151*151,6.700000,5,151,151,289,36.054911,35.236314,32.488338,40.183517,87229856,85249374,78601027,97218446,3825.703083,0.632397,0.548288,65934579.800000,1114229.600000,0.016899,23006.400000,4662.600000,0.202665,6820639.600000,222623.000000,0.032640,295326849.600000,3.385617
gen_154x154_1,generated 154*154,6.700000,5,154,154,289,34.531673,33.962047,33.624552,37.161851,83542769,82164667,81348163,89905979,3522.633201,0.686790,0.595447,68583438.800000,1132911.800000,0.016519,23128.000000,3589.200000,0.155189,7092958.600000,226971.800000,0.032000,307222887.600000,3.677432
gen_157x157_1,generated 157*157,6.700000,5,157,157,289,39.727895,40.925994,35.087464,42.861364,96117148,99015815,84890151,103698222,3899.433973,0.620446,0.537926,71284549.600000,1171762.000000,0.016438,24363.400000,5695.400000,0.233769,7370621.400000,231305.800000,0.031382,319354237.400000,3.322552
gen_160x160_1,generated 160*160,6.700000,5,160,160,289,41.067798,43.084158,36.665941,44.685228,99356148,104234367,88706646,108107868,3881.099531,0.623359,0.540453,74037922.400000,1174842.000000,0.015868,23509.000000,4919.200000,0.209248,7653638.200000,235640.000000,0.030788,331720909.200000,3.338705
gen_163x163_1,generated 163*163,6.700000,5,163,163,289,43.459809,44.938598,38.134592,48.496188,105142863,108720516,92259497,117327438,3957.351161,0.611346,0.530037,77161347.400000,1394989.200000,0.018079,32063.400000,6031.800000,0.188121,7989515.200000,240224.200000,0.030067,345468719.200000,3.285708
gen_166x166_1,generated 166*166,6.700000,5,166,166,289,44.799731,43.304524,39.622799,50.257857,108384823,104767441,95860174,121589768,3933.256750,0.615093,0.533286,80086928.600000,1442798.000000,0.018015,32418.400000,6194.000000,0.191064,8292595.400000,244929.400000,0.029536,358547800.400000,3.308100
gen_169x169_1,generated 169*169,6.700000,5,169,169,289,43.932152,44.390784,40.855346,47.540372,106285006,107394574,98841294,115014371,3721.333497,0.650116,0.563651,83003797.800000,3115644.200000,0.037536,29525.200000,4736.800000,0.160432,8593182.600000,250560.600000,0.029158,371641887.600000,3.496654
gen_172x172_1,generated 172*172,6.700000,5,172,172,289,49.449467,48.537424,47.302480,52.189758,119635362,117428815,114441058,126265073,4043.921106,0.598267,0.518698,85972286.800000,3279963.400000,0.038151,32411.200000,7212.600000,0.222534,8898481.600000,255706.200000,0.028736,384970654.600000,3.217867
gen_175x175_1,generated 175*175,6.700000,5,175,175,289,48.178693,47.490377,43.495738,53.629731,116561139,114895863,105231432,129749112,3806.078008,0.635654,0.551112,88992917.600000,1677239.600000,0.018847,32817.000000,5699.200000,0.173666,9209014.400000,261769.200000,0.028425,398534623.400000,3.419104
gen_178x178_1,generated 178*178,6.700000,5,178,178,289,52.980512,50.989555,50.360167,56.642109,128176982,123360215,121837521,137035569,4045.479801,0.598031,0.518493,92065932.600000,1710940.200000,0.018584,34370.000000,6782.200000,0.197329,9525023.400000,312884.200000,0.032849,412334036.400000,3.216912
gen_181x181_1,generated 181*181,6.700000,5,181,181,289,52.052071,47.839292,46.960956,59.040361,125933137,115740872,113615854,142840386,3843.995513,0.629389,0.545680,95190457.200000,1541235.600000,0.016191,36791.600000,6742.000000,0.183248,9845634.000000,320891.400000,0.032592,426368019.000000,3.385670
gen_184x184_1,generated 184*184,6.700000,5,184,184,289,54.330584,55.830255,48.344182,61.064622,131445885,135074148,116962552,147738026,3882.498966,0.623148,0.540269,98367926.200000,1626268.000000,0.016533,35977.400000,7240.800000,0.201260,10172281.000000,326077.000000,0.032055,440638006.000000,3.352239
gen_187x187_1,generated 187*187,6.700000,5,187,187,289,57.248690,57.884684,50.093968,65.014312,138508521,140047258,121198258,157296810,3960.894535,0.610826,0.529586,101597656.400000,1669680.600000,0.016434,36814.000000,7687.000000,0.208806,10504281.200000,331321.800000,0.031542,455143314.200000,3.286031
gen_190x190_1,generated 190*190,6.700000,5,190,190,289,59.631874,61.022807,51.614048,67.820753,144270922,147636088,124872921,164082763,3996.424432,0.605381,0.524865,104879838.800000,1783709.800000,0.017007,37175.200000,7854.600000,0.211286,10841825.600000,336218.800000,0.031011,469884134.600000,3.256957
gen_193x193_1,generated 193*193,6.700000,5,193,193,289,61.985838,61.470220,57.001240,67.260362,149963665,148716221,137904322,162724435,4025.978281,0.600928,0.521004,108445790.200000,2011862.400000,0.018552,40362.000000,8020.800000,0.198722,11221234.000000,341811.800000,0.030461,485697976.000000,3.238771
gen_196x196_1,generated 196*196,6.700000,5,196,196,289,61.483491,58.081201,57.158527,68.011273,148749393,140518100,138285840,164542309,3872.068747,0.624818,0.541717,112032059.400000,2167865.200000,0.019350,47294.800000,7974.200000,0.168606,11596625.200000,347444.600000,0.029961,501624331.200000,3.372278
gen_199x199_1,generated 199*199,6.700000,5,199,199,289,64.755222,67.663360,56.697574,74.941550,156664082,163699820,137169993,181308145,3956.063786,0.611549,0.530213,115501184.000000,2057697.400000,0.017815,48187.000000,8859.800000,0.183863,11953875.800000,353428.400000,0.029566,517179849.800000,3.301202
gen_202x202_1,generated 202*202,6.700000,5,202,202,289,67.764915,68.666108,58.770154,76.523476,163943631,166123887,142182609,185133214,4017.832345,0.602140,0.522056,118998586.200000,2115684.400000,0.017779,49570.600000,9069.800000,0.182967,12313806.000000,359758.000000,0.029216,532882869.000000,3.250403
gen_205x205_1,generated 205*205,6.700000,5,205,205,289,70.415373,67.558935,67.264809,76.387091,170355572,163445005,162733428,184802921,4053.672148,0.596816,0.517439,122548885.400000,2932792.000000,0.023932,48171.800000,8261.400000,0.171499,12679725.400000,366450.800000,0.028901,548821845.200000,3.221625
gen_208x208_1,generated 208*208,6.700000,5,208,208,289,71.432088,75.852604,61.625980,79.063499,172816860,183511491,149092778,191279663,3994.472541,0.605666,0.525113,126149133.400000,2085279.600000,0.016530,51493.400000,9201.000000,0.178683,13048685.200000,376294.600000,0.028838,564993830.200000,3.269321
gen_211x211_1,generated 211*211,6.700000,5,211,211,289,73.424082,73.693606,67.156659,83.905065,177633659,178285716,162470988,202990127,3989.884751,0.606354,0.525709,129803929.400000,2221107.800000,0.017111,54369.400000,10103.800000,0.185836,13425285.000000,436868.200000,0.032541,581403445.000000,3.273048
gen_214x214_1,generated 214*214,6.700000,5,214,214,289,74.900026,73.260912,66.126173,86.119074,181211068,177245440,159983848,208354125,3956.919120,0.611428,0.530108,133509919.200000,2261053.000000,0.016935,52506.200000,9771.000000,0.186092,13806170.800000,443095.600000,0.032094,598047291.800000,3.300280
gen_217x217_1,generated 217*217,6.700000,5,217,217,289,80.308163,80.126437,74.631060,85.826129,194304127,193864443,180568480,207654745,4126.316698,0.586354,0.508369,137268475.400000,2384201.600000,0.017369,56000.600000,9982.600000,0.178259,14192715.000000,449085.800000,0.031642,614926765.000000,3.164764
gen_220x220_1,generated 220*220,6.700000,5,220,220,289,83.768368,85.407889,77.479229,88.790872,202662145,206628664,187446731,214813168,4187.234401,0.577784,0.500938,141078598.000000,2301482.200000,0.016313,56439.800000,12165.200000,0.215543,14583917.600000,455204.000000,0.031213,632040864.600000,3.118692
gen_223x223_1,generated 223*223,6.700000,5,223,223,289,78.435288,76.006246,72.765952,93.992752,189756006,183879502,176040362,227393686,3815.801766,0.634013,0.549689,144940811.600000,2353471.600000,0.016237,53969.000000,9524.800000,0.176487,14980303.200000,461431.400000,0.030803,649390115.200000,3.422237
gen_226x226_1,generated 226*226,6.700000,5,226,226,289,85.682320,88.575027,74.178326,95.738644,207297897,214296449,179465391,231627944,4058.616513,0.596109,0.516826,149211481.600000,4261581.400000,0.028561,62265.000000,15867.400000,0.254837,15436724.200000,467505.400000,0.030285,668258675.200000,3.223664
gen_229x229_1,generated 229*229,6.700000,5,229,229,289,91.613067,95.533085,82.019515,98.353192,221645187,231129132,198434912,237951990,4226.562937,0.572418,0.496287,153357111.400000,4802767.800000,0.031318,66288.000000,14694.800000,0.221681,15870172.000000,474414.600000,0.029893,686713015.000000,3.098254
gen_232x232_1,generated 232*232,6.700000,5,232,232,289,84.192874,78.244630,77.650638,100.724516,203689586,189298874,187861818,243684933,3784.363592,0.639294,0.554268,157381547.600000,2680896.200000,0.017034,68068.000000,8672.200000,0.127405,16282854.200000,481311.800000,0.029559,704788407.200000,3.460110
gen_235x235_1,generated 235*235,6.700000,5,235,235,289,91.367413,84.676313,81.682011,105.626639,221046637,204858754,197614590,255544211,4002.655265,0.604428,0.524039,161459473.800000,2662158.400000,0.016488,67581.600000,11582.200000,0.171381,16702118.400000,488937.400000,0.029274,723100357.400000,3.271257
gen_238x238_1,generated 238*238,6.700000,5,238,238,289,93.342529,85.952916,83.483936,116.187374,225821649,207944112,201970961,281089713,3986.682597,0.606840,0.526130,165589674.600000,2743046.200000,0.016565,69924.600000,12310.600000,0.176055,17126749.200000,495152.600000,0.028911,741647634.200000,3.284218
gen_241x241_1,generated 241*241,6.700000,5,241,241,289,96.629651,93.765942,89.612426,112.261381,233782937,226854564,216805670,271601885,4025.119006,0.601068,0.521126,169772913.000000,2973182.600000,0.017513,74175.800000,14296.800000,0.192742,17557509.600000,559626.800000,0.031874,760431008.600000,3.252722
gen_244x244_1,generated 244*244,6.700000,5,244,244,289,95.373586,91.134234,89.756808,112.934304,230736623,220480389,217147992,273221138,3875.581547,0.624240,0.541216,174007703.800000,2934893.600000,0.016866,71730.400000,10951.400000,0.152674,17992914.400000,579338.400000,0.032198,779448995.400000,3.378090
gen_247x247_1,generated 247*247,6.700000,5,247,247,289,104.908099,98.845921,94.310310,117.654850,253812470,239145762,228172400,284651693,4160.246357,0.581547,0.504201,178294846.000000,2996907.000000,0.016809,76294.000000,13897.800000,0.182161,18433762.600000,586563.600000,0.031820,798702393.600000,3.146821
gen_250x250_1,generated 250*250,6.700000,5,250,250,289,103.282284,104.835387,90.421710,108.756501,249872140,253629582,218758391,263115984,3997.954240,0.605138,0.524654,182632912.600000,2921126.200000,0.015995,77717.600000,13756.200000,0.177002,18878627.200000,591816.400000,0.031348,818189776.200000,3.274434
gen_253x253_1,generated 253*253,6.700000,5,253,253,289,103.821625,107.136751,93.096773,116.425819,251174976,259195238,225228412,281668220,3924.057179,0.616529,0.534530,187024365.400000,3039390.200000,0.016251,79726.600000,13009.400000,0.163175,19329970.000000,600402.200000,0.031061,837913605.000000,3.335976
gen_256x256_1,generated 256*256,6.700000,5,256,256,289,105.925915,107.393370,94.593990,121.206431,256268090,259818326,228852603,293236463,3910.340729,0.618697,0.536410,191468071.800000,6538201.600000,0.034148,71451.200000,10699.800000,0.149750,19786658.400000,605699.800000,0.030612,857872747.400000,3.347560
gen_512x512_1,generated 512*512,6.700000,5,512,512,289,511.224961,507.512092,503.598215,527.242714,1236811835,1227829252,1218360369,1275563750,4718.062725,0.512776,0.444577,772339881.000000,36373620.400000,0.047095,370647.800000,148561.800000,0.400817,79794995.400000,2432268.400000,0.030481,3460520898.400000,2.797936
gen_768x768_1,generated 768*768,6.700000,5,768,768,289,1083.153395,1084.736839,1047.929452,1115.830927,2620496113,2624326974,2535278077,2699553564,4442.844159,0.544543,0.472119,1742629247.600000,60727123.600000,0.034848,971648.800000,250237.400000,0.257539,180081817.000000,5481032.600000,0.030436,7808394575.000000,2.979739
gen_1024x1024_1,generated 1024*1024,6.700000,5,1024,1024,289,2213.236874,2225.271078,2138.880622,2281.936773,5354530221,5383644823,5174638588,5520737323,5106.477948,0.473775,0.410763,3102336534.000000,169111421.600000,0.054511,1730641.800000,1281934.200000,0.740728,320579903.400000,9747327.200000,0.030405,13901021085.400002,2.596123
gen_1280x1280_1,generated 1280*1280,6.700000,5,1280,1280,289,3395.650631,3403.110154,3292.530932,3450.365550,8214993432,8233040029,7965519109,8347363559,5014.034077,0.482500,0.418327,4851461874.400001,169077244.800000,0.034851,3436377.800000,1691275.600000,0.492168,501352362.800000,15236174.800000,0.030390,21738841391.800003,2.646240
gen_1536x1536_1,generated 1536*1536,6.700000,5,1536,1536,289,5524.093523,5540.991395,5419.926856,5651.437114,13364545706,13405427051,13112533285,13672630505,5664.632885,0.427092,0.370289,6990074207.600000,333575098.800000,0.047721,5142014.600000,3222354.600000,0.626672,722408232.000000,21943591.400000,0.030376,31321505109.000000,2.343627
gen_1792x1792_1,generated 1792*1792,6.700000,5,1792,1792,289,6727.055018,6703.478545,6605.399992,6963.010272,16275632580,16218590976,15981296871,16846509586,5068.294784,0.477366,0.413876,9517972320.400000,334532551.800000,0.035147,7379691.600000,3624658.000000,0.491167,983621051.000000,29876550.200000,0.030374,42649334272.000000,2.620441
gen_2048x2048_1,generated 2048*2048,6.700000,5,2048,2048,289,9971.314703,9702.652872,9483.910835,10995.942015,24123696756,23473720628,22944515930,26602587384,5751.537503,0.420637,0.364692,12435460227.400002,679241895.800000,0.054621,11746882.000000,9139671.800000,0.778051,1285209838.000000,39024695.600000,0.030364,55722037979.000000,2.309847
gen_2304x2304_1,generated 2304*2304,6.700000,5,2304,2304,289,38844.826332,43763.594108,12192.739253,67626.764227,93978205433,105878296440,29498181934,163611027295,17703.624854,0.136657,0.118482,15742771412.200001,579736603.800000,0.036826,16749459.800000,9519350.800000,0.568338,1627444942.800000,49448188.200000,0.030384,70540107747.800003,0.750601
