variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_92x92_1,generated 92*92,1.700000,10,92,92,289,53.199736,53.201473,53.155433,53.286145,128697346,128701550,128590172,128906383,15205.262996,0.159099,0.137938,84087302.600000,647219.800000,0.007697,115.700000,65.900000,0.569576,29000414.600000,26979.200000,0.000930,355895594.600000,2.765369
gen_93x93_1,generated 93*93,1.700000,10,93,93,289,54.336405,54.336938,54.282780,54.422611,131446981,131448271,131317257,131655525,15197.939762,0.159175,0.138005,85943081.500000,661360.200000,0.007695,116.600000,46.100000,0.395369,29638868.500000,27267.200000,0.000920,363747682.500000,2.767258
gen_94x94_1,generated 94*94,1.700000,10,94,94,289,55.541809,55.533729,55.505982,55.612127,134362933,134343387,134276265,134533043,15206.307492,0.159087,0.137929,87819118.900000,676537.200000,0.007704,120.900000,42.900000,0.354839,30284276.900000,27523.200000,0.000909,371685452.900000,2.766280
gen_95x95_1,generated 95*95,1.700000,10,95,95,289,56.722516,56.722503,56.678297,56.762474,137219951,137219920,137112979,137316615,15204.426704,0.159108,0.137947,89715410.300000,690616.900000,0.007698,120.900000,54.500000,0.450786,30936635.300000,27841.300000,0.000900,379708901.300000,2.767155
gen_96x96_1,generated 96*96,1.700000,10,96,96,289,57.936227,57.936635,57.888577,58.005378,140155317,140156302,140040044,140322601,15207.825195,0.159071,0.137915,91631958.300000,705174.500000,0.007696,119.700000,53.000000,0.442774,31595946.300000,28121.400000,0.000890,387818030.300000,2.767059
gen_97x97_1,generated 97*97,1.700000,10,97,97,289,59.520185,59.427678,59.128617,60.909945,143987040,143763254,143039788,147349050,15303.118291,0.158081,0.137056,93568765.000000,720203.000000,0.007697,144.000000,61.100000,0.424306,32262212.000000,28443.600000,0.000882,396012842.000000,2.750337
gen_98x98_1,generated 98*98,1.700000,10,98,98,289,60.416347,60.423260,60.366004,60.458895,146155522,146172248,146033736,146258453,15218.192628,0.158964,0.137821,95525822.500000,734691.700000,0.007691,129.600000,62.900000,0.485340,32935424.500000,28702.500000,0.000871,404293328.500000,2.766186
gen_99x99_1,generated 99*99,1.700000,10,99,99,289,61.646537,61.659887,61.608613,61.709847,149131236,149163533,149039492,149284391,15215.920416,0.158987,0.137842,97503138.800000,749896.000000,0.007691,128.700000,59.700000,0.463869,33615591.800000,29002.500000,0.000863,412659497.800000,2.767090
gen_100x100_1,generated 100*100,1.700000,10,100,100,289,62.898751,62.890528,62.871229,62.948386,152160091,152140200,152093512,152280166,15216.009100,0.158986,0.137841,99500711.600000,765337.000000,0.007692,123.200000,49.900000,0.405032,34302711.600000,29285.300000,0.000854,421111347.600000,2.767555
gen_101x101_1,generated 101*101,1.700000,10,101,101,289,64.173806,64.166861,64.128083,64.238339,155245142,155228342,155134531,155401257,15218.619939,0.158959,0.137817,101518538.400000,780778.600000,0.007691,134.100000,53.500000,0.398956,34996781.400000,29667.500000,0.000848,429648875.400000,2.767551
gen_102x102_1,generated 102*102,1.700000,10,102,102,289,65.491365,65.500117,65.444711,65.546006,158432109,158453281,158319248,158564293,15227.999712,0.158861,0.137732,103556623.500000,796346.600000,0.007690,145.300000,57.600000,0.396421,35697805.500000,29847.600000,0.000836,438272085.500000,2.766308
gen_103x103_1,generated 103*103,1.700000,10,103,103,289,67.192440,67.051716,66.728775,68.168633,162547590,162207161,161425922,164909133,15321.669337,0.157890,0.136890,105614964.600000,812477.900000,0.007693,145.300000,53.800000,0.370268,36405781.600000,30164.200000,0.000829,446980975.600000,2.749847
gen_104x104_1,generated 104*104,1.700000,10,104,104,289,68.058995,68.054013,68.027494,68.098645,164643808,164631757,164567604,164739727,15222.245562,0.158921,0.137784,107693559.400000,827900.100000,0.007688,145.900000,60.100000,0.411926,37120707.400000,30452.800000,0.000820,455775543.400000,2.768252
gen_105x105_1,generated 105*105,1.700000,10,105,105,289,69.376073,69.381898,69.313341,69.459239,167830466,167844559,167678709,168031657,15222.718005,0.158916,0.137781,109792325.100000,843966.700000,0.007687,152.300000,56.500000,0.370978,37842496.100000,30724.900000,0.000812,464655506.200000,2.768600
gen_106x106_1,generated 106*106,1.700000,10,106,106,289,70.731834,70.727590,70.703260,70.798801,171109610,171099343,171040486,171271611,15228.694375,0.158854,0.137726,111911433.000000,861413.400000,0.007697,160.500000,76.300000,0.475389,38571327.000000,31139.300000,0.000807,473621435.100000,2.767942
gen_107x107_1,generated 107*107,1.700000,10,107,107,289,72.677971,72.624643,72.061612,73.668038,175817599,175688592,174326546,178212701,15356.590008,0.157531,0.136579,114050798.100000,877391.000000,0.007693,163.700000,68.400000,0.417838,39307111.100000,31311.000000,0.000797,482673045.200000,2.745306
gen_108x108_1,generated 108*108,1.700000,10,108,108,289,73.423066,73.431486,73.354025,73.465605,177619966,177640336,177452948,177722874,15228.049211,0.158860,0.137732,116210416.100000,893554.700000,0.007689,133.800000,63.200000,0.472347,40049844.100000,31583.800000,0.000789,491810332.200000,2.768891
gen_109x109_1,generated 109*109,1.700000,10,109,109,289,74.813499,74.804104,74.770155,74.888600,180983845,180961118,180878991,181165525,15233.048144,0.158808,0.137687,118390292.900000,910112.600000,0.007687,163.100000,64.400000,0.394850,40799531.900000,31888.800000,0.000782,501033302.000000,2.768387
gen_110x110_1,generated 110*110,1.700000,10,110,110,289,76.175282,76.153138,76.113376,76.266462,184281046,184227475,184131285,184501627,15229.838512,0.158844,0.137718,120590424.800000,926542.800000,0.007683,153.400000,71.100000,0.463494,41556170.800000,32179.200000,0.000774,510341950.900000,2.769368
gen_111x111_1,generated 111*111,1.700000,10,111,111,289,77.570495,77.568307,77.530343,77.606764,187653737,187648445,187556603,187741477,15230.398263,0.158836,0.137711,122810812.500000,943617.300000,0.007684,158.100000,72.800000,0.460468,42319761.500000,32451.100000,0.000767,519736279.600000,2.769656
gen_112x112_1,generated 112*112,1.700000,10,112,112,289,79.024322,79.034629,78.982339,79.083464,191170666,191195600,191069103,191313738,15240.008450,0.158736,0.137624,125051456.300000,960728.200000,0.007683,165.700000,73.900000,0.445987,43090304.300000,32741.500000,0.000760,529216288.400000,2.768292
gen_113x113_1,generated 113*113,1.700000,10,113,113,289,80.447663,80.455820,80.403720,80.504932,194613912,194633647,194507610,194752455,15241.123972,0.158724,0.137614,127312356.800000,978075.700000,0.007682,178.600000,74.400000,0.416573,43867799.800000,33035.100000,0.000753,538781977.900000,2.768466
gen_114x114_1,generated 114*114,1.700000,10,114,114,289,82.475994,82.523346,82.105616,83.136561,199520912,199635464,198624917,201118917,15352.486303,0.157573,0.136616,129593522.500000,996192.200000,0.007687,177.300000,79.400000,0.447829,44652256.500000,33332.800000,0.000746,548433356.600000,2.748751
gen_115x115_1,generated 115*115,1.700000,10,115,115,289,83.343697,83.337403,83.285966,83.436821,201619626,201604400,201479967,201844907,15245.340340,0.158680,0.137576,131894933.500000,1012674.800000,0.007678,166.300000,75.600000,0.454600,45443654.500000,33606.600000,0.000740,558170404.600000,2.768433
gen_116x116_1,generated 116*116,1.700000,10,116,116,289,85.449987,85.462650,84.778480,86.292706,206714876,206745509,205090411,208753524,15362.282699,0.157472,0.136528,134216603.700000,1031382.300000,0.007684,171.900000,54.600000,0.317627,46242007.700000,33914.500000,0.000733,567993135.800000,2.747713
gen_117x117_1,generated 117*117,1.700000,10,117,117,289,86.331624,86.345053,86.263149,86.424777,208847600,208880087,208681950,209072950,15256.600190,0.158563,0.137474,136558526.300000,1048482.400000,0.007678,176.400000,85.300000,0.483560,47047309.300000,34183.400000,0.000727,577901551.400000,2.767097
gen_118x118_1,generated 118*118,1.700000,10,118,118,289,88.246936,88.046708,87.767391,89.472607,213481359,212996981,212321275,216446426,15331.898808,0.157785,0.136799,138920708.500000,1067253.700000,0.007682,187.600000,74.100000,0.394989,47859566.500000,34487.200000,0.000721,587895642.600000,2.753850
gen_119x119_1,generated 119*119,1.700000,10,119,119,289,90.006127,90.095100,89.298617,91.347605,217752485,217967737,216040799,220997931,15376.914413,0.157334,0.136408,141303144.600000,1085360.900000,0.007681,174.000000,66.600000,0.382759,48678773.600000,34777.600000,0.000714,597975411.700000,2.746124
gen_120x120_1,generated 120*120,1.700000,10,120,120,289,90.798594,90.794975,90.726709,90.855763,219654672,219645919,219480773,219792972,15253.796667,0.158593,0.137500,143705835.900000,1103109.400000,0.007676,162.500000,63.100000,0.388308,49504931.900000,35074.100000,0.000708,608140860.000000,2.768622
gen_121x121_1,generated 121*121,1.700000,10,121,121,289,93.724505,93.590710,92.290497,96.157745,226732369,226408701,223263308,232618709,15486.125879,0.156213,0.135437,146128789.100000,1122372.000000,0.007681,184.300000,87.700000,0.475855,50338048.100000,35375.900000,0.000703,618391994.200000,2.727409
gen_122x122_1,generated 122*122,1.700000,10,122,122,289,93.875173,93.889585,93.819314,93.952562,227097053,227131919,226961922,227284269,15257.797165,0.158551,0.137464,148571988.300000,1140316.100000,0.007675,165.000000,77.100000,0.467273,51178106.300000,35640.700000,0.000696,628728798.400000,2.768547
gen_123x123_1,generated 123*123,1.700000,10,123,123,289,96.112927,95.712503,95.654687,97.542981,232510331,231541651,231401786,235969829,15368.519466,0.157409,0.136473,151035451.400000,1159877.300000,0.007680,181.500000,67.400000,0.371350,52025125.400000,35930.000000,0.000691,639151295.500000,2.748916
gen_124x124_1,generated 124*124,1.700000,10,124,124,289,96.943359,96.940897,96.917299,96.988439,234519371,234513415,234456327,234628425,15252.300403,0.158608,0.137513,153519165.000000,1177993.600000,0.007673,165.300000,67.000000,0.405324,52879090.000000,36217.900000,0.000685,649659462.100000,2.770174
gen_125x125_1,generated 125*125,1.700000,10,125,125,289,98.559138,98.561034,98.500623,98.664423,238427930,238432517,238286375,238682629,15259.387520,0.158534,0.137449,156023137.700000,1197469.100000,0.007675,207.200000,98.800000,0.476834,53740009.700000,36526.700000,0.000680,660253311.800000,2.769194
gen_126x126_1,generated 126*126,1.700000,10,126,126,289,100.136760,100.138956,100.096970,100.237253,242261273,242266586,242165009,242504398,15259.591396,0.158543,0.137457,158547365.900000,1216546.700000,0.007673,190.400000,89.200000,0.468487,54607880.900000,36808.200000,0.000674,670932841.000000,2.769460
gen_127x127_1,generated 127*127,1.700000,10,127,127,289,101.725233,101.711215,101.693034,101.797061,246087089,246053180,246009196,246260852,15257.430033,0.158555,0.137467,161091850.300000,1235361.300000,0.007669,234.500000,84.800000,0.361620,55482704.300000,37064.100000,0.000668,681698050.400000,2.770150
gen_128x128_1,generated 128*128,1.700000,10,128,128,289,103.371424,103.374793,103.319346,103.439663,250069733,250077884,249943749,250234814,15263.045227,0.158496,0.137416,163656590.200000,1255343.200000,0.007671,201.800000,81.200000,0.402379,56364479.200000,37370.800000,0.000663,692548939.300000,2.769423
gen_129x129_1,generated 129*129,1.700000,10,129,129,289,104.981174,104.982359,104.913237,105.060417,253963680,253966547,253799333,254155381,15261.323238,0.158514,0.137432,166241587.100000,1275284.100000,0.007671,196.800000,95.600000,0.485772,57253207.100000,37661.500000,0.000658,703485509.200000,2.770024
gen_130x130_1,generated 130*130,1.700000,10,130,130,289,106.590517,106.587848,106.528592,106.647576,257857357,257850902,257707552,257995393,15257.831775,0.158551,0.137463,168846839.100000,1294875.200000,0.007669,193.100000,94.500000,0.489384,58148886.100000,37947.500000,0.000653,714507758.200000,2.770942
gen_131x131_1,generated 131*131,1.700000,10,131,131,289,108.285216,108.293472,108.237536,108.308932,261956713,261976686,261841368,262014084,15264.653167,0.158480,0.137402,171472347.900000,1315321.800000,0.007671,212.800000,86.000000,0.404135,59051517.900000,38227.800000,0.000647,725615688.000000,2.769983
gen_132x132_1,generated 132*132,1.700000,10,132,132,289,109.954463,109.950436,109.914475,110.007835,265995420,265985679,265898684,266124535,15266.036501,0.158466,0.137390,174118112.100000,1335409.200000,0.007670,194.500000,89.600000,0.460668,59961101.100000,38522.000000,0.000642,736809297.200000,2.770007
gen_133x133_1,generated 133*133,1.700000,10,133,133,289,112.395241,112.563187,111.880090,112.881310,271900435,272306721,270654211,273076307,15371.159195,0.157382,0.136450,176784135.800000,1356379.100000,0.007673,223.100000,96.200000,0.431197,60877639.800000,38818.400000,0.000638,748088589.900000,2.751333
gen_134x134_1,generated 134*134,1.700000,10,134,134,289,113.284183,113.296037,113.221149,113.323227,274050602,274079279,273898115,274145055,15262.341390,0.158504,0.137423,179470409.600000,1376080.100000,0.007667,220.300000,92.800000,0.421244,61801124.600000,39108.000000,0.000633,759453556.700000,2.771217
gen_135x135_1,generated 135*135,1.700000,10,135,135,289,114.947908,114.929311,114.884435,115.055953,278075059,278030071,277921508,278336434,15257.890754,0.158550,0.137463,182176828.300000,1399165.400000,0.007680,195.400000,75.300000,0.385363,62731449.200000,39387.500000,0.000628,770903895.200000,2.772287
gen_136x136_1,generated 136*136,1.700000,10,136,136,289,116.669569,116.670991,116.613467,116.765835,282240231,282243672,282104511,282473112,15259.528060,0.158533,0.137448,184903614.700000,1419652.400000,0.007678,194.300000,82.700000,0.425630,63668838.600000,39673.600000,0.000623,782440222.600000,2.772249
gen_137x137_1,generated 137*137,1.700000,10,137,137,289,118.502082,118.495322,118.417897,118.611879,286673263,286656910,286469608,286938878,15273.763280,0.158385,0.137320,187650774.800000,1438838.800000,0.007668,227.500000,98.700000,0.433846,64613298.800000,39957.400000,0.000618,794062544.900000,2.769922
gen_138x138_1,generated 138*138,1.700000,10,138,138,289,120.175950,120.156801,120.117193,120.275261,290723114,290676789,290580973,290963362,15265.863999,0.158468,0.137391,190417957.800000,1462705.000000,0.007682,202.700000,79.700000,0.393192,65564475.700000,40242.900000,0.000614,805769919.700000,2.771606
gen_139x139_1,generated 139*139,1.700000,10,139,139,289,121.886132,121.889972,121.778560,122.029448,294860727,294870017,294600496,295207430,15261.152477,0.158517,0.137434,193205514.800000,1483872.500000,0.007680,194.500000,85.500000,0.439589,66522723.700000,40542.500000,0.000609,817563289.700000,2.772710
gen_140x140_1,generated 140*140,1.700000,10,140,140,289,124.534475,124.431605,123.910167,125.766874,301265727,301016872,299755443,304247069,15370.700357,0.157386,0.136454,196013328.700000,1505776.500000,0.007682,221.900000,84.400000,0.380352,67487924.600000,40841.400000,0.000605,829442340.600000,2.753192
gen_141x141_1,generated 141*141,1.700000,10,141,141,289,125.475626,125.478924,125.416828,125.552729,303543102,303551079,303400861,303729625,15267.999698,0.158445,0.137372,198841392.400000,1526650.300000,0.007678,206.200000,84.700000,0.410766,68460071.300000,41112.600000,0.000601,841407065.300000,2.771953
gen_142x142_1,generated 142*142,1.700000,10,142,142,289,127.223305,127.219892,127.135341,127.319262,307771499,307763243,307558700,308003633,15263.414947,0.158493,0.137413,201689716.600000,1548896.000000,0.007680,202.900000,77.900000,0.383933,69439174.500000,41434.700000,0.000597,853457474.500000,2.773023
gen_143x143_1,generated 143*143,1.700000,10,143,143,289,129.075287,129.060105,129.023410,129.214931,312251542,312214815,312126043,312589360,15269.770747,0.158427,0.137356,204558295.700000,1570846.200000,0.007679,220.400000,80.900000,0.367060,70425228.600000,41696.500000,0.000592,865593562.600000,2.772103
gen_144x144_1,generated 144*144,1.700000,10,144,144,289,131.966011,132.003718,131.013977,133.563777,319245033,319336251,316941922,323110262,15395.690249,0.157131,0.136233,207447135.700000,1593356.600000,0.007681,233.400000,74.500000,0.319195,71418239.600000,42001.700000,0.000588,877815335.600000,2.749660
gen_145x145_1,generated 145*145,1.700000,10,145,145,289,132.720091,132.733678,132.650323,132.801959,321069746,321102615,320900966,321267796,15270.855933,0.158416,0.137347,210356222.500000,1615405.100000,0.007679,207.900000,87.900000,0.422799,72418193.400000,42269.400000,0.000584,890122779.400000,2.772366
gen_146x146_1,generated 146*146,1.700000,10,146,146,289,134.528819,134.512782,134.467157,134.621190,325444580,325405785,325295411,325668038,15267.619628,0.158449,0.137376,213285570.100000,1637713.200000,0.007678,211.700000,89.200000,0.421351,73425104.000000,42578.400000,0.000580,902515908.000000,2.773178
gen_147x147_1,generated 147*147,1.700000,10,147,147,289,136.452120,136.474065,136.368525,136.518014,330098128,330151218,329895899,330257537,15275.955759,0.158363,0.137301,216235173.400000,1660477.000000,0.007679,205.800000,89.800000,0.436346,74438966.300000,43086.400000,0.000579,914994716.300000,2.771887
gen_148x148_1,generated 148*148,1.700000,10,148,148,289,138.276100,138.287494,138.204042,138.335239,334510369,334537934,334336050,334653435,15271.656729,0.158408,0.137339,219205033.100000,1683234.300000,0.007679,240.400000,79.300000,0.329867,75459781.000000,43370.900000,0.000575,927559205.000000,2.772886
gen_149x149_1,generated 149*149,1.700000,10,149,149,289,140.148933,140.144600,140.086452,140.295670,339041104,339030622,338889952,339396082,15271.433899,0.158410,0.137342,222195148.900000,1705921.700000,0.007678,229.400000,89.000000,0.387969,76487547.800000,43664.800000,0.000571,940209373.800000,2.773143
gen_150x150_1,generated 150*150,1.700000,10,150,150,289,142.062230,142.071513,141.968995,142.159605,343669762,343692218,343444212,343905325,15274.211644,0.158381,0.137317,225205520.600000,1729505.300000,0.007680,217.000000,76.300000,0.351613,77522266.500000,43958.700000,0.000567,952945222.500000,2.772852
gen_151x151_1,generated 151*151,1.700000,10,151,151,289,143.943487,143.940467,143.854495,144.096745,348220269,348212964,348004986,348591024,15272.148985,0.158402,0.137335,228236148.000000,1751987.700000,0.007676,231.500000,100.600000,0.434557,78563937.900000,44256.200000,0.000563,965766755.900000,2.773436
gen_152x152_1,generated 152*152,1.700000,10,152,152,289,145.906529,145.914922,145.826182,145.976805,352968933,352989236,352774562,353138942,15277.394953,0.158348,0.137288,231287031.600000,1775879.200000,0.007678,249.900000,101.800000,0.407363,79612560.500000,44549.300000,0.000560,978673964.500000,2.772692
gen_153x153_1,generated 153*153,1.700000,10,153,153,289,148.027698,147.830615,147.777030,149.000559,358101528,357624754,357495124,360455028,15297.600410,0.158139,0.137107,234358171.500000,1798820.600000,0.007676,249.800000,84.800000,0.339472,80668135.400000,44935.100000,0.000557,991666853.400000,2.769234
gen_154x154_1,generated 154*154,1.700000,10,154,154,289,151.123932,151.131224,150.248782,152.184294,365591283,365608924,363474165,368156455,15415.385520,0.156931,0.136059,237449571.600000,1823938.200000,0.007681,269.700000,114.700000,0.425287,81730666.500000,45143.500000,0.000552,1004745426.500000,2.748275
gen_155x155_1,generated 155*155,1.700000,10,155,155,289,151.706492,151.708468,151.617042,151.822753,367000502,367005282,366784110,367281755,15275.775317,0.158365,0.137302,240561217.900000,1846376.800000,0.007675,241.300000,100.500000,0.416494,82800139.800000,45419.200000,0.000549,1017909669.800000,2.773592
gen_156x156_1,generated 156*156,1.700000,10,156,156,289,155.228521,155.082820,154.389044,157.085064,375520861,375168389,373490044,380012116,15430.673118,0.156775,0.135924,243693132.700000,1871079.200000,0.007678,285.600000,113.500000,0.397409,83876577.600000,45715.400000,0.000545,1031159605.600000,2.745945
gen_157x157_1,generated 157*157,1.700000,10,157,157,289,155.689072,155.681192,155.630307,155.844042,376634676,376615614,376492516,377009571,15279.917076,0.158322,0.137265,246845289.100000,1894282.300000,0.007674,280.300000,108.200000,0.386015,84959953.000000,46004.400000,0.000541,1044495207.000000,2.773232
gen_158x158_1,generated 158*158,1.700000,10,158,158,289,158.899510,158.944757,157.836079,160.055936,384401917,384511377,381829316,387199487,15398.250160,0.157106,0.136211,250017714.400000,1919754.400000,0.007678,282.400000,85.200000,0.301700,86050293.300000,46287.800000,0.000538,1057916501.300000,2.752110
gen_159x159_1,generated 159*159,1.700000,10,159,159,289,159.661906,159.678024,159.566686,159.766197,386246330,386285323,386015980,386498627,15278.127052,0.158341,0.137282,253210384.300000,1942902.800000,0.007673,245.100000,106.500000,0.434517,87147574.200000,46572.100000,0.000534,1071423464.200000,2.773938
gen_160x160_1,generated 160*160,1.700000,10,160,160,289,161.922769,161.732395,161.639471,163.749438,391715214,391254672,391029876,396134198,15301.375547,0.158100,0.137073,256423316.500000,1968301.200000,0.007676,265.000000,100.300000,0.378491,88251813.400000,46868.800000,0.000531,1085016113.400000,2.769911
gen_161x161_1,generated 161*161,1.700000,10,161,161,289,164.721526,164.681535,164.200677,165.462277,398485977,398389233,397225966,400277965,15373.094286,0.157363,0.136433,259656507.700000,1993619.700000,0.007678,287.400000,84.800000,0.295059,89363007.600000,47171.900000,0.000528,1098694445.600000,2.757172
gen_162x162_1,generated 162*162,1.700000,10,162,162,289,167.000820,167.150454,166.045215,167.996122,404000321,404362308,401688569,406408109,15394.007049,0.157149,0.136248,262909951.800000,2018672.700000,0.007678,302.300000,115.000000,0.380417,90481150.700000,47472.200000,0.000525,1112458454.700000,2.753608
gen_163x163_1,generated 163*163,1.700000,10,163,163,289,167.829152,167.805460,167.789247,168.070247,406003653,405946341,405907119,406586899,15281.104031,0.158310,0.137255,266183647.600000,2042701.800000,0.007674,326.700000,97.700000,0.299051,91606241.500000,47747.200000,0.000521,1126308139.500000,2.774133
gen_164x164_1,generated 164*164,1.700000,10,164,164,289,171.420986,171.257685,170.449241,174.335347,414693380,414298330,412342582,421743662,15418.403480,0.156900,0.136033,269477609.200000,2068912.800000,0.007677,298.800000,105.200000,0.352075,92738294.100000,48037.300000,0.000518,1140243514.100000,2.749606
gen_165x165_1,generated 165*165,1.700000,10,165,165,289,174.047399,173.416418,172.307719,178.682865,421046657,419520219,416838110,432260541,15465.441947,0.156423,0.135619,272791822.600000,2094107.500000,0.007677,323.100000,109.600000,0.339214,93877294.500000,48324.500000,0.000515,1154264564.500000,2.741417
gen_166x166_1,generated 166*166,1.700000,10,166,166,289,174.118827,174.107748,174.069572,174.287063,421219482,421192682,421100328,421626472,15285.944332,0.158260,0.137211,276126282.000000,2118993.400000,0.007674,277.900000,101.200000,0.364160,95023236.900000,48606.300000,0.000512,1168371284.900000,2.773783
gen_167x167_1,generated 167*167,1.700000,10,167,167,289,176.200998,176.155605,176.081148,176.641163,426256404,426146592,425966470,427321230,15284.033275,0.158279,0.137228,279481005.300000,2144878.800000,0.007675,275.400000,109.600000,0.397967,96176139.200000,48946.900000,0.000509,1182563693.200000,2.774301
gen_168x168_1,generated 168*168,1.700000,10,168,168,289,178.375943,178.341248,178.272685,178.546213,431519592,431435659,431269794,431931502,15289.101190,0.158228,0.137183,282855985.800000,2170309.300000,0.007673,311.400000,109.000000,0.350032,97335994.700000,49207.900000,0.000506,1196841782.700000,2.773551
gen_169x169_1,generated 169*169,1.700000,10,169,169,289,180.506008,180.494259,180.455438,180.648771,436671902,436643478,436549566,437017268,15289.097090,0.158227,0.137183,286251221.000000,2196435.800000,0.007673,313.000000,122.900000,0.392652,98502800.900000,49479.100000,0.000502,1211205550.900000,2.773720
gen_170x170_1,generated 170*170,1.700000,10,170,170,289,182.622062,182.626358,182.447158,182.892941,441791953,441802344,441368831,442447252,15286.918789,0.158250,0.137203,289666715.600000,2223212.200000,0.007675,310.100000,123.000000,0.396646,99676562.500000,49869.900000,0.000500,1225655002.500000,2.774281
gen_171x171_1,generated 171*171,1.700000,10,171,171,289,184.789298,184.799875,184.722304,184.892480,447034383,447059970,446872313,447283996,15287.930748,0.158240,0.137194,293102460.200000,2248893.900000,0.007673,312.300000,134.800000,0.431636,100857270.100000,50074.100000,0.000496,1240190128.100000,2.774261
gen_172x172_1,generated 172*172,1.700000,10,172,172,289,186.976432,186.967373,186.882868,187.168769,452325149,452303234,452098803,452790442,15289.519639,0.158223,0.137179,296558464.200000,2275246.200000,0.007672,290.900000,94.600000,0.325198,102044933.100000,50346.700000,0.000493,1254810937.100000,2.774135
gen_173x173_1,generated 173*173,1.700000,10,173,173,289,189.162884,189.167845,189.085540,189.256883,457615242,457627245,457428136,457842641,15290.027799,0.158218,0.137175,300034723.100000,2301908.700000,0.007672,335.300000,129.000000,0.384730,103239547.000000,50639.100000,0.000491,1269517425.000000,2.774203
gen_174x174_1,generated 174*174,1.700000,10,174,174,289,191.354738,191.348487,191.245318,191.560695,462916777,462901656,462652074,463415020,15289.892225,0.158219,0.137176,303531239.400000,2329001.100000,0.007673,310.300000,97.500000,0.314212,104441114.300000,50956.800000,0.000488,1284309594.300000,2.774386
gen_175x175_1,generated 175*175,1.700000,10,175,175,289,193.555377,193.556156,193.457220,193.667685,468240535,468242421,468003079,468512226,15289.486857,0.158223,0.137180,307048010.800000,2355367.100000,0.007671,350.300000,123.600000,0.352840,105649632.700000,51221.000000,0.000485,1299187442.700000,2.774615
gen_176x176_1,generated 176*176,1.700000,10,176,176,289,195.874135,195.872377,195.851736,195.918289,473849807,473845554,473795621,473956623,15297.320732,0.158142,0.137109,310585037.900000,2382614.400000,0.007671,350.400000,120.600000,0.344178,106865102.800000,51514.800000,0.000482,1314150970.800000,2.773349
gen_177x177_1,generated 177*177,1.700000,10,177,177,289,198.042166,198.049274,197.972025,198.133090,479094965,479112161,478925282,479314923,15292.379744,0.158194,0.137154,314142322.000000,2409647.400000,0.007671,300.200000,102.500000,0.341439,108087525.900000,51808.400000,0.000479,1329200179.900000,2.774398
gen_178x178_1,generated 178*178,1.700000,10,178,178,289,200.296352,200.290889,200.220461,200.461382,484548474,484535257,484364881,484947706,15293.159765,0.158186,0.137147,317719862.100000,2437641.800000,0.007672,304.300000,118.400000,0.389090,109316901.000000,52098.200000,0.000477,1344335069.000000,2.774408
gen_179x179_1,generated 179*179,1.700000,10,179,179,289,203.151394,202.598264,202.522591,207.428154,491456301,490118189,489935124,501802479,15338.357136,0.157720,0.136743,321317687.900000,2465547.900000,0.007673,415.200000,150.800000,0.363198,110553257.800000,52433.800000,0.000474,1359555667.800000,2.766382
gen_180x180_1,generated 180*180,1.700000,10,180,180,289,204.899416,204.882283,204.758493,205.171475,495685556,495644108,495344641,496343711,15298.936914,0.158126,0.137096,324935715.100000,2493139.300000,0.007673,498.100000,119.200000,0.239309,111796512.000000,52685.500000,0.000471,1374861892.000000,2.773657
gen_181x181_1,generated 181*181,1.700000,10,181,181,289,209.377007,209.327933,207.905939,211.567574,506517657,506398940,502958901,511817003,15460.994994,0.156469,0.135659,328574027.500000,2521598.400000,0.007674,378.000000,122.100000,0.323016,113046747.400000,53001.600000,0.000469,1390253825.400000,2.744729
gen_182x182_1,generated 182*182,1.700000,10,182,182,289,209.449055,209.445916,209.325315,209.699706,506688675,506681082,506389332,507295039,15296.723675,0.158148,0.137115,332232580.400000,2548046.400000,0.007669,363.600000,135.200000,0.371837,114303919.300000,53263.800000,0.000466,1405731423.300000,2.774349
gen_183x183_1,generated 183*183,1.700000,10,183,183,289,211.743436,211.739693,211.593648,211.898730,512240638,512231584,511878278,512616319,15295.787811,0.158158,0.137123,335911399.700000,2576432.100000,0.007670,411.100000,122.800000,0.298711,115568053.600000,53551.600000,0.000463,1421294711.600000,2.774662
gen_184x184_1,generated 184*184,1.700000,10,184,184,289,215.565365,215.530034,214.497036,216.975878,521486863,521401393,518902406,524899119,15403.085509,0.157057,0.136168,339610482.000000,2605593.700000,0.007672,405.300000,144.100000,0.355539,116839146.900000,53855.700000,0.000461,1436943686.900000,2.755474
gen_185x185_1,generated 185*185,1.700000,10,185,185,289,216.835821,216.430165,216.285310,218.726602,524561436,523580087,523229659,529135545,15326.849847,0.157838,0.136846,343329809.300000,2633649.800000,0.007671,382.700000,130.000000,0.339692,118117181.200000,54134.100000,0.000458,1452678331.200000,2.769320
gen_186x186_1,generated 186*186,1.700000,10,186,186,289,220.296024,220.310517,219.173656,222.818014,532932294,532967355,530217102,539033402,15404.448318,0.157043,0.136156,347069402.100000,2663007.900000,0.007673,569.300000,127.400000,0.223784,119402177.000000,54466.100000,0.000456,1468498665.000000,2.755507
