variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,289,137.376003,137.312432,136.897625,138.120386,332343015,332189225,331185714,334143845,633.893995,3.816445,3.308858,132275949.200000,4756899.700000,0.035962,15338802.000000,1593.300000,74333858.400000,59556.800000,0.000801,15386102.700000,3465.200000,0.000225,501963.100000,172310.900000,0.343274,5827.900000,4127.900000,0.708300,238.500000,0.000000,1378.000000,14703884.300000,235851.100000,0.016040,302458431.300000,0.910079
gen_16x16_1,generated 16*16,1,"6.7",10,16,16,289,0.094722,0.090778,0.084289,0.127009,229155,219614,203914,307265,895.136719,2.702639,2.343188,27914.100000,1273.200000,0.045611,23060.000000,156.700000,111363.200000,0.000000,0.000000,17255.400000,0.000000,0.000000,36.200000,45.000000,1.243094,184.400000,173.100000,0.938720,4.300000,0.000000,0.300000,6192.700000,24.800000,0.004005,453.600000,0.001979
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,0.296720,0.296599,0.290073,0.307330,717833,717542,701754,743502,701.008789,3.451069,2.992077,85490.300000,3951.800000,0.046225,68411.200000,83.400000,341663.600000,0.400000,0.000001,51268.800000,0.000000,0.000000,238.200000,234.900000,0.986146,239.300000,208.500000,0.871291,3.500000,0.000000,0.000000,15686.300000,41.000000,0.002614,283410.000000,0.394813
