variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,16,16,289,6.298540,6.250590,6.230069,6.518874,15238088,15122081,15072435,15771142,2976.189063,0.812887,0.704773,2755909.857143,17881.000000,0.006488,1902206.714286,120.857143,4980124.571429,0.142857,0.000000,1866034.142857,0.000000,0.000000,5.714286,3.714286,0.650000,0.142857,0.000000,0.000000,1.285714,0.000000,0.000000,321787.428571,1256.857143,0.003906,13784477.714286,0.904607
gen_32x32_1,generated 32*32,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,32,32,289,27.946762,27.937561,27.891595,28.032340,67612221,67589959,67478753,67819260,3301.377979,0.732822,0.635357,25293221.857143,594197.285714,0.023492,5686447.285714,312.285714,14023820.428571,32.714286,0.000002,5458985.857143,44.000000,0.000008,148.285714,3.571429,0.024085,27.000000,2.571429,0.095238,17.571429,0.000000,52.000000,2505368.428571,66577.714286,0.026574,78599835.714286,1.162509
gen_64x64_1,generated 64*64,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,64,64,289,111.674734,111.604234,111.419685,112.356867,270176485,270005926,269559442,271826783,3298.052795,0.733559,0.635996,101256252.857143,2375524.285714,0.023461,23938580.428571,618.142857,57348569.571429,168.428571,0.000003,22609460.285714,678.000000,0.000030,1223.142857,414.857143,0.339173,641.285714,316.428571,0.493428,71.285714,0.000000,303.000000,10128890.714286,135746.714286,0.013402,321264838.142857,1.189093
gen_128x128_1,generated 128*128,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,128,128,289,444.018054,443.912675,443.835647,444.517176,1074221054,1073966109,1073779755,1075428589,3278.262494,0.737988,0.639836,404809954.285714,9312676.428571,0.023005,95243852.714286,398.857143,239518457.428571,318.857143,0.000001,93550635.571429,4133.000000,0.000044,5229.142857,2334.142857,0.446372,0.857143,0.142857,0.166667,195.714286,0.000000,1344.000000,40863226.571429,273860.142857,0.006702,1296353973.000000,1.206785
gen_256x256_1,generated 256*256,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,256,256,289,1783.437634,1780.754080,1780.542730,1791.660848,4314710282,4308217901,4307706577,4334604885,3291.862703,0.734940,0.637193,1658595546.714286,37655321.142857,0.022703,376916586.857143,5056.571429,944942311.285714,2815.000000,0.000003,376854262.000000,11746.857143,0.000031,47224.000000,14572.000000,0.308572,1775.571429,549.142857,0.309277,425.428571,0.000000,5473.857143,166414851.428571,559613.714286,0.003363,5311481547.714286,1.231017
gen_512x512_1,generated 512*512,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,512,512,289,7183.336975,7182.531599,7180.029321,7188.262672,17378806161,17376857698,17370803880,17390723009,3314.744217,0.729867,0.632795,6648604078.285714,167377393.428571,0.025175,1512463575.285714,15053.714286,3804294348.857142,16490.571429,0.000004,1517099719.571429,32040.428571,0.000021,273159.714286,84328.285714,0.308714,72812.285714,42749.285714,0.587116,3965.142857,0.000000,16875.000000,668459762.571429,2235722.000000,0.003345,21364521043.142857,1.229343
gen_1024x1024_1,generated 1024*1024,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,1024,1024,289,28892.323662,28893.853210,28879.679416,28899.841180,69899729733,69903430197,69869139277,69917917004,3333.078849,0.725851,0.629313,26646876265.571426,678916751.428571,0.025478,6072163181.285714,36962.428571,15244302064.142857,58896.857143,0.000004,6068765871.142857,102424.857143,0.000017,7840677.142857,376496.428571,0.048018,94920.142857,60113.714286,0.633308,5168.857143,0.000000,29274.285714,2677596765.857143,8940927.000000,0.003339,85506129649.857132,1.223268
gen_2048x2048_1,generated 2048*2048,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,2048,2048,289,116039.038925,115948.706045,115842.009381,116414.650781,280733716364,280515173664,280257041992,281642435648,3346.606688,0.722913,0.626765,106742073531.285706,2872118898.285714,0.026907,24304602148.142857,117698.714286,61030001226.571426,484896.857143,0.000008,24299964522.285713,2304737.000000,0.000095,18273455.000000,1743101.285714,0.095390,257036.714286,18478.142857,0.071889,34465.428571,0.000000,362499.428571,10725895575.714285,35799225.428571,0.003338,342564488940.285706,1.220247
