variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,289,739.152382,738.586073,736.005219,745.295772,1788185314,1786815279,1780571579,1803047636,3410.692814,0.709310,0.614972,403024332.100000,17638105.100000,0.043764,78489809.000000,1322.000000,230689263.400000,145.700000,0.000001,78218003.600000,120.900000,0.000002,674374.000000,405805.400000,0.601751,12537.800000,7521.700000,0.599922,9.000000,0.000000,51.400000,72434569.400000,59457.900000,0.000821,1767609940.100000,0.988494
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,1.348633,1.349948,1.330493,1.391894,3262692,3265874,3218806,3367352,3186.222656,0.759287,0.658302,611643.000000,4353.000000,0.007117,148802.400000,82.400000,497087.700000,0.000000,0.000000,176366.700000,0.000000,0.000000,36.200000,9.400000,0.259669,76.700000,44.100000,0.574967,1.500000,0.000000,0.000000,149950.500000,3092.500000,0.020623,4145641.500000,1.270620
gen_64x64_1,generated 64*64,1,"6.7",10,64,64,289,5.475659,5.471240,5.441210,5.531426,13247056,13236365,13163714,13381972,3234.144531,0.748038,0.648549,2823349.100000,140918.200000,0.049912,914503.800000,86.200000,1018921.200000,0.100000,0.000000,503031.900000,0.100000,0.000000,83.600000,18.100000,0.216507,216.500000,141.800000,0.654965,3.400000,0.000000,0.000000,493222.300000,4651.200000,0.009430,12113877.600000,0.914458
gen_128x128_1,generated 128*128,1,"6.7",10,128,128,289,22.353303,22.364686,22.295683,22.396714,54078531,54106071,53939133,54183555,3300.691589,0.732957,0.635473,12224412.800000,559726.100000,0.045788,2573958.900000,150.800000,6695643.000000,19.000000,0.000003,2440817.000000,67.500000,0.000028,166.600000,72.800000,0.436975,622.100000,575.900000,0.925735,29.600000,0.000000,37.200000,2262155.500000,13044.200000,0.005766,51771550.900000,0.957340
gen_256x256_1,generated 256*256,1,"6.7",10,256,256,289,90.195199,90.143804,89.971717,90.712412,218206862,218082525,217666200,219458143,3329.572479,0.726602,0.629964,48782218.600000,2134744.600000,0.043761,10254953.100000,138.900000,28329736.500000,76.400000,0.000003,10061902.700000,2.900000,0.000000,8845.800000,589.000000,0.066585,5260.400000,1929.500000,0.366797,5.600000,0.000000,27.200000,9093173.000000,27835.800000,0.003061,223015056.500000,1.022035
gen_512x512_1,generated 512*512,1,"6.7",10,512,512,289,369.353299,369.593071,368.323122,370.824042,893567915,894147989,891075631,897126050,3408.691082,0.709738,0.615343,201255413.400000,8821981.600000,0.043835,39275855.500000,441.700000,115538835.000000,93.800000,0.000001,39417083.100000,37.600000,0.000001,210719.400000,11001.700000,0.052210,20981.300000,4637.400000,0.221025,5.700000,0.000000,59.800000,36543575.700000,58427.200000,0.001599,882641493.600000,0.987772
gen_1024x1024_1,generated 1024*1024,1,"6.7",10,1024,1024,289,1515.066284,1516.265076,1506.792486,1522.580046,3665361203,3668261410,3645344615,3683539054,3495.560840,0.692099,0.600050,806897438.600000,35298381.200000,0.043746,157172986.200000,1808.600000,462091616.200000,336.500000,0.000001,156906792.100000,267.300000,0.000002,1794532.500000,1480034.100000,0.824746,25363.800000,7596.600000,0.299506,47.100000,0.000000,128.600000,144413316.200000,114407.500000,0.000792,3542680164.300000,0.966530
gen_2048x2048_1,generated 2048*2048,1,"6.7",10,2048,2048,289,6156.110664,6147.284371,6115.546003,6251.603315,14893323230,14871970002,14795186167,15124346191,3550.844963,0.681324,0.590708,3240838049.900000,141532903.300000,0.043672,627921239.400000,3373.500000,1850569789.300000,1432.500000,0.000001,627542857.700000,106187.500000,0.000169,10333489.800000,9961641.200000,0.964015,2507.300000,2079.500000,0.829378,2388.900000,0.000000,12802.100000,580242764.200000,448484.000000,0.000773,14219633862.500000,0.954766
