variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,289,135.404659,135.249424,133.788982,137.164051,327576176,327200626,323667467,331832564,624.801971,3.872009,3.357031,73823626.500000,4533043.300000,0.061404,9689813.300000,3294.100000,42145103.100000,57656.500000,0.001368,9761088.900000,3674.400000,0.000376,497557.700000,154075.900000,0.309664,5107.200000,3805.000000,0.745027,305.600000,0.000000,1378.000000,14837603.500000,236933.700000,0.015968,287977433.000000,0.879116
gen_16x16_1,generated 16*16,1,"6.7",10,16,16,289,0.115250,0.115413,0.106852,0.133412,278819,279214,258502,322759,1089.136719,2.221255,1.925828,37621.300000,1257.700000,0.033431,41987.200000,124.800000,150192.800000,0.100000,0.000001,31450.800000,0.000000,0.000000,26.000000,17.100000,0.657692,89.000000,69.400000,0.779775,0.700000,0.000000,0.100000,6404.700000,18.000000,0.002810,133240.900000,0.477876
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,0.334698,0.334506,0.317792,0.372661,809717,809253,768819,901560,790.739258,3.059478,2.652568,93028.200000,4000.100000,0.042999,97575.200000,109.300000,371815.200000,3.000000,0.000008,73141.800000,0.000000,0.000000,235.200000,100.700000,0.428146,146.200000,118.600000,0.811218,1.100000,0.000000,0.000000,16147.100000,22.100000,0.001369,357927.200000,0.442040
gen_64x64_1,generated 64*64,1,"6.7",10,64,64,289,0.924019,0.913936,0.896666,1.015352,2235436,2211044,2169263,2456395,545.760742,4.432810,3.843246,985850.000000,29163.500000,0.029582,153480.600000,103.300000,614326.000000,12.000000,0.000020,244312.400000,1.200000,0.000005,540.800000,104.700000,0.193602,92.200000,98.800000,1.071584,8.000000,0.000000,0.000000,177332.000000,335.600000,0.001892,4219253.400000,1.887441
gen_128x128_1,generated 128*128,1,"6.7",10,128,128,289,3.358341,3.284074,3.173610,3.844712,8124691,7945019,7677779,9301347,495.891785,4.878599,4.229745,3517876.700000,137958.900000,0.039217,477821.900000,310.900000,2144102.700000,63.700000,0.000030,275596.600000,34.700000,0.000126,2912.700000,1087.600000,0.373399,372.500000,259.400000,0.696376,10.400000,0.000000,20.000000,451744.500000,9440.100000,0.020897,7854628.200000,0.966760
gen_256x256_1,generated 256*256,1,"6.7",10,256,256,289,10.752699,10.727243,10.566779,11.038666,26013612,25952026,25563821,26705442,396.936218,6.094842,5.284228,9667117.300000,487782.700000,0.050458,1707182.700000,430.700000,5215054.000000,320.900000,0.000062,1157444.600000,190.100000,0.000164,17431.600000,3115.200000,0.178710,1082.000000,1037.600000,0.958965,14.500000,0.000000,106.700000,1794701.100000,24626.800000,0.013722,33390722.300000,1.283587
gen_512x512_1,generated 512*512,1,"6.7",10,512,512,289,48.008175,48.233354,46.651550,50.036140,116144735,116689504,112862694,121050929,443.057003,5.460403,4.734170,37951008.300000,2251749.400000,0.059333,5463019.200000,1353.500000,20679467.100000,5905.400000,0.000286,4723554.600000,1313.400000,0.000278,110790.900000,39625.700000,0.357662,3986.200000,3692.200000,0.926246,135.400000,0.000000,506.100000,7444427.200000,110708.300000,0.014871,140024587.500000,1.205604
gen_1024x1024_1,generated 1024*1024,1,"6.7",10,1024,1024,289,274.185901,265.253302,255.786127,313.649893,663328861,641718522,618814899,758802790,632.599698,3.824325,3.315690,148629579.000000,9093069.400000,0.061179,19538940.400000,6086.400000,83387541.900000,45997.100000,0.000552,18640575.700000,3048.200000,0.000164,800403.500000,234541.500000,0.293029,42287.700000,37909.800000,0.896473,398.200000,0.000000,1027.600000,29750250.400000,449451.800000,0.015107,562439335.000000,0.847904
gen_2048x2048_1,generated 2048*2048,1,"6.7",10,2048,2048,289,958.496423,958.059783,945.854045,985.574501,2318856799,2317800453,2288271538,2384365845,552.858543,4.375920,3.793923,582072637.800000,35820078.900000,0.061539,76384130.300000,13496.600000,329814304.800000,213227.100000,0.000647,77810537.400000,29522.600000,0.000379,3235018.700000,1408976.900000,0.435539,56256.900000,54826.100000,0.974567,272.000000,0.000000,6131.700000,118391525.400000,1831485.900000,0.015470,2290089820.700000,0.987594
