variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,16,16,289,5.362917,5.353816,5.345324,5.415997,12974573,12952556,12932010,13102990,7240.275112,0.334147,0.289705,2200397.300000,1439.000000,0.000654,719172.100000,124.500000,2420389.700000,0.000000,0.000000,578979.700000,0.000000,0.000000,7.500000,3.200000,0.426667,0.300000,0.200000,0.666667,1.300000,0.000000,0.100000,957187.100000,3132.700000,0.003273,9561343.100000,0.736929
gen_32x32_1,generated 32*32,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,32,32,289,29.882073,29.800020,29.395134,30.975918,72294433,72095921,71116369,74940800,10085.718890,0.239876,0.207973,17877086.400000,170928.700000,0.009561,3007178.600000,297.900000,12036702.300000,0.100000,0.000000,3039560.400000,0.300000,0.000000,219.000000,42.600000,0.194521,38.400000,34.800000,0.906250,1.400000,0.000000,0.100000,6726025.600000,4721.200000,0.000702,54012489.400000,0.747118
gen_64x64_1,generated 64*64,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,64,64,289,143.018903,143.073988,142.654275,143.293196,346008417,346141686,345126265,346672020,12067.815883,0.200477,0.173814,93016109.100000,1287481.200000,0.013841,14192774.900000,878.400000,52476157.800000,54.800000,0.000001,13618623.600000,150.600000,0.000011,1110.500000,795.200000,0.716074,116.300000,99.700000,0.857266,21.200000,0.000000,82.000000,32085137.000000,12902.100000,0.000402,264267541.600000,0.763760
gen_128x128_1,generated 128*128,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,128,128,289,636.580161,636.808039,632.838286,638.907647,1540104321,1540655635,1531051450,1545735303,13428.643982,0.180163,0.156201,407383726.400000,3681953.900000,0.009038,61200523.800000,2305.000000,231869938.600000,225.500000,0.000001,61041177.400000,499.200000,0.000008,36879.100000,1892.400000,0.051314,10442.500000,252.700000,0.024199,79.500000,0.000000,460.000000,138573441.200000,42111.800000,0.000304,1170718387.600000,0.760155
gen_256x256_1,generated 256*256,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,256,256,289,2653.131736,2653.169343,2652.330654,2654.002206,6418800245,6418891229,6416862163,6420906200,13991.874139,0.172910,0.149913,1699222484.100000,15988246.900000,0.009409,257694568.000000,5518.400000,970481732.500000,2260.000000,0.000002,257363673.900000,3482.500000,0.000014,82466.200000,28519.000000,0.345827,9239.800000,2524.300000,0.273199,284.500000,0.000000,1936.000000,570166360.000000,73437.600000,0.000129,4847648202.100000,0.755227
gen_512x512_1,generated 512*512,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,512,512,289,10822.827502,10822.982651,10820.903952,10824.188736,26184037203,26184412560,26179383494,26187330484,14269.167874,0.169550,0.147000,6945964902.400001,70557353.600000,0.010158,1054626599.100000,14197.300000,3971264885.100000,32236.400000,0.000008,1055025031.600000,22148.500000,0.000021,288896.600000,128199.100000,0.443754,83822.800000,29833.500000,0.355912,497.200000,0.000000,5796.000000,2317446883.700000,133913.000000,0.000058,19811781046.799999,0.756636
gen_1024x1024_1,generated 1024*1024,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,1024,1024,289,44022.648369,44033.928411,43989.761385,44037.391274,106505038251,106532328326,106425473992,106540706113,14510.159935,0.166733,0.144558,28076215768.900002,299892543.500000,0.010681,4271375548.000000,49107.500000,16061114222.300001,47484.700000,0.000003,4275012098.700000,43270.600000,0.000010,4356912.400000,462857.700000,0.106235,55107.200000,45832.800000,0.831703,2751.800000,0.000000,9636.500000,9341996558.300001,253122.800000,0.000027,80102329722.699997,0.752099
gen_2048x2048_1,generated 2048*2048,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",10,2048,2048,289,196327.436541,187853.628877,180803.628393,231385.780392,474982237227,454481240562,437424913329,559800186717,16177.798585,0.149547,0.129657,112953708321.300003,4250626233.200000,0.037632,17203531394.400002,537709.400000,64510164647.600006,1439999.000000,0.000022,17194422701.200001,773795.600000,0.000045,8176554.200000,4923460.200000,0.602144,772549.600000,349563.400000,0.452480,148761.900000,59331.500000,461025.100000,37528757787.400002,673850.200000,0.000018,322048187996.000000,0.678022
