variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_512x5632_bench1,generated 512*5632,1,"6.7",2,512,5632,289,3788.045422,3790.402570,3785.688274,3790.402570,9164413690,9170116336,9158711045,9170116336,3178.133077,0.761233,0.659989,3294430706.000000,86008521.000000,0.026107,623193838.500000,2514.500000,1878590770.000000,117.500000,0.000000,626853801.500000,7556.500000,0.000012,27690.500000,13870.500000,0.500912,17314.500000,17015.500000,0.982731,223.500000,0.000000,1611.500000,369215925.500000,615325.000000,0.001667,11245063557.500000,1.227036
gen_512x6144_bench1,generated 512*6144,1,"6.7",2,512,6144,289,4132.870000,4138.525140,4127.214860,4138.525140,9998616368,10012297800,9984934937,10012297800,3178.474543,0.761149,0.659916,3580352553.000000,93610131.000000,0.026146,683144583.000000,2418.500000,2055294064.500000,107.500000,0.000000,682935409.500000,288.000000,0.000000,28585.500000,14352.000000,0.502073,17965.500000,17989.000000,1.001308,89.000000,0.000000,1939.500000,406055574.000000,667440.500000,0.001644,12227686846.000000,1.222938
gen_512x6656_bench1,generated 512*6656,1,"6.7",2,512,6656,289,4472.259446,4475.031047,4469.487845,4475.031047,10819678709,10826384007,10812973412,10826384007,3174.907599,0.762002,0.660656,3876789386.000000,101080901.000000,0.026073,739831442.500000,2280.000000,2234973254.500000,118.000000,0.000000,740476844.000000,221.500000,0.000000,31870.000000,15070.000000,0.472858,27711.000000,19643.000000,0.708852,57.000000,0.000000,2039.000000,444638975.000000,723562.500000,0.001627,13284323635.500000,1.227793
gen_512x7168_bench1,generated 512*7168,1,"6.7",2,512,7168,289,4820.782571,4823.070837,4818.494304,4823.070837,11662954793,11668490813,11657418773,11668490813,3177.902983,0.761291,0.660039,4189305280.500000,109392569.000000,0.026112,795692043.000000,2847.000000,2391749175.500000,94.500000,0.000000,796824563.000000,11645.000000,0.000015,32248.500000,16042.500000,0.497465,19992.500000,19976.500000,0.999200,58.500000,0.000000,1882.000000,475867301.000000,784142.500000,0.001648,14306890021.000000,1.226695
gen_512x7680_bench1,generated 512*7680,1,"6.7",2,512,7680,289,5165.406091,5174.260461,5156.551720,5174.260461,12496673938,12518095330,12475252547,12518095330,3178.068527,0.761249,0.660003,4477607088.000000,116831887.500000,0.026092,853620626.500000,2880.500000,2572120358.500000,113.500000,0.000000,853284442.000000,7.000000,0.000000,34732.000000,16991.000000,0.489203,28589.500000,21793.000000,0.762273,269.500000,0.000000,1470.500000,505876627.000000,835956.000000,0.001652,15313860804.500000,1.225435
gen_512x8192_bench1,generated 512*8192,1,"6.7",2,512,8192,289,5502.671586,5503.582236,5501.760936,5503.582236,13312569886,13314773015,13310366758,13314773015,3173.963996,0.762230,0.660854,4795489613.500000,124991535.500000,0.026064,906376583.500000,3167.500000,2740513684.500000,105.500000,0.000000,911709379.500000,248.000000,0.000000,36187.000000,18254.500000,0.504449,45988.500000,45973.000000,0.999663,17.000000,0.000000,1824.500000,557349306.500000,892869.000000,0.001602,16386169162.500000,1.230879
gen_512x8704_bench1,generated 512*8704,1,"6.7",2,512,8704,289,5849.544672,5849.746290,5849.343053,5849.746290,14151827910,14152315686,14151340134,14152315686,3175.584661,0.761845,0.660520,5085426085.500000,132925079.000000,0.026138,966301859.500000,3108.000000,2905838922.000000,127.000000,0.000000,966712204.500000,20741.500000,0.000021,40108.500000,19278.500000,0.480659,26445.500000,26457.000000,1.000435,126.500000,0.000000,1945.000000,579436037.500000,951324.500000,0.001642,17361603834.500000,1.226810
gen_512x9216_bench1,generated 512*9216,1,"6.7",2,512,9216,289,6222.234220,6226.525018,6217.943423,6226.525018,15053446980,15063827704,15043066257,15063827704,3190.241280,0.758344,0.657484,5392452177.500000,140596715.000000,0.026073,1021577354.500000,4165.000000,3077971354.500000,100.500000,0.000000,1027555424.000000,289.000000,0.000000,41522.500000,19904.000000,0.479355,19975.500000,26298.000000,1.316513,300.500000,0.000000,1767.000000,622999943.500000,1003745.500000,0.001611,18419602684.000000,1.223614
gen_512x9728_bench1,generated 512*9728,1,"6.7",2,512,9728,289,6542.674130,6546.618094,6538.730167,6546.618094,15828632744,15838174339,15819091149,15838174339,3177.970634,0.761269,0.660020,5684312770.000000,148624959.000000,0.026147,1080350428.000000,3590.000000,3244941721.500000,117.500000,0.000000,1080560622.000000,17195.500000,0.000016,44928.500000,20852.500000,0.464126,19415.500000,28098.000000,1.447194,65.500000,0.000000,1611.000000,643938612.000000,1062904.500000,0.001651,19374340439.500000,1.224006
gen_512x10240_bench1,generated 512*10240,1,"6.7",2,512,10240,289,6905.662744,6906.675101,6904.650388,6906.675101,16706861950,16709311143,16704412757,16709311143,3186.581030,0.759215,0.658239,5997765962.500000,156217875.500000,0.026046,1131658573.000000,4240.000000,3421280127.000000,107.500000,0.000000,1140380548.000000,3670.500000,0.000003,44541.500000,21354.000000,0.479418,386.500000,10393.500000,26.891332,335.500000,0.000000,1709.500000,690742732.000000,1119120.500000,0.001620,20510073926.500000,1.227644
gen_512x10752_bench1,generated 512*10752,1,"6.7",2,512,10752,289,7236.815037,7244.644422,7228.985652,7244.644422,17507964932,17526906498,17489023367,17526906498,3180.361236,0.760697,0.659524,6292935829.500000,164400907.500000,0.026125,1193606599.000000,4182.500000,3581230589.500000,93.000000,0.000000,1194663072.500000,1355.500000,0.000001,46243.000000,22015.000000,0.476072,5030.500000,27949.500000,5.556008,78.000000,0.000000,1042.500000,724856307.000000,1174666.500000,0.001621,21453952049.500000,1.225382
gen_512x11264_bench1,generated 512*11264,1,"6.7",2,512,11264,289,7572.612037,7577.954578,7567.269497,7577.954578,18320338904,18333264055,18307413753,18333264055,3176.661215,0.761582,0.660292,6578458545.000000,171973650.000000,0.026142,1251365429.500000,3955.000000,3756010820.000000,110.000000,0.000000,1253198660.000000,21910.000000,0.000017,50623.500000,24761.000000,0.489121,1369.000000,1201.000000,0.877283,74.500000,0.000000,1907.500000,747824678.000000,1232537.500000,0.001648,22440728439.500000,1.224908
