variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,16,16,289,5.632601,5.629372,5.597059,5.695163,13626915,13619103,13540928,13778269,7604.305246,0.318148,0.275834,856382.714286,23818.000000,0.027812,1296897.000000,87.571429,3426753.142857,0.000000,0.000000,995724.000000,0.000000,0.000000,47.571429,30.714286,0.645646,0.000000,0.000000,0.000000,0.428571,0.000000,0.000000,394078.571429,578.428571,0.001468,4191441.428571,0.307585
gen_32x32_1,generated 32*32,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,32,32,289,32.597297,32.496888,32.446348,32.867830,78862332,78619413,78497142,79516830,11001.999442,0.219896,0.190649,19399633.428571,980609.857143,0.050548,5498292.000000,137.571429,12806189.000000,0.000000,0.000000,4308324.857143,0.000000,0.000000,241.000000,3.571429,0.014819,54.571429,11.142857,0.204188,1.428571,0.000000,0.000000,7135108.000000,4340.428571,0.000608,59235670.285714,0.751128
gen_64x64_1,generated 64*64,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,64,64,289,167.056732,167.069172,166.945265,167.202574,404159817,404189913,403890147,404512654,14095.975760,0.171630,0.148803,101309910.000000,7887527.857143,0.077855,23887020.285714,406.428571,58447009.428571,0.142857,0.000000,23954836.142857,0.857143,0.000000,2889.857143,570.285714,0.197340,393.000000,341.000000,0.867684,4.428571,0.000000,0.000000,37606172.857143,18836.857143,0.000501,318130196.428571,0.787140
gen_128x128_1,generated 128*128,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,128,128,289,821.302401,821.298740,821.158001,821.432313,1986983849,1986974993,1986634503,1987298147,17325.124241,0.139642,0.121069,449907425.571429,55966850.571429,0.124396,105445125.000000,1495.571429,256710681.714286,1062.142857,0.000004,104833882.428571,120.571429,0.000001,15936.571429,6288.857143,0.394618,1346.428571,1137.857143,0.845093,39.428571,0.000000,52.000000,161756229.142857,57227.000000,0.000354,1397384394.428571,0.703269
gen_256x256_1,generated 256*256,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,256,256,289,3493.075998,3493.690612,3489.552902,3496.194112,8450815014,8452301953,8442291572,8458358684,18421.314815,0.131332,0.113865,1883970376.714286,203117837.000000,0.107814,442715958.714286,5538.714286,1077121021.142857,4150.142857,0.000004,442337473.428571,836.000000,0.000002,1528881.000000,100887.714286,0.065988,2120.000000,1318.142857,0.621765,80.285714,0.000000,308.571429,673025346.714286,205236.285714,0.000305,5871764674.285714,0.694816
gen_512x512_1,generated 512*512,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,512,512,289,14383.110954,14381.841569,14378.475429,14392.817573,34797214978,34794143941,34786000203,34820698307,18962.977261,0.127581,0.110613,7723272857.714285,831998414.000000,0.107726,1812851943.857143,15835.714286,4412257908.428571,12184.428571,0.000003,1811340186.714286,2583.285714,0.000001,6177483.142857,484410.857143,0.078416,10279.428571,6776.714286,0.659250,464.714286,0.000000,1316.571429,2742128046.571428,751055.857143,0.000274,24018104781.857143,0.690231
gen_1024x1024_1,generated 1024*1024,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,1024,1024,289,58947.965619,58948.803667,58934.641722,58963.091031,142613287693,142615315190,142581053083,142649880725,19429.518522,0.124517,0.107956,31259695816.142857,3871222343.428571,0.123841,7337970468.142857,85225.285714,17866021052.857143,174404.714286,0.000010,7335598379.571428,8028.714286,0.000001,115322035.428571,1588529.857143,0.013775,68076.142857,45380.714286,0.666617,1502.428571,0.000000,3305.142857,11066447281.428572,2872858.285714,0.000260,97145081711.285706,0.681178
gen_2048x2048_1,generated 2048*2048,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,2048,2048,289,242254.559176,242265.380393,242227.721743,242274.172957,586087493801,586113673618,586022565885,586134945506,19962.021072,0.121195,0.105076,125726721879.428558,14339605148.142857,0.114054,29544098435.000000,274233.428571,71854767258.000000,2140744.571429,0.000030,29539636749.142857,154420.285714,0.000005,1290443946.571429,11928125.285714,0.009243,41449.142857,38951.857143,0.939751,2415.571429,0.000000,21479.857143,44458475561.285713,11234560.000000,0.000253,390843604680.714294,0.666869
