variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,16,16,289,27.142080,27.139329,27.089912,27.191596,65665675,65659019,65539463,65785470,12825.327148,0.188637,0.163548,17396894.428571,138423.714286,0.007957,2648114.428571,221.000000,10110564.285714,0.000000,0.000000,2646672.571429,0.000000,0.000000,2.857143,0.142857,0.050000,0.142857,0.142857,1.000000,1.428571,0.000000,0.000000,6067020.714286,2813.000000,0.000464,50374924.857143,0.767142
gen_32x32_1,generated 32*32,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,32,32,289,115.471105,115.434700,115.385060,115.727563,279364341,279276263,279156168,279984800,13640.836963,0.177360,0.153771,70603823.000000,651570.714286,0.009229,11544396.428571,524.142857,45133094.571429,11.714286,0.000000,11284192.857143,49.714286,0.000004,32.714286,22.000000,0.672489,10.142857,2.714286,0.267606,18.142857,0.000000,52.000000,23761422.142857,4509.571429,0.000190,200848692.285714,0.718949
gen_64x64_1,generated 64*64,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,64,64,289,480.445877,480.563752,479.952508,480.991930,1162363835,1162649016,1161170207,1163684926,14189.011658,0.170508,0.147831,305588890.857143,3235386.000000,0.010587,46612388.428571,2186.285714,172268024.571429,73.142857,0.000000,45764051.142857,589.000000,0.000013,49325.428571,830.571429,0.016839,2341.142857,122.857143,0.052477,29.142857,0.000000,303.000000,102099944.857143,9025.142857,0.000088,866845467.000000,0.745761
gen_128x128_1,generated 128*128,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,128,128,289,1949.096178,1948.663423,1948.437258,1950.233062,4715555893,4714508906,4713961733,4718306421,14390.734537,0.168119,0.145759,1234322257.857143,10671960.428571,0.008646,188297099.857143,5567.000000,704992836.428571,525.000000,0.000001,187586760.571429,2026.142857,0.000011,170882.428571,21311.571429,0.124715,14294.857143,1460.714286,0.102185,164.714286,0.000000,1344.000000,412500918.000000,17190.428571,0.000042,3526085486.714285,0.747756
gen_256x256_1,generated 256*256,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,256,256,289,7851.619189,7850.873970,7850.014658,7855.471536,18995789658,18993986715,18991907741,19005109822,14492.637373,0.166936,0.144734,4972157339.714286,44027673.142857,0.008855,757428560.714286,12955.000000,2843558426.000000,112317.571429,0.000039,757504574.857143,40578.857143,0.000054,780909.142857,255143.428571,0.326726,84719.428571,33539.857143,0.395893,548.428571,0.000000,5473.000000,1657966341.285714,52666.285714,0.000032,14204902918.142857,0.747792
gen_512x512_1,generated 512*512,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,512,512,289,31386.799669,31371.659333,31369.057873,31450.071577,75935679956,75899050172,75892756327,76088756900,14483.581535,0.167041,0.144824,19962142058.142857,202560291.714286,0.010147,3041694333.857143,35745.428571,11409158245.428572,277718.571429,0.000024,3041721297.285714,145442.142857,0.000048,4206742.142857,814334.142857,0.193578,472574.285714,180317.000000,0.381563,3193.428571,0.000000,16875.000000,6649145554.714285,91801.285714,0.000014,57007161315.142853,0.750730
gen_1024x1024_1,generated 1024*1024,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,1024,1024,289,126294.039753,126755.079957,125047.758408,126820.040907,305545231493,306660633584,302530082697,306817794670,14569.531989,0.166053,0.143968,79994483446.285706,1088144701.142857,0.013603,12191660675.857141,120848.285714,45712366327.428566,425675.571429,0.000009,12190565403.000000,327924.000000,0.000027,25513566.857143,2091648.714286,0.081982,1517300.571429,373268.571429,0.246008,8151.000000,0.000000,29268.000000,26630476121.285713,186109.857143,0.000007,228428776467.428558,0.747610
gen_2048x2048_1,generated 2048*2048,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,2048,2048,289,514530.095673,514485.762773,514338.700217,514708.669059,1244798189709,1244690935510,1244335148347,1245230210750,14839.150783,0.163034,0.141351,320226154047.571411,30592576747.000000,0.095534,48830294164.285713,367842.571429,182990132589.428558,6525730.142857,0.000036,48817420193.142853,6797853.857143,0.000139,39477078.428571,19726210.714286,0.499688,9339770.714286,3926470.285714,0.420403,34437.142857,0.000000,362356.142857,106586570372.428558,654288.571429,0.000006,914609749299.142822,0.734745
