variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,16,16,289,1.155215,1.148433,1.143862,1.183964,2794776,2778368,2767311,2864328,1559.584821,1.551227,1.344914,1022260.000000,4187.285714,0.004096,562834.142857,57.857143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.571429,9.142857,0.423841,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,78.857143,7.714286,0.097826,408.857143,0.000146
gen_32x32_1,generated 32*32,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,32,32,289,6.837824,6.829415,6.823042,6.868544,16542583,16522238,16506821,16616903,2307.838030,1.048287,0.908865,3649345.000000,96100.571429,0.026334,1813986.000000,125.000000,4679849.714286,0.000000,0.000000,1819543.571429,0.000000,0.000000,50.428571,8.285714,0.164306,16.000000,0.285714,0.017857,1.857143,0.000000,0.142857,473083.857143,16803.142857,0.035518,20673742.571429,1.249729
gen_64x64_1,generated 64*64,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,64,64,289,32.806106,32.779239,32.717453,32.904373,79367730,79302732,79153251,79605467,2768.126744,0.873984,0.757744,25657388.571429,819555.571429,0.031942,8093977.000000,65.857143,18955773.000000,68.571429,0.000004,6501482.000000,235.285714,0.000036,278.857143,190.285714,0.682377,0.142857,80.000000,560.000000,3.285714,0.000000,82.000000,2540548.000000,37848.571429,0.014898,81122249.285714,1.022106
gen_128x128_1,generated 128*128,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,128,128,289,142.876408,142.791239,142.610677,143.227264,345661115,345455068,345018232,346509944,3013.925738,0.802708,0.695948,128358282.428571,3611109.285714,0.028133,30694938.142857,811.714286,77374437.000000,179.571429,0.000002,30507598.428571,724.857143,0.000024,2793.285714,515.857143,0.184678,637.857143,159.571429,0.250168,39.000000,0.000000,460.000000,12961530.000000,91351.714286,0.007048,416001581.571429,1.203495
gen_256x256_1,generated 256*256,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,256,256,289,609.965253,609.725962,609.064106,610.767037,1475685910,1475106994,1473505769,1477625662,3216.740003,0.752095,0.652067,554821481.571429,17862033.142857,0.032194,126185863.571429,1997.142857,321775384.142857,1339.571429,0.000004,135220683.714286,9452.285714,0.000070,497425.571429,9962.714286,0.020029,1027.285714,13.142857,0.012794,183.142857,0.000000,1936.000000,55748898.571429,382842.714286,0.006867,1777002906.571429,1.204188
gen_512x512_1,generated 512*512,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,512,512,289,2546.380248,2548.046744,2541.401417,2550.202730,6160438746,6164470486,6148393498,6169686449,3357.172691,0.720634,0.624790,2278095706.142857,76768039.857143,0.033698,519579641.000000,5002.000000,1308356584.142857,305519.285714,0.000234,518863766.857143,19075.857143,0.000037,2946649.714286,87856.571429,0.029816,21926.714286,588.428571,0.026836,625.857143,0.000000,7841.428571,229332597.285714,1547055.428571,0.006746,7316838018.571428,1.187714
gen_1024x1024_1,generated 1024*1024,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,1024,1024,289,10428.147496,10429.969281,10421.292305,10436.645554,25228824609,25233232056,25212239841,25249383968,3437.154580,0.703867,0.610253,9248989883.714285,311268306.000000,0.033654,2102005996.857143,20947.000000,5286890596.285714,1410817.142857,0.000267,2100262287.857143,130219.857143,0.000062,15906991.857143,733083.428571,0.046086,313738.857143,69489.000000,0.221487,2308.428571,0.000000,28393.142857,930442857.285714,6237883.142857,0.006704,29678686198.714283,1.176380
gen_2048x2048_1,generated 2048*2048,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,2048,2048,289,42924.752160,42895.976765,42847.566845,43041.920787,103848072675,103778456215,103661337847,104131539335,3537.044276,0.683991,0.593020,37232615699.142853,1260273854.857143,0.033849,8460174576.571428,57638.857143,21281041537.000000,6797535.285714,0.000319,8457696160.857142,1832246.571429,0.000217,64452418.142857,6594567.857143,0.102317,1252630.857143,73141.142857,0.058390,5974.857143,0.000000,103395.571429,3744714589.000000,25028775.142857,0.006684,119411194062.000000,1.149864
