variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,16,16,289,6.147624,6.111740,6.103283,6.289545,14872545,14785734,14765274,15215886,2904.793945,0.832842,0.722074,2409768.000000,56953.428571,0.023634,1915092.857143,170.000000,5046795.000000,0.000000,0.000000,1917311.000000,0.000000,0.000000,1.428571,0.571429,0.400000,0.857143,0.000000,0.000000,0.714286,0.000000,0.000000,380438.000000,1658.571429,0.004360,16387893.142857,1.101889
gen_32x32_1,generated 32*32,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,32,32,289,27.515480,27.515281,27.492119,27.542108,66566735,66566255,66510221,66631155,3250.328857,0.744308,0.645315,25173875.142857,573439.285714,0.022779,5566073.428571,277.428571,14164147.714286,6.285714,0.000000,5527292.142857,43.714286,0.000008,25.714286,2.285714,0.088889,16.714286,8.571429,0.512821,15.285714,0.000000,52.000000,2520186.857143,69157.285714,0.027441,79331934.142857,1.191765
gen_64x64_1,generated 64*64,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,64,64,289,111.076529,111.065290,110.966012,111.196558,268720481,268693290,268453114,269010858,3280.279309,0.737510,0.639421,101561651.857143,2342887.857143,0.023069,23510062.714286,602.142857,57469616.285714,171.428571,0.000003,22741029.285714,630.571429,0.000028,698.428571,552.714286,0.791368,513.571429,227.571429,0.443115,168.142857,0.000000,303.000000,10147463.285714,140003.571429,0.013797,322390526.428571,1.199724
gen_128x128_1,generated 128*128,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,128,128,289,452.577355,452.548342,452.071837,453.148687,1094896800,1094826612,1093673828,1096278995,3341.359863,0.724031,0.627735,413453802.285714,14284570.285714,0.034549,93655755.142857,2931.285714,237086726.857143,945.428571,0.000004,93390876.000000,53.571429,0.000001,17850.000000,3774.142857,0.211437,1240.857143,729.000000,0.587497,5.142857,0.000000,1344.000000,41531813.857143,569358.000000,0.013709,1324275993.714286,1.209498
gen_256x256_1,generated 256*256,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,256,256,289,1844.018133,1843.904627,1843.228057,1845.399540,4461136366,4460861767,4459224977,4464478333,3403.576939,0.710796,0.616260,1674400184.000000,60655431.428571,0.036225,376346545.428571,5446.285714,951967742.571429,7854.428571,0.000008,375111162.571429,17980.428571,0.000048,250807.428571,24365.000000,0.097146,2969.571429,553.000000,0.186222,716.571429,0.000000,5473.000000,168643398.714286,2293967.714286,0.013602,5337397288.142857,1.196421
gen_512x512_1,generated 512*512,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,512,512,289,7442.239549,7442.288525,7428.739603,7451.544664,18004595609,18004714092,17971935940,18027106954,3434.104082,0.704476,0.610781,6704617821.142857,239719618.285714,0.035754,1511888722.000000,15321.428571,3834323018.571428,216927.857143,0.000057,1516115787.714286,31652.000000,0.000021,8099617.428571,125269.857143,0.015466,150424.714286,35885.857143,0.238564,2487.285714,0.000000,16877.714286,676067617.285714,9166560.142857,0.013559,21492677095.142857,1.193733
gen_1024x1024_1,generated 1024*1024,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,1024,1024,289,29682.572141,29684.417421,29675.822735,29690.697002,71809523351,71813987544,71793194861,71829179411,3424.144905,0.706526,0.612558,26874497322.571426,921455415.571429,0.034287,6070065155.000000,36123.285714,15361451800.428570,280805.857143,0.000018,6069319740.142857,98729.857143,0.000016,46972235.857143,520700.142857,0.011085,292188.285714,82782.428571,0.283319,3484.000000,0.000000,29270.000000,2709930520.857143,36653247.857143,0.013526,86089275640.857132,1.198856
gen_2048x2048_1,generated 2048*2048,20,"-2.137;-2.037;-1.987;-1.75;-1.34;-0.56;-0.34;-0.31;-0.17;-0.004;0.004;0.17;0.31;0.34;0.56;1.34;1.75;1.987;2.037;2.137",7,2048,2048,289,122324.814202,122303.817120,122195.263108,122485.306921,295935497346,295884699951,295622079600,296323770918,3527.826039,0.685765,0.594558,107611346494.428558,4386200657.714286,0.040760,24307097890.000000,129593.428571,61514441516.142853,17265950.571429,0.000281,24300390975.714283,7258388.142857,0.000299,286577382.428571,3946498.285714,0.013771,15754167.142857,98011.714286,0.006221,60534.142857,0.000000,358426.714286,10851277776.857141,146667959.285714,0.013516,344640758157.000000,1.164581
