variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_37x37_1,generated 37*37,6.700000,5,37,37,289,1.955778,1.952885,1.944252,1.973533,4731489,4724490,4703607,4774443,3456.164354,0.699977,0.606880,3771079.400000,73087.600000,0.019381,237.200000,82.800000,0.349073,404073.400000,10148.600000,0.025116,16928995.400000,3.577942
gen_40x40_1,generated 40*40,6.700000,5,40,40,289,2.281903,2.280250,2.278064,2.290790,5520459,5516461,5511173,5541959,3450.286875,0.701169,0.607914,4424826.800000,81535.600000,0.018427,317.400000,1.000000,0.003151,472404.800000,11022.400000,0.023333,19868589.800000,3.599083
gen_43x43_1,generated 43*43,6.700000,5,43,43,289,2.785251,2.629892,2.619381,3.163075,6738173,6362323,6336894,7652218,3644.225527,0.663854,0.575561,5130772.400000,90659.400000,0.017670,347.400000,8.200000,0.023604,546060.400000,11883.600000,0.021762,23043350.400000,3.419822
gen_46x46_1,generated 46*46,6.700000,5,46,46,289,3.157495,3.020109,3.012157,3.494355,7638723,7306354,7287115,8453666,3609.982514,0.670151,0.581021,5888980.600000,94029.600000,0.015967,456.400000,12.000000,0.026293,625065.600000,12753.400000,0.020403,26453450.600000,3.463072
gen_49x49_1,generated 49*49,6.700000,5,49,49,289,3.476862,3.459440,3.440191,3.520528,8411336,8369189,8322621,8516974,3503.263640,0.690565,0.598720,6699451.400000,96859.600000,0.014458,476.200000,3.400000,0.007140,709420.400000,13620.800000,0.019200,30098890.400000,3.578372
gen_52x52_1,generated 52*52,6.700000,5,52,52,289,3.857152,3.844220,3.832116,3.909667,9331370,9300086,9270802,9458416,3450.950444,0.701035,0.607798,7562166.800000,115723.200000,0.015303,457.000000,85.200000,0.186433,799116.800000,14505.200000,0.018152,33979617.800000,3.641439
gen_55x55_1,generated 55*55,6.700000,5,55,55,289,4.310182,4.303609,4.297757,4.328635,10427350,10411449,10397290,10471992,3447.057851,0.701826,0.608484,8477137.000000,120187.000000,0.014178,594.000000,30.800000,0.051852,894160.000000,15364.200000,0.017183,38095660.000000,3.653436
gen_58x58_1,generated 58*58,6.700000,5,58,58,289,4.801570,4.788486,4.763360,4.869137,11616916,11585261,11524472,11780388,3453.304400,0.700604,0.607424,9444361.600000,131877.000000,0.013964,701.800000,20.600000,0.029353,994549.600000,16233.600000,0.016323,42447016.600000,3.653897
gen_61x61_1,generated 61*61,6.700000,5,61,61,289,5.267660,5.270740,5.251371,5.289684,12743701,12751153,12704296,12796984,3424.805429,0.706386,0.612436,10463830.400000,148239.600000,0.014167,626.800000,13.800000,0.022017,1100281.400000,17103.000000,0.015544,47033665.400000,3.690738
gen_64x64_1,generated 64*64,6.700000,5,64,64,289,5.813819,5.804141,5.769966,5.874806,14065003,14041590,13958912,14212545,3433.838623,0.704528,0.610826,11535572.000000,160607.200000,0.013923,754.200000,55.800000,0.073986,1211368.000000,17975.000000,0.014839,51855681.000000,3.686859
gen_67x67_1,generated 67*67,6.700000,5,67,67,289,6.311540,6.317739,6.272772,6.329516,15269124,15284123,15175337,15312613,3401.453330,0.711237,0.616642,12659548.400000,177766.000000,0.014042,697.600000,142.200000,0.203842,1327790.400000,18851.200000,0.014197,56912952.400000,3.727323
gen_70x70_1,generated 70*70,6.700000,5,70,70,289,6.896417,6.904609,6.875697,6.918769,16684102,16703921,16633976,16738179,3404.918776,0.710514,0.616016,13835788.600000,193826.400000,0.014009,882.200000,95.800000,0.108592,1449563.600000,19712.400000,0.013599,62205564.600000,3.728433
gen_73x73_1,generated 73*73,6.700000,5,73,73,289,7.476236,7.472097,7.449640,7.511398,18086779,18076765,18022438,18171844,3394.028711,0.712792,0.617991,15064291.800000,212159.000000,0.014084,675.400000,128.400000,0.190110,1576686.800000,20584.800000,0.013056,67733516.800000,3.744919
gen_76x76_1,generated 76*76,6.700000,5,76,76,289,8.133159,8.132954,8.078769,8.200518,19676068,19675573,19544486,19839027,3406.521468,0.710179,0.615725,16345040.400000,228288.200000,0.013967,756.400000,167.600000,0.221576,1709153.400000,21453.400000,0.012552,73496762.400000,3.735338
gen_79x79_1,generated 79*79,6.700000,5,79,79,289,8.745861,8.741149,8.709266,8.779390,21159551,21148153,21071015,21240672,3390.410351,0.713595,0.618687,17678042.200000,246344.000000,0.013935,737.600000,219.800000,0.297993,1846964.200000,22323.600000,0.012087,79495316.200000,3.756947
gen_82x82_1,generated 82*82,6.700000,5,82,82,289,9.440953,9.430923,9.400802,9.500080,22839898,22815635,22742764,22982942,3396.772457,0.712216,0.617491,19063298.200000,263671.200000,0.013831,837.600000,336.800000,0.402101,1990121.200000,23203.000000,0.011659,85729184.200000,3.753484
gen_85x85_1,generated 85*85,6.700000,5,85,85,289,10.161161,10.156435,10.127855,10.186162,24582318,24570886,24501745,24642803,3402.396955,0.711041,0.616472,20500808.600000,278817.200000,0.013600,868.400000,353.400000,0.406955,2138624.600000,24061.000000,0.011251,92198366.600000,3.750597
gen_88x88_1,generated 88*88,6.700000,5,88,88,289,10.838966,10.850385,10.761697,10.873454,26222075,26249702,26035142,26305510,3386.115057,0.714459,0.619436,21990573.000000,296996.800000,0.013506,924.800000,385.400000,0.416739,2292474.000000,25019.800000,0.010914,98902863.000000,3.771741
gen_91x91_1,generated 91*91,6.700000,5,91,91,289,11.631082,11.629087,11.562551,11.700959,28138386,28133560,27972595,28307436,3397.945417,0.711972,0.617279,23532745.600000,319358.000000,0.013571,1059.600000,386.200000,0.364477,2451833.600000,25876.400000,0.010554,105843218.600000,3.761524
gen_94x94_1,generated 94*94,6.700000,5,94,94,289,12.395660,12.386882,12.359852,12.450114,29988222,29966986,29901593,30119959,3393.868493,0.712830,0.618024,25127020.400000,336719.600000,0.013401,1397.600000,828.600000,0.592873,2616377.400000,26693.600000,0.010203,113018345.400000,3.768758
gen_97x97_1,generated 97*97,6.700000,5,97,97,289,13.220691,13.228112,13.067979,13.389149,31984130,32002084,31614684,32391673,3399.312361,0.711687,0.617033,26773548.400000,356183.400000,0.013304,1296.000000,543.200000,0.419136,2786266.400000,27559.200000,0.009891,120428785.400000,3.765267
gen_100x100_1,generated 100*100,6.700000,5,100,100,289,14.048692,14.060264,13.991812,14.070557,33987286,34015281,33849679,34040182,3398.728600,0.711810,0.617139,28472331.600000,373998.400000,0.013136,1899.000000,968.200000,0.509847,2961502.600000,28429.400000,0.009600,128074540.600000,3.768307
gen_103x103_1,generated 103*103,6.700000,5,103,103,289,14.816851,14.824316,14.748881,14.857239,35845792,35863852,35681354,35943501,3378.809690,0.716009,0.620780,30223367.600000,395968.600000,0.013101,1860.200000,845.800000,0.454682,3142083.600000,29299.200000,0.009325,135955608.600000,3.792791
gen_106x106_1,generated 106*106,6.700000,5,106,106,289,15.772212,15.787874,15.649587,15.845238,38156986,38194875,37860325,38333655,3395.958170,0.712392,0.617644,32026574.200000,413845.600000,0.012922,2200.200000,733.600000,0.333424,3327923.200000,30175.600000,0.009067,144071707.400000,3.775762
gen_109x109_1,generated 109*109,6.700000,5,109,109,289,16.681207,16.662239,16.643471,16.760658,40355898,40310009,40264606,40548109,3396.675196,0.712239,0.617511,33882118.400000,436206.000000,0.012874,3145.000000,1595.800000,0.507409,3519196.400000,31039.800000,0.008820,152423403.600000,3.776980
gen_112x112_1,generated 112*112,6.700000,5,112,112,289,17.576567,17.557211,17.426202,17.699211,42521974,42475147,42158204,42818679,3389.825733,0.713677,0.618758,35789917.000000,453031.600000,0.012658,3322.200000,1311.600000,0.394799,3715816.000000,31902.800000,0.008586,161010414.200000,3.786523
gen_115x115_1,generated 115*115,6.700000,5,115,115,289,18.578131,18.542036,18.506383,18.663188,44944987,44857665,44771411,45150761,3398.486730,0.711858,0.617181,37749977.000000,478061.000000,0.012664,2998.400000,1206.000000,0.402215,3917789.000000,32774.400000,0.008366,169832746.200000,3.778681
gen_118x118_1,generated 118*118,6.700000,5,118,118,289,19.551094,19.561404,19.494143,19.602304,47298785,47323728,47161006,47422673,3396.925093,0.712185,0.617465,39762283.800000,495514.400000,0.012462,4784.400000,2463.800000,0.514965,4125100.800000,33663.800000,0.008161,178890393.000000,3.782135
gen_121x121_1,generated 121*121,6.700000,5,121,121,289,20.552540,20.562877,20.475676,20.624547,49721659,49746667,49535707,49895862,3396.056212,0.712369,0.617624,41826845.000000,521196.800000,0.012461,3567.800000,1686.400000,0.472672,4337759.000000,34510.800000,0.007956,188183346.200000,3.784736
gen_124x124_1,generated 124*124,6.700000,5,124,124,289,21.555231,21.528076,21.467582,21.708847,52147352,52081659,51935308,52518988,3391.477107,0.713330,0.618457,43943660.600000,531990.200000,0.012106,4334.200000,1485.800000,0.342808,4555764.600000,35388.400000,0.007768,197711618.800000,3.791403
gen_127x127_1,generated 127*127,6.700000,5,127,127,289,22.625645,22.613627,22.588060,22.679229,54736934,54707859,54646007,54866566,3393.696695,0.712864,0.618053,46112729.600000,548601.200000,0.011897,2930.200000,779.200000,0.265920,4779114.600000,36257.600000,0.007587,207475199.800000,3.790406
gen_130x130_1,generated 130*130,6.700000,5,130,130,289,24.487770,24.485921,24.372264,24.564757,59241941,59237469,58962505,59428193,3505.440296,0.690140,0.598352,49044915.000000,703951.400000,0.014353,6604.800000,3804.400000,0.576005,5131294.000000,37375.800000,0.007284,220458474.200000,3.721324
gen_133x133_1,generated 133*133,6.700000,5,133,133,289,25.828226,25.826226,25.723954,25.947409,62484657,62479819,62232397,62772989,3532.401888,0.684871,0.593783,51521843.600000,857644.600000,0.016646,5943.800000,3088.400000,0.519600,5395104.600000,38279.400000,0.007095,231629948.800000,3.706989
gen_136x136_1,generated 136*136,6.700000,5,136,136,289,26.812263,26.794713,26.663279,26.919440,64865517,64823058,64505088,65124805,3507.002433,0.689834,0.598086,53868388.200000,907623.600000,0.016849,5805.000000,2202.200000,0.379363,5637856.000000,39159.800000,0.006946,242188531.000000,3.733702
gen_139x139_1,generated 139*139,6.700000,5,139,139,289,28.017086,28.045382,27.894713,28.154914,67780197,67848652,67484147,68113638,3508.110191,0.689615,0.597896,56267291.200000,946987.200000,0.016830,6473.600000,2605.200000,0.402435,5886059.000000,40038.400000,0.006802,252982718.000000,3.732399
gen_142x142_1,generated 142*142,6.700000,5,142,142,289,29.174899,29.224690,29.056204,29.244391,70581054,70701510,70293902,70749171,3500.349831,0.691142,0.599220,58718447.800000,991931.000000,0.016893,5682.400000,2218.600000,0.390434,6139607.600000,41046.600000,0.006686,264012218.600000,3.740554
gen_145x145_1,generated 145*145,6.700000,5,145,145,289,30.272425,30.276996,30.129686,30.389428,73236405,73247464,72891084,73519463,3483.301070,0.694526,0.602154,61221859.200000,1031169.200000,0.016843,5693.800000,1871.000000,0.328603,6398503.000000,43052.800000,0.006729,275277034.000000,3.758746
gen_148x148_1,generated 148*148,6.700000,5,148,148,289,32.130789,32.131202,32.010352,32.238289,77732448,77733448,77441081,77992519,3548.778671,0.681714,0.591046,63777523.800000,1063202.000000,0.016670,4919.000000,1079.600000,0.219476,6662743.600000,85121.600000,0.012776,286777162.600000,3.689285
gen_151x151_1,generated 151*151,6.700000,5,151,151,289,33.175118,33.173161,33.078719,33.327733,80258617,80253883,80025407,80627831,3519.960396,0.687292,0.595882,66385442.400000,1103572.200000,0.016624,8331.600000,3507.200000,0.420952,6932331.200000,86777.200000,0.012518,298512610.200000,3.719384
gen_154x154_1,generated 154*154,6.700000,5,154,154,289,34.357281,34.374709,34.134472,34.517771,83118734,83160899,82579707,83507000,3504.753500,0.690276,0.598469,69045615.600000,1149769.400000,0.016652,6947.000000,2357.200000,0.339312,7207264.400000,88552.000000,0.012286,310483367.400000,3.735420
gen_157x157_1,generated 157*157,6.700000,5,157,157,289,35.718890,35.677000,35.634560,35.844208,86412889,86311547,86208875,86716064,3505.736095,0.690083,0.598302,71758042.600000,1202044.400000,0.016751,5754.400000,1309.000000,0.227478,7487543.400000,90272.200000,0.012056,322689438.400000,3.734274
gen_160x160_1,generated 160*160,6.700000,5,160,160,289,36.962706,36.954272,36.743307,37.126572,89422011,89401609,88891232,89818445,3493.047305,0.692590,0.600476,74522724.800000,1228710.400000,0.016488,5259.800000,1369.800000,0.260428,7773169.600000,92030.600000,0.011840,335130824.600000,3.747744
gen_163x163_1,generated 163*163,6.700000,5,163,163,289,38.394489,38.405700,38.276731,38.477505,92885693,92912814,92600808,93086528,3496.017652,0.692000,0.599964,77339657.800000,1286546.200000,0.016635,6095.400000,1542.400000,0.253043,8064138.600000,93784.000000,0.011630,347807521.600000,3.744468
gen_166x166_1,generated 166*166,6.700000,5,166,166,289,39.809134,39.785295,39.737183,39.929024,96308192,96250520,96134124,96598235,3494.998984,0.692203,0.600140,80208847.200000,1329745.800000,0.016579,7687.400000,2509.800000,0.326482,8360456.000000,95519.600000,0.011425,360719535.000000,3.745471
gen_169x169_1,generated 169*169,6.700000,5,169,169,289,41.148444,41.174057,41.007934,41.293240,99548330,99610295,99208401,99898628,3485.463744,0.694097,0.601782,83130289.800000,1373330.800000,0.016520,5653.000000,1016.400000,0.179798,8662118.600000,97302.400000,0.011233,373866861.600000,3.755632
gen_172x172_1,generated 172*172,6.700000,5,172,172,289,42.580229,42.613119,42.334394,42.749152,103011822,103091391,102417090,103420489,3482.011290,0.694783,0.602376,86103986.800000,1411990.800000,0.016399,7491.400000,2665.600000,0.355821,8969127.600000,99109.800000,0.011050,387249502.600000,3.759272
gen_175x175_1,generated 175*175,6.700000,5,175,175,289,44.024562,43.981066,43.825237,44.293018,106506323,106401096,106024106,107155784,3477.757486,0.695634,0.603115,89129938.600000,1465033.800000,0.016437,6839.800000,1657.000000,0.242259,9281483.400000,100760.400000,0.010856,400867458.400000,3.763790
gen_178x178_1,generated 178*178,6.700000,5,178,178,289,45.478834,45.414131,45.194291,45.739029,110024618,109868084,109336236,110654093,3472.560851,0.696676,0.604018,92208143.000000,1516970.400000,0.016452,9128.400000,3266.800000,0.357872,9599183.800000,102671.400000,0.010696,414720726.800000,3.769345
gen_181x181_1,generated 181*181,6.700000,5,181,181,289,47.869220,47.837231,47.695338,48.155015,115807363,115729975,115386699,116498771,3534.915387,0.684385,0.593362,95338602.000000,1560579.200000,0.016369,65105.200000,4508.200000,0.069245,9922230.800000,104279.600000,0.010510,428809309.800000,3.702781
gen_184x184_1,generated 184*184,6.700000,5,184,184,289,48.580749,48.588142,48.468670,48.673541,117528879,117546766,117257732,117753367,3471.434280,0.696902,0.604214,98521316.000000,1606514.000000,0.016306,9282.000000,3410.800000,0.367464,10250624.800000,106005.800000,0.010341,443133207.800000,3.770420
gen_187x187_1,generated 187*187,6.700000,5,187,187,289,50.118721,50.062443,50.057034,50.303268,121249880,121113730,121100644,121696346,3467.353370,0.697723,0.604926,101756282.600000,1659888.200000,0.016312,7770.400000,1325.600000,0.170596,10584363.400000,107754.600000,0.010181,457692418.400000,3.774787
gen_190x190_1,generated 190*190,6.700000,5,190,190,289,51.691205,51.700095,51.634392,51.743884,125053900,125075406,124916455,125181344,3464.096953,0.698378,0.605494,105043502.800000,1709693.000000,0.016276,10691.000000,3763.400000,0.352016,10923447.600000,109237.000000,0.010000,472486942.600000,3.778266
gen_193x193_1,generated 193*193,6.700000,5,193,193,289,53.350824,53.372622,53.188380,53.481816,129068781,129121518,128675791,129385683,3465.026739,0.698190,0.605331,108382979.200000,1753261.200000,0.016177,8783.800000,1454.000000,0.165532,11267880.000000,110977.000000,0.009849,487516783.000000,3.777186
gen_196x196_1,generated 196*196,6.700000,5,196,196,289,55.027499,54.984757,54.907969,55.153846,133125131,133021730,132835960,133430798,3465.356388,0.698124,0.605273,111774707.400000,1801330.600000,0.016116,11783.800000,4441.200000,0.376890,11617656.200000,112922.800000,0.009720,502781935.200000,3.776762
gen_199x199_1,generated 199*199,6.700000,5,199,199,289,56.759389,56.815009,56.487655,57.046143,137315258,137449819,136657867,138008989,3467.469458,0.697700,0.604906,115218740.200000,1855250.400000,0.016102,8045.600000,1883.200000,0.234066,11972829.000000,114650.600000,0.009576,518282452.000000,3.774398
gen_202x202_1,generated 202*202,6.700000,5,202,202,289,58.411627,58.493355,58.238524,58.499347,141312165,141509886,140893387,141524381,3463.193927,0.698560,0.605651,118714927.800000,1895268.400000,0.015965,12511.600000,4756.600000,0.380175,12333248.600000,116391.000000,0.009437,534018183.600000,3.778997
gen_205x205_1,generated 205*205,6.700000,5,205,205,289,60.075643,60.028229,59.834703,60.272096,145337754,145223046,144754860,145813020,3458.364164,0.699535,0.606497,122263423.600000,1942033.400000,0.015884,10386.800000,2560.800000,0.246544,12699068.400000,118124.400000,0.009302,549989283.400000,3.784215
gen_208x208_1,generated 208*208,6.700000,5,208,208,289,61.875292,61.886918,61.794258,61.928811,149691694,149719819,149495653,149821170,3459.959643,0.699213,0.606218,125864165.600000,1961571.200000,0.015585,10573.000000,1972.400000,0.186551,13070226.400000,119876.600000,0.009172,566195689.400000,3.782412
gen_211x211_1,generated 211*211,6.700000,5,211,211,289,63.712686,63.667546,63.594219,64.003713,154136909,154027704,153850307,154840975,3462.116956,0.698778,0.605840,129517176.800000,2025933.000000,0.015642,13707.400000,4881.800000,0.356143,13446745.400000,121620.000000,0.009045,582637446.400000,3.780000
gen_214x214_1,generated 214*214,6.700000,5,214,214,289,65.589062,65.616500,65.219956,65.920459,158676182,158742563,157783224,159477915,3464.848065,0.698226,0.605362,133222430.600000,2074228.600000,0.015570,11281.400000,2058.400000,0.182460,13828599.200000,123368.000000,0.008921,599314484.200000,3.776966
gen_217x217_1,generated 217*217,6.700000,5,217,217,289,67.323424,67.363520,67.220100,67.418538,162872139,162969142,162622172,163102244,3458.814989,0.699445,0.606418,136979938.400000,2123214.600000,0.015500,14943.400000,5161.600000,0.345410,14215799.000000,125114.400000,0.008801,616226836.000000,3.783501
gen_220x220_1,generated 220*220,6.700000,5,220,220,289,69.287281,69.290580,69.124021,69.415427,167623182,167631164,167228216,167933199,3463.288884,0.698541,0.605635,140789700.800000,2170534.400000,0.015417,12419.600000,2184.000000,0.175851,14608345.400000,126867.800000,0.008685,633374502.400000,3.778562
gen_223x223_1,generated 223*223,6.700000,5,223,223,289,71.041367,71.029685,70.848786,71.276963,171866819,171838556,171400916,172436784,3456.068270,0.700001,0.606901,144651715.200000,2221221.400000,0.015356,15993.600000,5560.000000,0.347639,15006235.800000,128612.800000,0.008571,650757480.800000,3.786406
gen_226x226_1,generated 226*226,6.700000,5,226,226,289,73.106448,73.089593,72.961687,73.392274,176862821,176822043,176512608,177554306,3462.738292,0.698652,0.605732,148565984.600000,2269386.000000,0.015275,13053.400000,2237.800000,0.171434,15409473.200000,130641.600000,0.008478,668375774.200000,3.779063
gen_229x229_1,generated 229*229,6.700000,5,229,229,289,74.814992,74.780455,74.648538,75.058427,180995619,180912064,180592925,181584546,3451.414332,0.700942,0.607717,152532508.000000,2320316.000000,0.015212,17065.400000,6023.000000,0.352936,15818056.600000,132108.200000,0.008352,686229381.600000,3.791414
gen_232x232_1,generated 232*232,6.700000,5,232,232,289,78.142035,78.183501,77.932326,78.297065,189045419,189145735,188538078,189420476,3512.288552,0.688797,0.597187,156551286.200000,2364285.000000,0.015102,104851.800000,6590.000000,0.062851,16231986.800000,133898.000000,0.008249,704318303.800000,3.725657
gen_235x235_1,generated 235*235,6.700000,5,235,235,289,78.770702,78.715033,78.664724,78.921335,190566039,190431362,190309653,190930460,3450.720489,0.701086,0.607841,160622317.000000,2422656.000000,0.015083,18076.800000,6375.800000,0.352706,16651261.600000,135606.800000,0.008144,722642546.600000,3.792085
gen_238x238_1,generated 238*238,6.700000,5,238,238,289,80.784849,80.601114,80.572801,81.084463,195438681,194994180,194925684,196163521,3450.298019,0.701171,0.607915,164745602.800000,2471138.600000,0.015000,14764.400000,2377.400000,0.161022,17075883.400000,137339.200000,0.008043,741202096.400000,3.792505
gen_241x241_1,generated 241*241,6.700000,5,241,241,289,83.115770,83.133678,82.844630,83.318665,201078203,201121527,200422246,201569057,3462.030664,0.698796,0.605856,168921142.400000,2556957.200000,0.015137,14321.800000,5941.200000,0.414836,17505851.000000,139088.600000,0.007945,759996960.000000,3.779609
gen_244x244_1,generated 244*244,6.700000,5,244,244,289,86.586381,86.596581,86.507063,86.654245,209474233,209498908,209282342,209638412,3518.446537,0.687591,0.596141,173148938.200000,2573884.000000,0.014865,153239.800000,7735.400000,0.050479,17941166.800000,140879.200000,0.007852,779027139.800000,3.718964
gen_247x247_1,generated 247*247,6.700000,5,247,247,289,86.748064,86.665835,86.537307,87.143853,209865488,209666557,209355615,210823003,3439.910308,0.703289,0.609752,177428982.800000,2624516.800000,0.014792,19574.600000,6565.000000,0.335384,18381823.400000,142583.400000,0.007757,798292628.400000,3.803830
gen_250x250_1,generated 250*250,6.700000,5,250,250,289,89.006006,89.027735,88.689214,89.364149,215332197,215384766,214565782,216198652,3445.315152,0.702200,0.608807,181761285.600000,2676888.800000,0.014727,17302.400000,3010.200000,0.173976,18827830.200000,144392.000000,0.007669,817793435.200000,3.797822
gen_253x253_1,generated 253*253,6.700000,5,253,253,289,91.090077,91.017839,90.948473,91.440197,220369567,220194806,220026992,221216596,3442.790342,0.702700,0.609241,186145840.600000,2728848.800000,0.014660,15606.400000,2385.800000,0.152873,19279181.200000,146084.200000,0.007577,837529554.200000,3.800568
gen_256x256_1,generated 256*256,6.700000,5,256,256,289,93.299704,93.279104,93.054261,93.531496,225715356,225665518,225121568,226276117,3444.143005,0.702425,0.609002,190582657.200000,2775351.400000,0.014562,21163.400000,7222.000000,0.341250,19735885.800000,147823.400000,0.007490,857500994.800000,3.799037
gen_512x512_1,generated 512*512,6.700000,5,512,512,289,376.404299,376.265731,375.317225,378.266980,910617544,910282315,907987636,915123842,3473.730255,0.696443,0.603816,768760018.000000,11231509.000000,0.014610,80812.800000,20971.000000,0.259501,79583360.400000,593577.800000,0.007459,3458941927.400000,3.798457
gen_1024x1024_1,generated 1024*1024,6.700000,5,1024,1024,289,1510.196649,1509.908257,1508.149484,1513.784197,3653544415,3652846724,3648591811,3662223595,3484.291472,0.694331,0.601985,3087940181.000000,44944081.200000,0.014555,387745.000000,57355.800000,0.147921,319715782.400000,2378530.800000,0.007440,13894520788.400002,3.803025
gen_1536x1536_1,generated 1536*1536,6.700000,5,1536,1536,289,3411.602784,3410.452102,3408.582705,3417.383556,8253523174,8250739385,8246216845,8267508313,3498.299143,0.691551,0.599574,6957554904.000000,100149234.000000,0.014394,861951.600000,330763.200000,0.383738,720380940.400000,5355195.000000,0.007434,31306671297.400002,3.793128
gen_2048x2048_1,generated 2048*2048,6.700000,5,2048,2048,289,6090.094593,6086.454767,6082.902346,6098.468524,14733500928,14724695258,14716101039,14753759616,3512.740356,0.688709,0.597111,12377604598.000000,176035414.400000,0.014222,1530125.000000,460898.000000,0.301216,1281601776.600000,9497488.000000,0.007411,55695551549.600006,3.780198
gen_2560x2560_1,generated 2560*2560,6.700000,5,2560,2560,289,9534.466679,9535.737297,9523.717483,9552.069159,23066348547,23069422502,23040343453,23108933512,3519.645469,0.687359,0.595940,19348104426.000000,281595172.600000,0.014554,992286.000000,460644.400000,0.464225,2003323816.600000,14841533.000000,0.007408,87060689309.600006,3.774359
gen_3072x3072_1,generated 3072*3072,6.700000,5,3072,3072,289,44466.260743,43507.764762,39957.715757,49837.575641,107576668342,105257791007,96669201860,120571423281,11399.233960,0.212232,0.184006,27870190165.000000,431497481.000000,0.015482,13195701.800000,3275753.400000,0.248244,2886719703.600000,21371368.400000,0.007403,125403478388.600006,1.165713
gen_3584x3584_1,generated 3584*3584,6.700000,5,3584,3584,289,109628.204275,109903.656720,103669.287921,114402.867225,265227166757,265893578033,250810561906,276778667894,20648.190771,0.117169,0.101586,37943191560.000000,600825642.200000,0.015835,17263955.400000,5031358.200000,0.291437,3931119185.800000,29137394.200000,0.007412,170723248519.800018,0.643687
gen_4096x4096_1,generated 4096*4096,6.700000,5,4096,4096,289,160823.384131,161235.266448,159632.591845,161750.376460,389092219882,390088718035,386211245723,391334962784,23191.703551,0.104321,0.090446,49565847259.400002,768029119.000000,0.015495,88482399.600000,9544927.600000,0.107874,5135260908.400001,37464147.400000,0.007295,223018738363.400024,0.573177
