variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_256x256_1,generated 256*256,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,256,256,289,356.071316,356.135798,354.422431,357.890100,861443359,861599360,857454212,865843544,625.932500,3.865113,3.351053,265464507.600000,9807743.500000,0.036946,39558156.200000,3993.600000,155961474.100000,11606.000000,0.000074,39621979.800000,5690.900000,0.000144,378172.400000,31607.400000,0.083579,5427.500000,3805.500000,0.701152,129.900000,0.000000,2339.000000,35077557.900000,324132.000000,0.009240,688168707.400000,0.798855
gen_384x384_1,generated 384*384,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,384,384,289,893.368080,894.558713,887.709494,895.784256,2161326199,2164206698,2147636378,2167171657,697.972922,3.466182,3.005179,616691234.800000,28716823.600000,0.046566,87867228.400000,14978.400000,352391724.100000,107252.500000,0.000304,90844450.200000,1648.800000,0.000018,2217272.800000,298999.300000,0.134850,36668.700000,25973.200000,0.708321,6.600000,0.000000,5299.000000,81892431.800000,966219.600000,0.011799,1610914147.000000,0.745336
gen_512x512_1,generated 512*512,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,512,512,289,1605.409882,1606.671788,1597.969729,1610.150314,3883987049,3887039994,3865987001,3895455633,705.534989,3.429046,2.972983,1085545142.500000,48584013.000000,0.044755,156677153.500000,19549.600000,622874722.900000,248326.400000,0.000399,158303368.600000,26234.500000,0.000166,3326427.600000,737223.400000,0.221626,179778.600000,53554.000000,0.297889,327.700000,0.000000,9443.000000,143732245.600000,1303691.700000,0.009070,2817357566.800000,0.725378
gen_768x768_1,generated 768*768,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,768,768,289,3787.784668,3791.230217,3760.843450,3810.029554,9163778212,9172114020,9098599389,9217595211,739.831528,3.270066,2.835147,2447817712.600000,110747535.500000,0.045243,356423796.700000,36975.400000,1392437115.800000,1229576.400000,0.000883,356445971.000000,61395.500000,0.000172,9694740.200000,2607902.500000,0.269002,225268.200000,55321.800000,0.245582,1496.400000,0.000000,18728.000000,324130519.800000,2837043.600000,0.008753,6335971921.900001,0.691415
gen_1024x1024_1,generated 1024*1024,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,1024,1024,289,6906.297299,6907.434858,6887.593283,6927.351098,16708379309,16711131402,16663128753,16759314686,758.778677,3.188408,2.764350,4369350406.300000,197057269.200000,0.045100,634301269.200000,60109.300000,2469919278.400000,1875940.900000,0.000760,630654887.400000,107591.100000,0.000171,17042915.500000,6611228.100000,0.387916,656352.300000,308897.500000,0.470628,2730.200000,0.000000,21507.000000,577459327.400000,4966479.300000,0.008601,11298809874.200001,0.676236
gen_1536x1536_1,generated 1536*1536,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,1536,1536,289,15197.457254,15217.227834,15094.480699,15282.763179,36767313242,36815144343,36518181352,36973694455,742.096134,3.260099,2.826506,9804248059.100000,438888760.900000,0.044765,1432946249.200000,111438.900000,5604041407.300000,3412441.800000,0.000609,1433880808.800000,133821.600000,0.000093,36448437.000000,16408534.900000,0.450185,223493.100000,180590.600000,0.808037,1923.800000,0.000000,19811.000000,1298906277.000000,10991893.700000,0.008462,25464831415.700001,0.692594
gen_2048x2048_1,generated 2048*2048,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,2048,2048,289,27953.115158,28012.064381,27806.827415,28050.013619,67627185203,67769801509,67273270148,67861612390,767.789400,3.151004,2.731921,17419977319.900002,844225090.700000,0.048463,2551601795.400000,193961.100000,9980688184.000000,4309313.700000,0.000432,2550587173.700000,935911.400000,0.000367,63833799.400000,39901834.000000,0.625089,416537.100000,344410.300000,0.826842,6679.000000,0.000000,122907.300000,2307619567.200000,19311985.400000,0.008369,45293478914.500000,0.669753
gen_3072x3072_1,generated 3072*3072,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",10,3072,3072,289,181615.253905,178194.558949,173690.313870,197418.899929,439395255083,431119314047,420221859825,477630188144,2217.142696,1.091213,0.946081,39000482757.200005,2009193541.100000,0.051517,5807368826.900001,9226572.300000,22505846883.500000,64252025.400000,0.002855,5736832793.300000,2876039.200000,0.000501,173206354.300000,87029555.100000,0.502462,1130822.900000,725274.100000,0.641368,567313.400000,2071852.100000,336315.900000,5160488350.100000,43633452.000000,0.008455,100941918516.800003,0.229729
