variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,250,88.373346,88.034500,87.639704,91.871771,213798296,212978540,212023423,222261905,407.787888,5.932649,4.449486,60741898.400000,3922386.800000,0.064575,8362665.000000,2444.900000,34516144.400000,37905.800000,0.001098,7521579.500000,3760.100000,0.000500,517203.200000,173456.200000,0.335373,3182.900000,2901.200000,0.911496,113.600000,0.000000,1377.000000,12213624.600000,205654.500000,0.016838,162207879.600000,0.758696
gen_16x16_1,generated 16*16,1,"6.7",10,16,16,289,0.106845,0.106538,0.102266,0.114905,258487,257743,247409,277987,1009.714844,2.395985,2.077319,30958.000000,1285.800000,0.041534,31320.800000,118.300000,123539.600000,0.000000,0.000000,23451.000000,0.000000,0.000000,33.800000,39.600000,1.171598,103.300000,89.000000,0.861568,0.800000,0.000000,0.100000,6052.200000,17.000000,0.002809,120127.300000,0.464732
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,0.316385,0.315095,0.299692,0.373314,765424,762304,725040,903151,747.484375,3.236562,2.806100,78835.500000,3998.000000,0.050713,74600.000000,93.900000,315044.400000,0.900000,0.000003,55910.400000,0.000000,0.000000,289.300000,246.700000,0.852748,162.800000,139.300000,0.855651,0.900000,0.000000,0.000000,15386.600000,38.800000,0.002522,304561.400000,0.397899
gen_64x64_1,generated 64*64,1,"6.7",10,64,64,289,0.826996,0.797959,0.759955,1.049365,2000743,1930495,1838551,2538719,488.462646,4.952867,4.294136,868844.000000,25885.100000,0.029793,98434.200000,86.000000,651586.300000,15.200000,0.000023,147545.100000,0.500000,0.000003,460.700000,214.400000,0.465379,287.600000,222.500000,0.773644,3.900000,0.000000,0.000000,171026.000000,350.500000,0.002049,3349001.400000,1.673879
gen_128x128_1,generated 128*128,1,"6.7",10,128,128,289,2.547652,2.530451,2.462160,2.652867,6163498,6121885,5956670,6418046,376.190063,6.431021,5.575695,3045115.200000,111472.700000,0.036607,353163.100000,190.600000,1673019.100000,65.500000,0.000039,426633.800000,48.800000,0.000114,5376.100000,1613.900000,0.300199,547.000000,300.200000,0.548812,7.500000,0.000000,20.000000,595190.500000,13761.000000,0.023120,8923404.100000,1.447782
gen_256x256_1,generated 256*256,1,"6.7",10,256,256,289,8.644730,8.490266,8.352217,10.013306,20914100,20540407,20206427,24225083,319.123840,7.581035,6.572758,9567948.400000,449563.900000,0.046986,1325037.100000,337.200000,5579263.000000,396.800000,0.000071,1424647.600000,185.600000,0.000130,17698.600000,3132.600000,0.176997,2158.500000,1058.700000,0.490479,27.400000,0.000000,106.700000,1881812.300000,30857.300000,0.016398,29829924.700000,1.426307
gen_512x512_1,generated 512*512,1,"6.7",10,512,512,289,40.740351,40.500468,40.305633,41.808013,98562642,97982297,97510934,101145624,375.986641,6.434505,5.578716,37328522.700000,2265174.100000,0.060682,4429900.800000,996.400000,21666668.700000,6051.400000,0.000279,4694677.100000,1327.600000,0.000283,147451.800000,65334.400000,0.443090,5755.300000,5408.800000,0.939795,13.700000,0.000000,506.100000,7454139.900000,116004.300000,0.015562,100920165.900000,1.023919
gen_1024x1024_1,generated 1024*1024,1,"6.7",10,1024,1024,289,203.642949,202.562572,201.438486,212.703900,492670701,490056958,487337473,514591739,469.847394,5.149091,4.464262,142693953.400000,9134613.400000,0.064015,18205232.600000,4260.300000,81146145.500000,42424.200000,0.000523,17714638.600000,1841.200000,0.000104,943297.400000,309484.300000,0.328088,49328.200000,29069.400000,0.589306,155.200000,0.000000,540.600000,28693054.000000,471864.700000,0.016445,382293258.400000,0.775961
gen_2048x2048_1,generated 2048*2048,1,"6.7",10,2048,2048,289,795.627401,795.582205,789.063410,807.475100,1924888321,1924778977,1909007836,1953551861,458.929138,5.271694,4.570558,561978595.700000,36367571.000000,0.064713,72186876.700000,11548.300000,318779948.600000,258818.100000,0.000812,71030415.400000,27007.500000,0.000380,3832438.900000,1714797.600000,0.447443,33475.000000,22225.300000,0.663937,712.400000,0.000000,2651.700000,114064140.500000,1816745.400000,0.015927,1501792647.500000,0.780197
