variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_16x16_1,generated 16*16,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,16,16,289,1.190110,1.186602,1.177227,1.212604,2879265,2870778,2848096,2933685,1606.732701,1.505743,1.305479,1016216.000000,6935.142857,0.006824,574096.714286,63.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.857143,4.142857,0.322222,0.000000,0.000000,0.000000,0.000000,0.000000,0.142857,80.571429,9.571429,0.118794,416.571429,0.000145
gen_32x32_1,generated 32*32,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,32,32,289,6.993331,6.947678,6.929400,7.265478,16919170,16808721,16764500,17577583,2360.375279,1.024977,0.888655,3942363.000000,15127.000000,0.003837,1755501.571429,139.571429,4646467.142857,0.142857,0.000000,1796947.428571,0.000000,0.000000,207.714286,13.714286,0.066025,23.000000,5.142857,0.223602,2.428571,0.000000,0.142857,509381.428571,17566.571429,0.034486,22162679.428571,1.309915
gen_64x64_1,generated 64*64,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,64,64,289,33.297547,33.288563,33.158126,33.540956,80557660,80535924,80220355,81146546,2809.628209,0.861084,0.746560,26606349.571429,553512.000000,0.020804,7360373.714286,337.857143,19107315.714286,54.428571,0.000003,7360371.000000,347.428571,0.000047,4843.142857,236.571429,0.048847,81.714286,0.000000,0.000000,35.714286,0.000000,82.000000,2797287.714286,41712.571429,0.014912,91349336.428571,1.133962
gen_128x128_1,generated 128*128,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,128,128,289,144.732930,144.717958,144.647525,144.858279,350157220,350120998,349950598,350460483,3053.128662,0.792411,0.687021,130958890.000000,3423691.285714,0.026143,30428861.571429,779.857143,76651221.857143,731.000000,0.000010,30336882.428571,1303.142857,0.000043,13307.857143,3479.857143,0.261489,585.714286,399.857143,0.682683,150.571429,0.000000,460.000000,13219478.142857,94105.571429,0.007119,426601551.142857,1.218314
gen_256x256_1,generated 256*256,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,256,256,289,609.402570,608.713275,607.907999,613.230913,1474348417,1472680784,1470732553,1483610460,3213.824500,0.752790,0.652669,552876520.571429,14168596.714286,0.025627,126757096.857143,1588.571429,321204031.857143,5951.285714,0.000019,126545919.571429,9095.714286,0.000072,44770.285714,25189.857143,0.562647,812.428571,13.142857,0.016177,255.428571,0.000000,1936.000000,55486326.285714,192893.714286,0.003476,1774887558.142857,1.203845
gen_512x512_1,generated 512*512,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,512,512,289,2503.022032,2503.088741,2501.651800,2504.306722,6055651462,6055812856,6052336411,6058759561,3300.068153,0.733117,0.635612,2282745021.000000,64489035.285714,0.028251,798406764.714286,4584.571429,1300446315.428571,44102.857143,0.000034,517636490.857143,22965.000000,0.000044,206243.285714,119737.142857,0.580563,36507.857143,18066.142857,0.494856,537.714286,0.000000,5796.000000,229012793.142857,784692.285714,0.003426,7321245493.714285,1.208994
gen_1024x1024_1,generated 1024*1024,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,1024,1024,289,10345.693216,10347.148079,10341.917185,10347.648657,25029630553,25033150345,25020495093,25034361408,3410.016544,0.709477,0.615117,9235099627.285713,262808501.857143,0.028458,2103237491.571429,12999.428571,5274849315.000000,194404.571429,0.000037,2100832458.714286,36396.857143,0.000017,1017919.142857,913822.571429,0.897736,41634.571429,55115.571429,1.323793,1438.000000,0.000000,8972.142857,927985327.285714,3150628.428571,0.003395,29615795734.714283,1.183229
gen_2048x2048_1,generated 2048*2048,7,"-49.3;-20.12;0.1;5.34;12.352;33.33;49",7,2048,2048,289,41593.545048,41590.557850,41584.995740,41608.239149,100628443209,100621216197,100607759627,100663993066,3427.384350,0.705882,0.612000,37162902455.857140,1081370182.571429,0.029098,8465701719.000000,43445.000000,21244671143.571426,1190042.714286,0.000056,8459728068.857142,897162.857143,0.000106,4645795.857143,4481079.857143,0.964545,7049.000000,6869.428571,0.974525,11737.000000,0.000000,135008.428571,3734669595.285714,12642228.428571,0.003385,119251297626.857132,1.185066
