variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_256x256_1,generated 256*256,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,256,256,289,1773.690464,1775.776839,1771.604089,1775.776839,4289440653,4294486281,4284395026,4294486281,3116.746196,0.775928,0.672730,1315421557.500000,39871580.000000,0.030311,332870300.000000,8520.500000,765022627.000000,56473.500000,0.000074,326177574.500000,4825.000000,0.000015,486347.500000,427219.000000,0.878423,4031.500000,3591.500000,0.890859,381.000000,0.000000,5745.000000,43799986.000000,19893.000000,0.000454,3776118236.000000,0.880329
gen_384x384_1,generated 384*384,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,384,384,289,3957.325007,3967.781858,3946.868156,3967.781858,9570531867,9595821078,9545242656,9595821078,3090.682052,0.782492,0.678421,3035908881.500000,90758392.000000,0.029895,746079851.000000,35416.000000,1755714630.000000,162383.500000,0.000092,760877886.500000,6194.500000,0.000008,833722.500000,699418.500000,0.838910,40796.500000,17561.000000,0.430454,148.000000,0.000000,12965.000000,99703757.000000,215568.500000,0.002162,8702666596.500000,0.909319
gen_512x512_1,generated 512*512,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,512,512,289,6923.525954,6924.523650,6922.528257,6924.523650,16744392155,16746805062,16741979248,16746805062,3041.656522,0.795119,0.689368,5443621089.500000,162656015.500000,0.029880,1359125162.000000,36536.500000,3106029750.500000,182182.500000,0.000059,1353610660.000000,58586.500000,0.000043,1075035.000000,938181.000000,0.872698,101476.500000,94302.500000,0.929304,610.000000,0.000000,17452.000000,182534093.500000,595640.500000,0.003263,15688851728.000000,0.936962
gen_768x768_1,generated 768*768,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,768,768,289,15599.695408,15621.826994,15577.563821,15621.826994,37728807764,37782334347,37675281182,37782334347,3046.010155,0.794009,0.688406,12337909684.000000,367454796.500000,0.029783,3087923597.500000,49207.500000,7068058212.000000,113477.500000,0.000016,3091214521.000000,85998.000000,0.000028,1650008.500000,1489829.500000,0.902922,165828.500000,45398.500000,0.273768,2532.000000,0.000000,23848.000000,404460039.500000,891835.500000,0.002205,35584203285.500000,0.943157
gen_1024x1024_1,generated 1024*1024,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,1024,1024,289,27553.684018,27591.436444,27515.931593,27591.436444,66645365099,66736678629,66554051569,66736678629,3026.570143,0.799171,0.692881,22065388049.000000,655927923.000000,0.029727,5517212467.000000,75658.500000,12589723919.500000,122340.000000,0.000010,5514140232.500000,128791.000000,0.000023,2451648.500000,2374267.500000,0.968437,130533.500000,204354.500000,1.565533,7591.000000,0.000000,30554.000000,727647783.500000,1192507.000000,0.001639,63657149469.500000,0.955162
gen_2048x2048_1,generated 2048*2048,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,2048,2048,289,109410.159543,109427.314403,109393.004684,109427.314403,264667255512,264708753756,264625757268,264708753756,3004.837666,0.805048,0.697976,88812510313.000000,2878735510.000000,0.032414,22211555774.500000,234944.000000,50784588491.500000,83555.000000,0.000002,22213543614.000000,543238.500000,0.000024,4696612.000000,4650192.500000,0.990116,86848.000000,87941.000000,1.012585,4943.000000,0.000000,66141.000000,2900892740.500000,2417168.500000,0.000833,256029413820.500000,0.967363
gen_1536x1536_1,generated 1536*1536,21,"-5.48608;-20.5912;40.9429;-1.56937;-41.2954;24.9958;-42.4562;-29.7494;-42.6076;12.8208;34.2533;11.1194;-27.7528;34.501;37.1514;-17.185;-22.6242;17.3761;47.2736;41.2818;37.6725",2,1536,1536,289,62351.970903,62561.362279,62142.579528,62561.362279,150853342815,151359940898,150346744732,151359940898,3044.761028,0.794605,0.688923,49844062527.500000,1613010733.000000,0.032361,12460054654.500000,189686.500000,28504339046.500000,111446.500000,0.000004,12461412237.000000,157256.500000,0.000013,3841205.500000,3797101.000000,0.988518,327763.500000,226943.000000,0.692399,4424.000000,0.000000,27522.000000,1627000923.000000,1883079.000000,0.001157,143638505967.000000,0.952173
