variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
gen_58x58_1,generated 58*58,6.700000,10,58,58,9,0.156350,0.156349,0.156239,0.156698,378253,378250,377984,379094,112.441439,21.515762,0.580926,320222.000000,7981.900000,0.024926,144.000000,81.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,8.500000,0.118056,385.000000,0.001018
gen_61x61_1,generated 61*61,6.700000,10,61,61,9,0.177930,0.174615,0.173492,0.210078,430459,422439,419723,508235,115.683687,20.912712,0.564643,315891.500000,10095.100000,0.031957,14353.400000,44.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.200000,6.300000,0.086066,390.500000,0.000907
gen_64x64_1,generated 64*64,6.700000,10,64,64,9,0.193454,0.191299,0.190966,0.206375,468015,462803,461997,499275,114.261475,21.173031,0.571672,152142.100000,11448.400000,0.075248,89188.800000,54.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.400000,0.300000,0.214286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,7.700000,0.097222,418.000000,0.000893
gen_67x67_1,generated 67*67,6.700000,10,67,67,9,0.212621,0.210607,0.210483,0.225881,514387,509514,509215,546466,114.588327,21.112681,0.570042,351527.300000,12582.000000,0.035792,30036.700000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.200000,6.700000,0.091530,390.500000,0.000759
gen_70x70_1,generated 70*70,6.700000,10,70,70,9,0.231034,0.230558,0.230331,0.235365,558928,557778,557229,569408,114.066939,21.209040,0.572644,472903.000000,13520.700000,0.028591,144.000000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.100000,2.400000,0.774194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,7.900000,0.109722,385.000000,0.000689
gen_73x73_1,generated 73*73,6.700000,10,73,73,9,0.564951,0.253776,0.250946,3.352955,1366769,613954,607106,8111711,256.477576,9.432681,0.254682,302031.500000,12052.900000,0.039906,78994.800000,62.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.500000,7.300000,0.768421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.000000,9.800000,0.125641,412.500000,0.000302
gen_76x76_1,generated 76*76,6.700000,10,76,76,9,0.274926,0.272727,0.272539,0.289514,665119,659799,659346,700412,115.152181,21.009281,0.567251,438751.900000,15233.300000,0.034720,44548.700000,42.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.600000,1.600000,0.347826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.400000,6.600000,0.088710,396.000000,0.000595
gen_79x79_1,generated 79*79,6.700000,10,79,79,9,0.297270,0.295270,0.295028,0.311094,719177,714338,713753,752620,115.234257,20.994361,0.566848,78679.700000,16093.900000,0.204550,197282.600000,47.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.100000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.600000,8.200000,0.100490,429.000000,0.000597
gen_82x82_1,generated 82*82,6.700000,10,82,82,9,0.320338,0.318435,0.318278,0.333790,774982,770378,769998,807526,115.256098,20.990300,0.566738,335380.100000,17000.200000,0.050689,119614.700000,52.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,76.800000,7.900000,0.102865,407.000000,0.000525
gen_85x85_1,generated 85*85,6.700000,10,85,85,9,0.345804,0.342576,0.342396,0.355091,836603,828794,828357,859070,115.792803,20.893310,0.564119,588763.400000,17977.700000,0.030535,43214.200000,32.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.300000,3.400000,0.790698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.200000,6.700000,0.091530,390.500000,0.000467
gen_88x88_1,generated 88*88,6.700000,10,88,88,9,0.383041,0.370902,0.367986,0.421619,926677,897311,890255,1020007,119.663869,20.217161,0.545863,66866.400000,18001.100000,0.269210,257466.000000,59.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.700000,1.100000,0.407407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.800000,9.200000,0.111111,434.500000,0.000469
gen_91x91_1,generated 91*91,6.700000,10,91,91,9,0.408635,0.405713,0.404967,0.423649,988545,981475,979672,1024866,119.375075,20.265011,0.547155,162275.800000,19913.300000,0.122713,243362.200000,46.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.600000,0.400000,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,81.600000,7.100000,0.087010,429.000000,0.000434
gen_94x94_1,generated 94*94,6.700000,10,94,94,9,0.440424,0.438263,0.436708,0.450779,1065503,1060275,1056512,1090555,120.586578,20.062469,0.541687,199148.100000,21682.500000,0.108876,249945.500000,28.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.200000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,80.400000,8.200000,0.101990,423.500000,0.000397
gen_97x97_1,generated 97*97,6.700000,10,97,97,9,0.481078,0.479035,0.468407,0.517088,1163855,1158913,1133200,1250973,123.695929,19.558151,0.528070,153033.100000,22064.600000,0.144182,288146.900000,136.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.900000,1.000000,0.526316,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,82.800000,9.500000,0.114734,434.500000,0.000373
gen_100x100_1,generated 100*100,6.700000,10,100,100,9,0.510758,0.503324,0.500666,0.550343,1235662,1217678,1211248,1331428,123.566200,19.578742,0.528626,627409.800000,28046.600000,0.044702,133123.300000,80.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.900000,4.100000,0.836735,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,75.600000,8.000000,0.105820,401.500000,0.000325
gen_103x103_1,generated 103*103,6.700000,10,103,103,9,0.540999,0.539020,0.537232,0.553999,1308828,1304040,1299714,1340278,123.369592,19.610010,0.529470,451799.700000,29931.100000,0.066249,222119.800000,29.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.300000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,78.000000,9.100000,0.116667,412.500000,0.000315
gen_106x106_1,generated 106*106,6.700000,10,106,106,9,0.564159,0.556381,0.553557,0.615435,1364850,1346034,1339202,1488900,121.471164,19.916364,0.537742,223864.100000,26723.300000,0.119373,332071.300000,71.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.300000,1.700000,0.395349,0.000000,0.000000,0.000000,0.000000,0.000000,9.600000,81.600000,7.600000,0.093137,429.000000,0.000314
gen_109x109_1,generated 109*109,6.700000,10,109,109,9,0.617301,0.601990,0.588491,0.681683,1493415,1456373,1423715,1649171,125.697753,19.246684,0.519660,617154.000000,33677.300000,0.054569,208310.000000,38.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.700000,0.100000,0.027027,0.000000,0.000000,0.000000,0.000000,0.000000,11.600000,76.800000,8.100000,0.105469,407.000000,0.000273
gen_112x112_1,generated 112*112,6.700000,10,112,112,9,0.632183,0.625278,0.623837,0.674558,1529418,1512713,1509228,1631934,121.924267,19.842356,0.535744,248141.200000,27562.800000,0.111077,372678.700000,88.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.300000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,13.600000,82.800000,11.900000,0.143720,434.500000,0.000284
gen_115x115_1,generated 115*115,6.700000,10,115,115,9,0.687068,0.679062,0.677203,0.747933,1662205,1642836,1638340,1809455,125.686578,19.248458,0.519708,636336.000000,36723.000000,0.057710,250318.200000,27.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.200000,3.700000,0.402174,0.000000,0.000000,0.000000,0.000000,0.000000,24.600000,78.000000,6.400000,0.082051,412.500000,0.000248
gen_118x118_1,generated 118*118,6.700000,10,118,118,9,0.726568,0.720424,0.717401,0.773419,1757757,1742895,1735581,1871104,126.239371,19.164083,0.517430,113661.100000,22275.600000,0.195983,473186.600000,157.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.600000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,27.500000,87.600000,8.800000,0.100457,456.500000,0.000260
gen_121x121_1,generated 121*121,6.700000,10,121,121,9,0.763750,0.756370,0.755340,0.800381,1847716,1829863,1827370,1936336,126.201489,19.169880,0.517587,191123.200000,24470.000000,0.128033,472876.600000,140.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.200000,0.700000,0.112903,0.000000,0.000000,0.000000,0.000000,0.000000,29.500000,85.200000,7.700000,0.090376,445.500000,0.000241
gen_124x124_1,generated 124*124,6.700000,10,124,124,9,0.810152,0.808248,0.797598,0.831559,1959975,1955369,1929603,2011763,127.469758,18.979147,0.512437,208859.200000,25343.000000,0.121340,493990.700000,166.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.900000,1.100000,0.123596,0.000000,0.000000,0.000000,0.000000,0.000000,33.300000,86.400000,11.100000,0.128472,451.000000,0.000230
gen_127x127_1,generated 127*127,6.700000,10,127,127,9,0.856726,0.843147,0.836818,0.947734,2072648,2039800,2024488,2292822,128.504433,18.826333,0.508311,154925.600000,22405.900000,0.144624,543422.500000,164.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.800000,2.300000,0.145570,0.500000,0.000000,0.000000,0.000000,0.000000,36.200000,87.600000,10.100000,0.115297,456.500000,0.000220
gen_130x130_1,generated 130*130,6.700000,10,130,130,9,0.895019,0.886132,0.883461,0.957153,2165291,2143792,2137330,2315610,128.123728,18.882289,0.509822,634615.300000,38168.100000,0.060144,391316.100000,108.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,4.200000,0.280000,0.000000,0.000000,0.000000,0.000000,0.000000,40.100000,81.600000,7.500000,0.091912,429.000000,0.000198
gen_133x133_1,generated 133*133,6.700000,10,133,133,9,0.952081,0.938366,0.924529,1.003569,2303352,2270170,2236694,2427914,130.213805,18.579293,0.501641,370403.700000,52634.900000,0.142101,523109.700000,38.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.700000,2.200000,0.173228,0.000000,0.000000,0.000000,0.000000,0.000000,42.100000,80.400000,7.800000,0.097015,423.500000,0.000184
gen_136x136_1,generated 136*136,6.700000,10,136,136,9,0.913456,0.900620,0.892116,0.994864,2209889,2178835,2158262,2406836,119.479293,20.248376,0.546706,24261.100000,25166.200000,1.037307,683223.500000,114.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.900000,0.600000,0.153846,0.400000,0.000000,0.000000,0.000000,0.000000,5.500000,88.800000,9.100000,0.102477,462.000000,0.000209
gen_139x139_1,generated 139*139,6.700000,10,139,139,9,0.966193,0.951284,0.937213,1.019595,2337477,2301409,2267368,2466670,120.981160,19.997039,0.539920,455605.700000,37833.400000,0.083040,552236.100000,90.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.200000,1.700000,0.236111,0.000000,0.000000,0.000000,0.000000,0.000000,5.700000,84.000000,10.700000,0.127381,440.000000,0.000188
gen_142x142_1,generated 142*142,6.700000,10,142,142,9,1.003464,0.998332,0.978670,1.084096,2427666,2415249,2367682,2622737,120.396052,20.094386,0.542548,82.800000,24853.600000,300.164251,756597.200000,90.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.400000,0.900000,0.121622,1.500000,0.000000,0.000000,0.000000,0.000000,5.900000,90.000000,8.700000,0.096667,467.500000,0.000193
gen_145x145_1,generated 145*145,6.700000,10,145,145,9,1.041381,1.032267,1.020662,1.143148,2519382,2497332,2469255,2765584,119.827919,20.189527,0.545117,678825.400000,47281.800000,0.069652,534237.700000,62.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,3.200000,0.223776,0.300000,0.000000,0.000000,0.000000,0.000000,6.200000,82.800000,7.100000,0.085749,434.500000,0.000172
gen_148x148_1,generated 148*148,6.700000,10,148,148,9,1.085935,1.073108,1.067142,1.183233,2627165,2596133,2581701,2862555,119.939965,20.170641,0.544607,31892.900000,26455.900000,0.829523,810508.900000,110.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.600000,1.300000,0.171053,1.500000,0.000000,0.000000,0.000000,0.000000,6.400000,90.000000,9.000000,0.100000,467.500000,0.000178
gen_151x151_1,generated 151*151,6.700000,10,151,151,9,1.131650,1.121249,1.110572,1.239378,2737768,2712605,2686776,2998393,120.072278,20.148461,0.544008,84173.200000,29216.800000,0.347103,824179.700000,91.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.700000,0.600000,0.056075,0.000000,0.000000,0.000000,0.000000,0.000000,6.700000,90.000000,8.100000,0.090000,467.500000,0.000171
gen_154x154_1,generated 154*154,6.700000,10,154,154,9,1.192062,1.176929,1.158330,1.286819,2883892,2847283,2802287,3113134,121.601113,19.894935,0.537163,4261.600000,26724.600000,6.271025,890871.500000,103.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,1.200000,0.066667,10.600000,0.000000,0.000000,0.000000,0.000000,7.000000,90.000000,10.000000,0.111111,467.500000,0.000162
gen_157x157_1,generated 157*157,6.700000,10,157,157,9,1.247147,1.234789,1.209105,1.387399,3017178,2987283,2925145,3356485,122.405696,19.764312,0.533636,530718.200000,45227.400000,0.085219,728550.800000,120.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,2.100000,0.116667,4.200000,0.000000,0.000000,0.000000,0.000000,7.200000,85.200000,8.500000,0.099765,445.500000,0.000148
gen_160x160_1,generated 160*160,6.700000,10,160,160,9,1.291281,1.274360,1.255708,1.417068,3123961,3083023,3037899,3428273,122.029727,19.825268,0.535282,618413.600000,47861.500000,0.077394,730637.300000,76.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.800000,5.100000,0.245192,1.800000,0.000000,0.000000,0.000000,0.000000,7.500000,85.200000,7.400000,0.086854,445.500000,0.000143
gen_163x163_1,generated 163*163,6.700000,10,163,163,9,1.334458,1.302329,1.296394,1.510636,3228418,3150689,3136331,3654640,121.510708,19.909954,0.537569,199522.700000,33447.800000,0.167639,922766.800000,105.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.500000,3.300000,0.146667,6.800000,0.000000,0.000000,0.000000,0.000000,7.700000,90.000000,10.100000,0.112222,467.500000,0.000145
gen_166x166_1,generated 166*166,6.700000,10,166,166,9,1.372859,1.363878,1.347875,1.496855,3321307,3299581,3260866,3621288,120.529358,20.071988,0.541944,404917.600000,40747.800000,0.100632,885080.800000,108.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.500000,1.500000,0.052632,6.600000,0.000000,0.000000,0.000000,0.000000,8.100000,87.600000,8.600000,0.098174,456.500000,0.000137
gen_169x169_1,generated 169*169,6.700000,10,169,169,9,1.426550,1.414704,1.393286,1.526491,3451210,3422552,3370737,3692995,120.836455,20.021030,0.540568,1329235.900000,74399.600000,0.055972,862634.400000,121.700000,0.000000,0.000000,0.000000,0.600000,0.000000,0.000000,9.900000,2.600000,0.262626,5.500000,0.000000,0.000000,0.200000,0.000000,8.400000,85.200000,8.100000,0.095070,423.500000,0.000123
gen_172x172_1,generated 172*172,6.700000,10,172,172,9,1.481636,1.458630,1.449114,1.579498,3584465,3528809,3505788,3821219,121.162284,19.967123,0.539112,595688.900000,48526.300000,0.081462,894033.600000,125.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,2.700000,0.108000,8.400000,0.000000,0.000000,0.000000,0.000000,8.700000,87.600000,10.700000,0.122146,456.500000,0.000127
gen_175x175_1,generated 175*175,6.700000,10,175,175,9,1.526481,1.512835,1.497046,1.691302,3692958,3659945,3621747,4091702,120.586384,20.062480,0.541687,685267.300000,53406.400000,0.077935,898795.500000,99.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.300000,11.200000,0.336336,8.000000,0.000000,0.000000,0.000000,0.000000,9.000000,86.400000,8.300000,0.096065,451.000000,0.000122
gen_178x178_1,generated 178*178,6.700000,10,178,178,9,1.584278,1.564160,1.546562,1.691771,3832798,3784127,3741552,4092852,120.969511,19.999016,0.539973,524101.300000,46724.200000,0.089151,997035.700000,101.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.200000,3.800000,0.107955,9.200000,0.200000,0.021739,0.000000,0.000000,9.200000,87.600000,8.500000,0.097032,456.500000,0.000119
gen_181x181_1,generated 181*181,6.700000,10,181,181,9,1.653914,1.629606,1.602187,1.810124,4001243,3942437,3876104,4379158,122.134337,19.808169,0.534821,122956.500000,32771.700000,0.266531,1148286.000000,149.900000,124688.700000,0.000000,0.000000,0.000000,0.000000,0.000000,35.500000,10.900000,0.307042,38.900000,0.200000,0.005141,0.000000,0.000000,9.600000,93.000000,10.000000,0.107527,473.000000,0.000118
gen_184x184_1,generated 184*184,6.700000,10,184,184,9,1.695295,1.674995,1.655207,1.815432,4101384,4052272,4004400,4392027,121.142013,19.970561,0.539205,1160230.100000,69879.100000,0.060229,843023.700000,103.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.000000,3.600000,0.073469,17.300000,0.000000,0.000000,0.000000,0.000000,10.000000,84.000000,11.500000,0.136905,440.000000,0.000107
gen_187x187_1,generated 187*187,6.700000,10,187,187,9,1.739470,1.726352,1.713586,1.872491,4208221,4176486,4145603,4530034,120.341474,20.103253,0.542788,594223.600000,49827.300000,0.083853,1095987.200000,115.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.800000,3.200000,0.071429,13.700000,0.000000,0.000000,0.000000,0.000000,10.300000,88.800000,8.800000,0.099099,462.000000,0.000110
gen_190x190_1,generated 190*190,6.700000,10,190,190,9,1.804827,1.782281,1.762726,1.997311,4366355,4311810,4264501,4832024,120.951662,20.001916,0.540052,669193.800000,51808.700000,0.077420,1109909.500000,105.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.400000,8.400000,0.166667,175.100000,0.000000,0.000000,0.000000,0.000000,10.600000,88.800000,8.000000,0.090090,462.000000,0.000106
gen_193x193_1,generated 193*193,6.700000,10,193,193,9,1.862556,1.844549,1.821097,1.994130,4506021,4462457,4405720,4824333,120.970254,19.998860,0.539969,634277.500000,51329.700000,0.080926,1163859.300000,120.400000,18752.200000,0.000000,0.000000,0.000000,0.000000,0.000000,56.800000,2.400000,0.042254,21.800000,0.000000,0.000000,0.000000,0.000000,10.900000,88.800000,8.400000,0.094595,462.000000,0.000103
gen_196x196_1,generated 196*196,6.700000,10,196,196,9,1.916202,1.897732,1.880926,2.068043,4635833,4591149,4550490,5003180,120.674537,20.047989,0.541296,443431.700000,43817.000000,0.098813,1171927.400000,120.400000,316093.300000,0.000000,0.000000,0.000000,0.000000,0.000000,45.400000,3.100000,0.068282,45.700000,0.300000,0.006565,0.000000,0.000000,11.300000,88.800000,7.300000,0.082207,462.000000,0.000100
