variant,data_source,focus_parameter,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_cache_refs,avg_cache_misses,cache_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,6.700000,10,1024,512,289,1161.414309,1161.398236,1158.177256,1165.875495,2809703483,2809664601,2801872377,2820496023,5359.084097,0.451422,0.391383,45362269.300000,8504217.500000,0.187473,249885253.200000,371226.100000,0.001486,8986639000.500000,3.198430
gen_4096x4096_1,generated 4096*4096,6.700000,10,4096,4096,289,114551.433118,115288.222878,102308.966920,120981.048074,277129802494,278912289148,247512082774,292684718521,16518.223434,0.146460,0.126981,1335239262.300000,375675831.300000,0.281355,7428893645.500000,2581271.700000,0.000347,284681559890.100037,1.027250
