variant,data_source,num_focuses,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_cache_refs,avg_cache_misses,cache_miss_rate,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,7,10,1024,512,289,4951.276575,4951.645700,4944.704001,4956.224995,11977837199,11978730166,11961937216,11989808127,3263.701629,0.741226,0.642643,269887584.000000,69047581.400000,0.255838,1050033933.200000,1032407.600000,0.000983,47035167961.700005,3.926850
