variant,data_source,num_focuses,focus_values,num_reps,img_w,img_h,n_subapertures,avg_ms,median_ms,min_ms,max_ms,avg_cycles,median_cycles,min_cycles,max_cycles,cycles_per_pixel,mpixels_s,membw_gbs,avg_l1d_loads,avg_l1d_misses,avg_l1d_miss_rate,avg_l1d_stores,avg_l1i_misses,avg_dtlb_loads,avg_dtlb_load_misses,avg_dtlb_load_miss_rate,avg_dtlb_stores,avg_dtlb_store_misses,avg_dtlb_store_miss_rate,avg_llc_loads,avg_llc_misses,avg_llc_miss_rate,avg_llc_stores,avg_llc_store_misses,avg_llc_store_miss_rate,avg_itlb_load_misses,avg_major_page_faults,avg_minor_page_faults,avg_branch_instr,avg_branch_misses,branch_miss_rate,avg_instructions,ipc
real_data_1,real,1,"6.7",10,1024,512,289,204.471411,204.607840,201.411002,207.047126,494652933,494982981,487249257,500884050,943.475595,2.564114,2.223087,131139511.600000,4708489.500000,0.035904,16061005.700000,1752.000000,75793117.000000,58011.800000,0.000765,15861811.000000,724.400000,0.000046,483227.600000,237336.500000,0.491148,24458.900000,8296.600000,0.339206,84.100000,0.000000,373.000000,14393888.300000,236805.300000,0.016452,300185433.300000,0.606861
gen_16x16_1,generated 16*16,1,"6.7",10,16,16,289,0.169453,0.167999,0.163460,0.186561,409939,406422,395442,451328,1601.324219,1.510745,1.309816,61858.500000,1273.800000,0.020592,23235.300000,80.300000,123575.200000,0.000000,0.000000,30903.600000,0.000000,0.000000,29.100000,22.200000,0.762887,129.000000,154.000000,1.193798,0.900000,0.000000,0.300000,12798.000000,27.500000,0.002149,242166.000000,0.590737
gen_32x32_1,generated 32*32,1,"6.7",10,32,32,289,0.465257,0.461854,0.456732,0.481113,1125548,1117317,1104926,1163907,1099.167969,2.200935,1.908211,184040.600000,3956.900000,0.021500,64103.100000,84.900000,367937.200000,0.000000,0.000000,85394.000000,0.000000,0.000000,235.300000,108.300000,0.460263,165.200000,161.800000,0.979419,1.400000,0.000000,0.000000,32383.600000,52.400000,0.001618,682496.800000,0.606368
gen_64x64_1,generated 64*64,1,"6.7",10,64,64,289,1.409055,1.400576,1.382361,1.479325,3408790,3388278,3344213,3578788,832.224121,2.906914,2.520294,1154358.700000,22044.800000,0.019097,149699.000000,81.600000,856335.500000,1.500000,0.000002,197658.000000,0.100000,0.000001,543.200000,155.900000,0.287003,348.000000,219.500000,0.630747,1.600000,0.000000,0.000000,178172.500000,346.200000,0.001943,4209698.700000,1.234954
gen_128x128_1,generated 128*128,1,"6.7",10,128,128,289,4.991874,4.988130,4.907971,5.221516,12076381,12067323,11873403,12631933,737.083801,3.282134,2.845610,4370335.800000,114818.500000,0.026272,720778.100000,223.700000,2256084.700000,51.000000,0.000023,448029.000000,39.200000,0.000087,3536.100000,1043.400000,0.295071,417.800000,398.100000,0.952848,10.000000,0.000000,22.000000,460072.700000,11459.100000,0.024907,9923371.800000,0.821717
gen_256x256_1,generated 256*256,1,"6.7",10,256,256,289,18.559343,18.541574,18.372672,18.725536,44899040,44856055,44447443,45301099,685.104980,3.531160,3.061515,14223027.000000,440860.200000,0.030996,2702946.600000,339.200000,9322776.600000,303.800000,0.000033,1958165.800000,196.800000,0.000101,14043.800000,1798.400000,0.128057,1689.900000,1579.500000,0.934671,41.000000,0.000000,109.400000,1741349.100000,25743.300000,0.014784,35423446.800000,0.788958
gen_512x512_1,generated 512*512,1,"6.7",10,512,512,289,79.851115,79.775160,78.942243,81.784324,193176888,192993137,190978135,197853735,736.911346,3.282910,2.846283,66903784.100000,2321807.300000,0.034704,8033452.300000,860.400000,38412925.600000,5955.700000,0.000155,7876806.700000,1300.000000,0.000165,92953.100000,30681.400000,0.330074,5635.900000,3447.300000,0.611668,183.100000,0.000000,508.800000,7457361.600000,114762.200000,0.015389,154168497.600000,0.798069
gen_1024x1024_1,generated 1024*1024,1,"6.7",10,1024,1024,289,380.254167,381.073612,375.060727,385.533059,919916625,921899040,907352576,932687400,877.300858,2.757566,2.390810,258192453.400000,9062021.900000,0.035098,32474561.700000,3258.500000,153750835.000000,46752.000000,0.000304,31998585.300000,551.200000,0.000017,728883.200000,242727.500000,0.333013,7014.600000,3187.400000,0.454395,388.900000,0.000000,1030.300000,28693710.700000,450463.900000,0.015699,598009529.000000,0.650069
gen_2048x2048_1,generated 2048*2048,1,"6.7",10,2048,2048,289,1528.836252,1529.264039,1515.414825,1538.194335,3698651360,3699686289,3666181448,3721290991,881.827202,2.743462,2.378581,1042398356.100000,38660561.200000,0.037088,127675308.100000,10628.700000,609358118.600000,560152.700000,0.000919,127634464.600000,32615.800000,0.000256,3414057.300000,1527969.600000,0.447552,23845.600000,21510.800000,0.902087,1473.200000,0.000000,8429.000000,112167361.100000,1816131.300000,0.016191,2387650983.300000,0.645546
